mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice,lat,lon,addressDetails
R2845434,600000.0,3.0,2.0,"10866 City Parkway, Surrey, BC, Canada",1070.0,1.0,2237.0,579.0,2003.0,Condo,04/04/2024,2024-01-29,620000.0,49.2004474,-122.8491268,"10866, City Parkway, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0G4, Canada"
R2859332,1115000.0,3.0,2.0,"6488 168Th Street, Surrey, BC, Canada",2023.0,2.0,3493.0,558.0,1997.0,Townhouse,04/04/2024,2024-03-13,1129000.0,,,
R2863786,920000.0,3.0,2.0,"12038 62 Avenue, Surrey, BC, Canada",1668.0,2.0,2995.0,554.0,1996.0,Townhouse,04/04/2024,2024-04-01,924900.0,49.1153803,-122.8898066,"12038, 62 Avenue, Newton, North Delta, Surrey, Metro Vancouver Regional District, British Columbia, V4E 2B0, Canada"
R2864308,1605000.0,3.0,3.0,"2151 127 A Street, Surrey, BC, Canada",2009.0,6.0,5392.0,790.0,1980.0,SingleFamily,04/04/2024,2024-03-31,1588800.0,,,
R2864318,1900000.0,5.0,2.0,"13060 19a Avenue, Surrey, BC, Canada",2936.0,4.0,5754.0,632.0,1986.0,SingleFamily,04/04/2024,2024-04-02,1858000.0,49.0375496,-122.8607248,"13060, 19A Avenue, Ocean Park, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 1T5, Canada"
R2863166,688000.0,2.0,2.0,"1745 Martin Drive, Surrey, BC, Canada",1097.0,1.0,2529.0,627.0,1993.0,Condo,04/04/2024,2024-03-27,688000.0,49.0345541,-122.8053836,"1745, Martin Drive, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 6G0, Canada"
R2865136,390000.0,1.0,1.0,"1850 E Southmere Crescent, Surrey, BC, Canada",618.0,1.0,1623.0,641.0,1981.0,Condo,04/04/2024,2024-03-31,396500.0,49.0370127,-122.8075403,"Southmere Crescent, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 9E3, Canada"
R2866391,492000.0,1.0,1.0,"15351 101 Avenue, Surrey, BC, Canada",584.0,0.0,1929.0,852.0,2019.0,Condo,04/04/2024,2024-04-01,498000.0,49.1864281,-122.8613533,"101 Avenue, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3T 3M5, Canada"
R2866503,490000.0,1.0,1.0,"5811 177 B Street, Surrey, BC, Canada",647.0,1.0,1854.0,745.0,2013.0,Condo,04/04/2024,2024-04-03,482500.0,,,
R2833066,1186000.0,4.0,2.0,"9983 156a Street, Surrey, BC, Canada",1882.0,4.0,4105.0,658.0,1983.0,SingleFamily,04/04/2024,2023-11-15,1238880.0,49.183853,-122.788616,"9983, 156A Street, Johnston Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 2K9, Canada"
R2862960,1015000.0,4.0,3.0,"2979 156 Street, Surrey, BC, Canada",1698.0,2.0,3498.0,597.0,2010.0,Townhouse,04/04/2024,2024-04-01,1015000.0,49.0560928,-122.7903682,"2979, 156 Street, Sunnyside, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0E5, Canada"
R2862170,699900.0,2.0,2.0,"15300 17 Avenue, Surrey, BC, Canada",1361.0,1.0,2328.0,514.0,1987.0,Condo,04/04/2024,2024-03-21,699900.0,49.0327716,-122.7981737,"15300, 17 Avenue, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4B 0C7, Canada"
R2844315,434800.0,2.0,1.0,"2239 152 Street, Surrey, BC, Canada",816.0,1.0,1696.0,551.0,1990.0,Condo,03/04/2024,2024-01-31,450000.0,49.0428543,-122.8014578,"2239, 152 Street, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 4N7, Canada"
R2839543,10100000.0,3.0,2.0,"7072 152 Street, Surrey, BC, Canada",1900.0,15.0,2015.0,7789.0,2000.0,SingleFamily,03/04/2024,2024-01-03,14800000.0,49.1315112,-122.800709,"7072, 152 Street, Sullivan, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3S 2A1, Canada"
R2862446,820000.0,3.0,2.0,"9405 121 Street, Surrey, BC, Canada",1508.0,2.0,2803.0,529.0,2008.0,Townhouse,03/04/2024,2024-03-25,799000.0,49.1669246,-122.887397,"121 Street, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3V 1G2, Canada"
R2862381,1405000.0,5.0,2.0,"6335 172 A Street, Surrey, BC, Canada",2492.0,4.0,4891.0,541.0,1987.0,SingleFamily,03/04/2024,2024-03-21,1349777.0,,,
R2866263,614900.0,2.0,2.0,"6440 194 Street, Surrey, BC, Canada",871.0,2.0,2221.0,705.0,2009.0,Condo,03/04/2024,2024-04-02,614900.0,49.1249493,-122.6853068,"194 Street, Clayton Heights, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V4N 1N2, Canada"
R2850959,590000.0,2.0,2.0,"15340 19 A Avenue, Surrey, BC, Canada",1115.0,1.0,2331.0,537.0,1994.0,Condo,03/04/2024,2024-02-19,599000.0,,,
R2862630,455000.0,1.0,1.0,"9689 140 Street, Surrey, BC, Canada",554.0,1.0,1874.0,861.0,2020.0,Condo,03/04/2024,2024-03-24,477000.0,49.178634200000005,-122.8349511673016,"Fraser Landmark, 9689, 140 Street, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 4E6, Canada"
R2863454,672000.0,1.0,1.0,"15055 20 Avenue, Surrey, BC, Canada",1076.0,2.0,2345.0,624.0,2000.0,Condo,03/04/2024,2024-04-01,672000.0,49.0384508,-122.8053547,"15055, 20 Avenue, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 9E3, Canada"
R2865916,698000.0,2.0,2.0,"15188 29 A Avenue, Surrey, BC, Canada",1048.0,1.0,2508.0,666.0,2014.0,Condo,03/04/2024,2024-04-01,698000.0,,,
R2862231,2691600.0,6.0,4.0,"2042 182 Street, Surrey, BC, Canada",4148.0,15.0,8387.0,650.0,1985.0,SingleFamily,03/04/2024,2024-03-25,2699000.0,49.0391806,-122.7187604,"2042, 182 Street, Hazelmere, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3S 9W4, Canada"
R2854004,566000.0,2.0,2.0,"13780 76 Avenue, Surrey, BC, Canada",890.0,2.0,2080.0,646.0,1997.0,Condo,03/04/2024,2024-02-27,575000.0,49.139895499999994,-122.841639,"13780, 76 Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 0H9, Canada"
R2859254,676500.0,2.0,2.0,"15353 100 Avenue, Surrey, BC, Canada",963.0,1.0,2298.0,673.0,2005.0,Townhouse,03/04/2024,2024-03-17,649000.0,49.1844468,-122.7967496,"15353, 100 Avenue, Johnston Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 8X2, Canada"
R2863413,545000.0,1.0,1.0,"6440 194 Street, Surrey, BC, Canada",652.0,2.0,1909.0,765.0,2011.0,Condo,02/04/2024,2024-03-26,499000.0,49.1249493,-122.6853068,"194 Street, Clayton Heights, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V4N 1N2, Canada"
R2861794,2455000.0,8.0,7.0,"16648 92 A Avenue, Surrey, BC, Canada",5796.0,8.0,8533.0,410.0,2014.0,SingleFamily,02/04/2024,2024-03-18,2379000.0,,,
R2863714,1610000.0,5.0,3.0,"17925 70 A Avenue, Surrey, BC, Canada",2990.0,4.0,5117.0,534.0,2008.0,SingleFamily,02/04/2024,2024-03-27,1599000.0,,,
R2861864,624900.0,2.0,2.0,"7156 121St Street, Surrey, BC, Canada",1600.0,1.0,2173.0,390.0,1988.0,Townhouse,02/04/2024,2024-03-26,624900.0,,,
R2850245,1825000.0,6.0,6.0,"14276 61b Street, Surrey, BC, Canada",3851.0,4.0,6995.0,480.0,2023.0,SingleFamily,02/04/2024,2024-02-14,1849900.0,,,
R2865120,2100500.0,5.0,3.0,"16565 103 Avenue, Surrey, BC, Canada",3457.0,4.0,6026.0,578.0,2019.0,SingleFamily,02/04/2024,2024-04-01,1999000.0,49.1897639,-122.8514071,"103 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0N2, Canada"
R2857146,1569000.0,3.0,2.0,"14230 20 Avenue, Surrey, BC, Canada",1592.0,8.0,4681.0,1004.0,1986.0,SingleFamily,02/04/2024,2024-03-10,1599000.0,49.0383024,-122.8283652,"14230, 20 Avenue, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 8J1, Canada"
R2862686,875000.0,3.0,2.0,"14468 73 A Avenue, Surrey, BC, Canada",1433.0,2.0,3104.0,593.0,2000.0,Townhouse,02/04/2024,2024-03-24,849900.0,,,
R2852673,565000.0,2.0,2.0,"17769 57 Avenue, Surrey, BC, Canada",758.0,2.0,2012.0,751.0,2010.0,Condo,02/04/2024,2024-03-12,569900.0,49.106319,-122.7307016,"17769, 57 Avenue, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 1H2, Canada"
R2863980,850000.0,3.0,2.0,"12036 66 Avenue, Surrey, BC, Canada",1535.0,2.0,3120.0,566.0,2012.0,Townhouse,02/04/2024,2024-03-27,869000.0,49.1224993,-122.7047508,"66 Avenue, Clayton Heights, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 7Y4, Canada"
R2840897,975000.0,3.0,2.0,"26 - 15099 28Th Avenue, Surrey, BC, Canada",1909.0,2.0,3542.0,510.0,1997.0,Townhouse,02/04/2024,2024-01-10,975000.0,,,
R2858791,495000.0,1.0,1.0,"11077 Ravine Road, Surrey, BC, Canada",578.0,0.0,1717.0,863.0,2022.0,Condo,02/04/2024,2024-03-09,499000.0,49.2028976,-122.8553532,"Ravine Road, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0R3, Canada"
R2832430,1320000.0,3.0,2.0,"6095 184a Street, Surrey, BC, Canada",1820.0,4.0,4505.0,741.0,1989.0,SingleFamily,02/04/2024,2023-11-13,1349880.0,49.1130728,-122.7113899,"6095, 184A Street, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 8E6, Canada"
R2863444,2280000.0,10.0,6.0,"7548 149 Street, Surrey, BC, Canada",5528.0,12.0,8337.0,443.0,2006.0,SingleFamily,02/04/2024,2024-03-26,2449999.0,49.1604284,-122.8098061,"149 Street, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3S 7J4, Canada"
R2862978,969900.0,4.0,2.0,"16155 82 Avenue, Surrey, BC, Canada",1706.0,2.0,3120.0,573.0,1997.0,Townhouse,02/04/2024,2024-03-21,979000.0,49.1520508,-122.7747033,"16155, 82 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V4N 0N5, Canada"
R2862802,804000.0,5.0,2.0,"7837 120 A Street, Surrey, BC, Canada",1728.0,2.0,2922.0,471.0,1990.0,Townhouse,02/04/2024,2024-03-25,814900.0,,,
R2859745,499999.0,2.0,1.0,"7426 138 Street, Surrey, BC, Canada",967.0,1.0,1801.0,516.0,1977.0,Condo,01/04/2024,2024-03-12,499000.0,49.1377161,-122.8384987,"7426, 138 Street, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 2P2, Canada"
R2859060,460000.0,1.0,1.0,"13696 100 Avenue, Surrey, BC, Canada",448.0,1.0,1895.0,1069.0,2017.0,Condo,01/04/2024,2024-03-11,479000.0,49.18394655,-122.84262837786707,"Park Avenue West, 13696, 100 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0L5, Canada"
R2860527,770000.0,2.0,1.0,"15945 Alder Place, Surrey, BC, Canada",1543.0,2.0,2577.0,517.0,1975.0,Townhouse,01/04/2024,2024-03-13,798000.0,49.0323106,-122.7802949,"15945, Alder Place, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 1S1, Canada"
R2863154,1590000.0,3.0,3.0,"15265 92 Avenue, Surrey, BC, Canada",2005.0,6.0,5042.0,797.0,1989.0,SingleFamily,01/04/2024,2024-03-24,1599900.0,49.1703363,-122.7995005,"15265, 92 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3R 0A8, Canada"
R2857599,533000.0,1.0,1.0,"13696 100 Avenue, Surrey, BC, Canada",544.0,1.0,1961.0,988.0,2017.0,Condo,01/04/2024,2024-03-10,538000.0,49.18394655,-122.84262837786707,"Park Avenue West, 13696, 100 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0L5, Canada"
R2854661,695000.0,2.0,2.0,"5839 Panorama Drive, Surrey, BC, Canada",1088.0,2.0,2514.0,660.0,2002.0,Townhouse,01/04/2024,2024-02-29,719000.0,49.1084572,-122.8009416,"Panorama Drive, Sullivan, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3S 3K2, Canada"
R2852075,680000.0,2.0,2.0,"13888 70 Avenue, Surrey, BC, Canada",1777.0,2.0,2431.0,393.0,1997.0,Townhouse,01/04/2024,2024-02-21,699900.0,49.1297941,-122.8365387,"13888, 70 Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 0E1, Canada"
R2860696,428888.0,1.0,1.0,"14925 100 Avenue, Surrey, BC, Canada",653.0,1.0,1499.0,656.0,1981.0,Condo,01/04/2024,2024-03-18,428888.0,49.1843619,-122.808882,"14925, 100 Avenue, Johnston Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 4G7, Canada"
R2841194,1340000.0,4.0,2.0,"10825 141 Street, Surrey, BC, Canada",2183.0,5.0,4664.0,622.0,1975.0,SingleFamily,01/04/2024,2024-01-17,1359800.0,49.1993738,-122.8314654,"10825, 141 Street, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3T 4R5, Canada"
R2862532,735000.0,2.0,2.0,"16071 82 Ave Avenue, Surrey, BC, Canada",1478.0,2.0,2762.0,500.0,1992.0,Townhouse,01/04/2024,2024-03-27,740000.0,49.152013,-122.7770657,"16071, 82 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V4N 0N5, Canada"
R2863556,1707000.0,4.0,2.0,"12590 56 Avenue, Surrey, BC, Canada",1919.0,1.0,5518.0,781.0,1962.0,SingleFamily,01/04/2024,2024-03-26,1499000.0,49.1042444,-122.8738027,"12590, 56 Avenue, Colebrook, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V4E 1A6, Canada"
R2859040,1270000.0,4.0,2.0,"2501 161 A Street, Surrey, BC, Canada",1873.0,2.0,3939.0,693.0,2010.0,Townhouse,01/04/2024,2024-03-12,1299000.0,,,
R2862183,1245000.0,3.0,2.0,"10173 Helen Drive, Surrey, BC, Canada",960.0,0.0,3816.0,1354.0,1956.0,SingleFamily,01/04/2024,2024-03-18,1299999.0,49.1874918,-122.8754185,"10173, Helen Drive, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3V 3G7, Canada"
R2863620,1140000.0,4.0,3.0,"15850 85 Avenue, Surrey, BC, Canada",2013.0,2.0,3297.0,570.0,2021.0,Townhouse,01/04/2024,2024-03-26,1148000.0,49.1577965,-122.786101,"15850, 85 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V4N 0Y9, Canada"
R2849480,1129000.0,4.0,2.0,"2070 Oak Meadows Drive, Surrey, BC, Canada",1658.0,2.0,1381.0,687.0,2023.0,Townhouse,01/04/2024,2024-02-25,1139900.0,49.0428269,-122.7684694,"Oak Meadows Drive, Grandview, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0V6, Canada"
R2861178,1089000.0,4.0,3.0,"15938 27 Avenue, Surrey, BC, Canada",1755.0,2.0,3366.0,643.0,2018.0,Townhouse,01/04/2024,2024-03-18,1129800.0,49.0509224,-122.780883,"15938, 27 Avenue, Sunnyside, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 8L3, Canada"
R2863022,835000.0,4.0,2.0,"7121 192 Street, Surrey, BC, Canada",1538.0,2.0,3225.0,536.0,2012.0,Townhouse,01/04/2024,2024-03-25,824900.0,49.0655114,-122.6916691,"192 Street, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 1A7, Canada"
R2862902,832500.0,3.0,2.0,"16222 23 A Avenue, Surrey, BC, Canada",1277.0,2.0,2814.0,626.0,2012.0,Townhouse,01/04/2024,2024-03-24,799990.0,,,
R2838061,2057500.0,5.0,3.0,"16360 10 A Avenue, Surrey, BC, Canada",4111.0,5.0,7634.0,510.0,2003.0,SingleFamily,01/04/2024,2024-01-09,2098000.0,,,
R2862518,1655000.0,4.0,3.0,"16232 Southglen Place, Surrey, BC, Canada",3326.0,6.0,5075.0,481.0,1985.0,SingleFamily,01/04/2024,2024-03-24,1599999.0,49.1941694,-122.7711899,"Southglen Place, Fraser Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V4N 1M1, Canada"
R2862294,820000.0,3.0,2.0,"12730 66 Avenue, Surrey, BC, Canada",1472.0,2.0,2839.0,577.0,2005.0,Townhouse,01/04/2024,2024-03-24,849800.0,49.1227223,-122.8700383,"12730, 66 Avenue, Strawberry Hill, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 4L9, Canada"
R2862841,535000.0,2.0,1.0,"9635 121 Street, Surrey, BC, Canada",938.0,1.0,1800.0,554.0,1984.0,Condo,31/03/2024,2024-03-24,519900.0,49.1777915,-122.8876171,"9635, 121 Street, Brownsville, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3V 7L8, Canada"
R2863744,1600000.0,5.0,2.0,"15055 92 Avenue, Surrey, BC, Canada",2160.0,3.0,5267.0,647.0,1976.0,SingleFamily,31/03/2024,2024-03-26,1399000.0,49.1703876,-122.805359,"15055, 92 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3R 5V8, Canada"
R2862633,546000.0,2.0,2.0,"15140 108 Avenue, Surrey, BC, Canada",995.0,2.0,2012.0,551.0,1994.0,Condo,31/03/2024,2024-03-24,549000.0,49.1985889,-122.801907,"15140, 108 Avenue, Birdland, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 1J8, Canada"
R2849381,618000.0,2.0,2.0,"15918 26 Avenue, Surrey, BC, Canada",952.0,2.0,2302.0,659.0,2009.0,Condo,31/03/2024,2024-02-12,628000.0,49.0489256,-122.7812434,"15918, 26 Avenue, Sunnyside, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 8L3, Canada"
R2857283,920000.0,4.0,2.0,"15885 16 Avenue, Surrey, BC, Canada",1573.0,2.0,3380.0,603.0,2016.0,Townhouse,31/03/2024,2024-03-07,949000.0,49.0311821,-122.8067357,"16 Avenue - North Bluff Road, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 6G0, Canada"
R2860164,1230000.0,4.0,2.0,"11309 Regal Drive, Surrey, BC, Canada",1955.0,5.0,3919.0,664.0,1968.0,SingleFamily,31/03/2024,2024-03-17,1299000.0,49.1785897,-122.9090407,"11309, Regal Drive, Brownsville, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V4C 3N9, Canada"
R2850772,1230000.0,5.0,3.0,"13967 64 Avenue, Surrey, BC, Canada",2320.0,3.0,5136.0,538.0,2011.0,MultiFamily,31/03/2024,2024-02-20,1249900.0,49.118996,-122.8452889,"64 Avenue, Panorama Ridge, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3X 1G1, Canada"
R2860427,1400000.0,6.0,3.0,"6947 192 Street, Surrey, BC, Canada",2613.0,3.0,5525.0,526.0,2008.0,SingleFamily,31/03/2024,2024-03-17,1375000.0,49.1291206,-122.691145,"6947, 192 Street, Clayton Heights, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V4N 0A4, Canada"
R2847798,608000.0,2.0,2.0,"13688 100 Avenue, Surrey, BC, Canada",887.0,1.0,2264.0,698.0,2011.0,Condo,31/03/2024,2024-02-06,619900.0,49.18397205,-122.84371296156556,"One Park Place, 13688, 100 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0H2, Canada"
R2861748,855000.0,2.0,2.0,"2929 156 Street, Surrey, BC, Canada",1425.0,2.0,2900.0,600.0,2012.0,Townhouse,31/03/2024,2024-03-19,855000.0,49.0548258,-122.7903597,"2929, 156 Street, Sunnyside, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0E5, Canada"
R2863232,1245000.0,2.0,1.0,"13657 Howey Road, Surrey, BC, Canada",736.0,0.0,4243.0,1698.0,1950.0,SingleFamily,31/03/2024,2024-03-26,1249888.0,49.2014997,-122.8421047,"13657, Howey Road, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0G1, Canada"
R2837182,1570000.0,2.0,3.0,"3645 Nico Wynd Drive, Surrey, BC, Canada",3657.0,4.0,6481.0,458.0,1981.0,Townhouse,31/03/2024,2023-12-10,1678000.0,49.0693887,-122.8314483,"3645, Nico Wynd Drive, Elgin, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4P 2A7, Canada"
R2862845,550000.0,1.0,1.0,"9887 Whalley Boulevard, Surrey, BC, Canada",538.0,1.0,2047.0,927.0,2021.0,Condo,31/03/2024,2024-03-24,499000.0,49.18278,-122.84327025890887,"Park Boulevard, 9887, Whalley Boulevard, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0L5, Canada"
R2863657,503000.0,2.0,1.0,"13399 104 Avenue, Surrey, BC, Canada",760.0,1.0,2019.0,657.0,2009.0,Condo,31/03/2024,2024-03-27,499800.0,49.191926800000005,-122.85139810240963,"D'Corize, 13399, 104 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 1V8, Canada"
R2857030,705000.0,2.0,2.0,"15268 18 Avenue, Surrey, BC, Canada",1114.0,1.0,2455.0,671.0,2008.0,Condo,31/03/2024,2024-03-07,748000.0,49.0345968,-122.7993121,"15268, 18 Avenue, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 4N3, Canada"
R2861658,625000.0,2.0,2.0,"6460 194 Street, Surrey, BC, Canada",896.0,2.0,2288.0,697.0,2012.0,Condo,31/03/2024,2024-03-24,625000.0,49.1249493,-122.6853068,"194 Street, Clayton Heights, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V4N 1N2, Canada"
R2843497,610000.0,2.0,2.0,"13398 104 Avenue, Surrey, BC, Canada",752.0,1.0,2284.0,797.0,2017.0,Condo,31/03/2024,2024-01-24,599999.0,49.1915551,-122.8135359,"104 Avenue, Johnston Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 4G7, Canada"
R2863071,886000.0,3.0,2.0,"6036 164 Street, Surrey, BC, Canada",1825.0,2.0,3355.0,486.0,2008.0,Townhouse,31/03/2024,2024-03-25,887000.0,49.1121365,-122.7674957,"6036, 164 Street, Surrey Centre, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 5V4, Canada"
R2863804,1640000.0,4.0,2.0,"15515 111 A Avenue, Surrey, BC, Canada",2487.0,6.0,5117.0,663.0,1992.0,SingleFamily,30/03/2024,2024-03-27,1650000.0,,,
R2853443,600000.0,2.0,2.0,"8115 121 A, Surrey, BC, Canada",972.0,1.0,2091.0,606.0,1999.0,Condo,30/03/2024,2024-02-25,589900.0,,,
R2862667,498500.0,2.0,1.0,"10644 151 A Street, Surrey, BC, Canada",900.0,1.0,1771.0,555.0,1983.0,Condo,30/03/2024,2024-03-24,499999.0,,,
R2861120,450000.0,1.0,1.0,"9981 Whalley Boulevard, Surrey, BC, Canada",529.0,1.0,1733.0,869.0,2011.0,Condo,30/03/2024,2024-03-17,459900.0,49.18352035,-122.84356881411813,"Two Park Place, 9981, Whalley Boulevard, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0H2, Canada"
R2863053,555000.0,2.0,2.0,"13555 Gateway Drive, Surrey, BC, Canada",762.0,1.0,1521.0,733.0,2008.0,Condo,30/03/2024,2024-03-25,559000.0,49.20151345,-122.85000907007453,"Evo, 13555, Gateway Drive, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0G4, Canada"
R2858372,645000.0,2.0,2.0,"15290 18 Avenue, Surrey, BC, Canada",1162.0,1.0,2066.0,558.0,1992.0,Condo,30/03/2024,2024-03-11,649000.0,49.0346335,-122.7986912,"15290, 18 Avenue, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 4N3, Canada"
R2850181,758000.0,4.0,1.0,"10830 152 Street, Surrey, BC, Canada",1718.0,2.0,2433.0,447.0,1971.0,Townhouse,30/03/2024,2024-02-12,768000.0,49.1994238,-122.7995544,"10830, 152 Street, Birdland, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 1J8, Canada"
R2855003,1375000.0,5.0,2.0,"9746 120 Street, Surrey, BC, Canada",2528.0,0.0,4433.0,553.0,9999.0,SingleFamily,30/03/2024,2024-03-03,1399000.0,49.1797744,-122.8899266,"9746, 120 Street-Scott Road, Brownsville, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3V 4E0, Canada"
R2863487,541000.0,1.0,1.0,"15735 Croydon Drive, Surrey, BC, Canada",725.0,1.0,1979.0,755.0,2009.0,Condo,30/03/2024,2024-03-25,548000.0,49.0477381,-122.7864543,"15735, Croydon Drive, Sunnyside, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 2L5, Canada"
R2848709,459853.0,1.0,1.0,"10455 University Drive, Surrey, BC, Canada",580.0,1.0,1636.0,792.0,2007.0,Condo,30/03/2024,2024-02-09,459853.0,49.1924019,-122.8511815,"10455, University Drive, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 1V8, Canada"
R2860754,1346000.0,3.0,2.0,"18472 63 A Avenue, Surrey, BC, Canada",2487.0,6.0,5400.0,562.0,1992.0,SingleFamily,30/03/2024,2024-03-18,1399999.0,,,
R2855577,399000.0,1.0,1.0,"10530 154 Street, Surrey, BC, Canada",615.0,1.0,1497.0,650.0,1982.0,Condo,30/03/2024,2024-03-04,399999.0,49.19382735,-122.794877400039,"10530, 154 Street, Fraser Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 1E1, Canada"
R2863282,745000.0,2.0,2.0,"15155 62 A Avenue, Surrey, BC, Canada",1319.0,2.0,2914.0,568.0,2004.0,Townhouse,30/03/2024,2024-03-25,749900.0,,,
R2860599,740000.0,2.0,2.0,"14861 98 Avenue, Surrey, BC, Canada",1446.0,2.0,2311.0,517.0,1989.0,Townhouse,29/03/2024,2024-03-17,749000.0,49.1806672,-122.7954357,"98 Avenue, Johnston Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 1G5, Canada"
R2858924,570000.0,2.0,1.0,"13771 72a Avenue, Surrey, BC, Canada",1141.0,1.0,2028.0,506.0,1989.0,Condo,29/03/2024,2024-03-12,578000.0,49.1346846,-122.817177,"72A Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3S 8Y8, Canada"
R2863703,2220000.0,3.0,2.0,"1731 138 Street, Surrey, BC, Canada",2203.0,7.0,7606.0,1020.0,1989.0,SingleFamily,29/03/2024,2024-03-26,2249000.0,49.0335868,-122.8408486,"1731, 138 Street, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 8J1, Canada"
