,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
333,"20322 38 A Avenue, Langley, BC",4,2,2408 sqft,,0,"$4,752",1973,R2883514,Residential,No,,$539,15/05/2024,"$1,300,000",15/05/2024,"$1,300,000",Single Family Residence
334,"20487 94b Avenue, Langley, BC",4,3,2160 sqft,,5,"$6,005",1981,R2884085,Residential,Yes,,$729,15/05/2024,"$1,560,000",15/05/2024,"$1,575,000",Single Family Residence
335,"90 - 7811 209 Street, Langley, BC",2,2,1204 sqft,,2,"$3,663",2015,R2880216,Residential,No,,$622,15/05/2024,"$733,500",06/05/2024,"$749,900",Townhouse
336,"336 - 5379 205 Street, Langley, BC",2,2,1081 sqft,,1,"$1,782",1987,R2880626,Residential,Yes,,$425,15/05/2024,"$450,000",08/05/2024,"$459,900",Apartment/Condominium
337,"313 - 20220 54 A Avenue, Langley, BC",2,2,710 sqft,,1,,2026,R2883825,Residential,Yes,,$816,15/05/2024,"$579,900",14/05/2024,"$579,900",Apartment/Condominium
338,"2880 267 A Street, Langley, BC",4,2,1625 sqft,,4,"$4,757",1983,R2880902,Residential,No,,$646,15/05/2024,"$1,050,000",08/05/2024,"$1,049,900",Single Family Residence
339,"207 - 20360 Logan Avenue, Langley, BC",1,1,477 sqft,,1,"$1,402",2022,R2868199,Residential,Yes,,$936,15/05/2024,"$425,000",07/04/2024,"$446,500",Apartment/Condominium
340,"7245 202 A Street, Langley, BC",5,3,3206 sqft,,4,"$6,041",2007,R2866817,Residential,Yes,,$467,15/05/2024,"$1,420,000",07/04/2024,"$1,499,000",Single Family Residence
341,"40 - 20150 81 Avenue, Langley, BC",4,2,1351 sqft,,0,"$3,984",2021,R2880834,Residential,Yes,,$710,14/05/2024,"$935,000",07/05/2024,"$959,888",Townhouse
342,"7759 206 Street, Langley, BC",7,3,3303 sqft,,4,,2023,R2872242,Residential,No,,$575,14/05/2024,"$1,880,000",16/04/2024,"$1,899,900",Single Family Residence
343,"218 - 19945 Brydon Crescent, Langley, BC",1,1,673 sqft,,1,"$1,514",2023,R2876743,Residential,Yes,,$802,14/05/2024,"$522,500",30/04/2024,"$539,900",Apartment/Condominium
344,"5341 236 Street, Langley, BC",7,5,4809 sqft,,2,"$6,942",1973,R2884395,Residential,Yes,,$665,14/05/2024,"$3,200,000",13/05/2024,"$3,200,000",Single Family Residence
345,"26916 27 B Avenue, Langley, BC",4,3,2695 sqft,,4,"$5,586",1994,R2862092,Residential,Yes,,$519,14/05/2024,"$1,300,000",21/03/2024,"$1,399,900",Single Family Residence
346,"20651 91 A Avenue, Langley, BC",5,4,3340 sqft,,4,"$5,889",1995,R2878009,Residential,Yes,,$508,14/05/2024,"$1,699,000",01/05/2024,"$1,699,000",Single Family Residence
347,"36 - 8855 212 Street, Langley, BC",2,2,1302 sqft,,1,"$3,432",1992,R2881871,Residential,Yes,,$491,14/05/2024,"$650,000",12/05/2024,"$639,900",Townhouse
348,"14 - 27111 0 Avenue, Langley, BC",2,2,1104 sqft,,3,$100,1984,R2876374,Residential,No,,$294,14/05/2024,"$317,000",28/04/2024,"$324,800",Manufactured Home
349,"22122 46 Avenue, Langley, BC",3,2,1548 sqft,,6,"$5,738",1992,R2881051,Residential,Yes,,$967,14/05/2024,"$1,488,000",08/05/2024,"$1,498,000",Single Family Residence
350,"4709 215 B Street, Langley, BC",3,2,2859 sqft,,6,"$6,151",1993,R2881439,Residential,Yes,,$548,14/05/2024,"$1,640,000",08/05/2024,"$1,569,000",Single Family Residence
351,"6 - 7848 209 Street, Langley, BC",3,2,1335 sqft,,2,"$3,915",2015,R2882014,Residential,Yes,,$621,14/05/2024,"$847,000",12/05/2024,"$829,900",Townhouse
352,"14 - 27111 0 Avenue, Langley, BC",2,2,1104 sqft,,3,$100,1984,R2876374,Residential,No,,$294,14/05/2024,"$317,000",28/04/2024,"$324,800",Manufactured Home
353,"7363 202a Street, Langley, BC",7,4,3415 sqft,,4,"$6,109",2008,R2849640,Residential,Yes,,$468,13/05/2024,"$1,500,000",13/02/2024,"$1,599,000",Single Family Residence
354,"20061 Grade Crescent, Langley, BC",4,3,2712 sqft,,6,"$5,337",1966,R2864881,Residential,No,,$497,13/05/2024,"$1,285,000",09/04/2024,"$1,349,900",Single Family Residence
355,"302 - 3043 270 Street, Langley, BC",3,1,1156 sqft,,1,"$2,637",1981,R2875384,Residential,No,,$423,13/05/2024,"$480,000",24/04/2024,"$490,000",Apartment/Condominium
356,"5095 223 Street, Langley, BC",3,3,2868 sqft,,4,"$5,476",2010,R2880662,Residential,Yes,,$488,13/05/2024,"$1,365,000",07/05/2024,"$1,399,888",Single Family Residence
357,"LT-1 - 22176 88 Avenue, Langley, BC",6,5,6653 sqft,,7,"$9,981",2018,R2881656,Residential,Yes,,$413,13/05/2024,"$2,700,000",09/05/2024,"$2,748,000",Single Family Residence
358,"103B - 3043 270 Street, Langley, BC",2,1,948 sqft,,2,"$2,440",1981,R2877036,Residential,No,,$474,13/05/2024,"$443,000",28/04/2024,"$449,900",Apartment/Condominium
359,"321 - 19935 75 A Avenue, Langley, BC",2,2,893 sqft,,2,,2023,R2879016,Residential,Yes,,$761,13/05/2024,"$655,000",02/05/2024,"$679,800",Apartment/Condominium
360,"4631 217 A Street, Langley, BC",6,4,3729 sqft,,4,"$6,246",1996,R2880513,Residential,Yes,,$468,13/05/2024,"$1,740,000",07/05/2024,"$1,748,000",Single Family Residence
361,"82 - 20857 77 A Avenue, Langley, BC",2,2,1178 sqft,,2,"$3,888",2018,R2871305,Residential,Yes,,$679,13/05/2024,"$780,000",15/04/2024,"$799,900",Townhouse
362,"12 - 8138 204 Street, Langley, BC",3,2,1415 sqft,,2,"$4,144",2017,R2879128,Residential,Yes,,$564,13/05/2024,"$890,000",05/05/2024,"$799,000",Townhouse
363,"23 - 21579 88 B Avenue, Langley, BC",3,2,1770 sqft,,2,"$3,521",1997,R2881525,Residential,Yes,,$494,13/05/2024,"$872,000",12/05/2024,"$875,000",Townhouse
364,"22988 School Road, Langley, BC",6,3,3301 sqft,,0,"$6,786",1973,R2873518,Residential,Yes,,$696,13/05/2024,"$2,090,000",21/04/2024,"$2,299,000",Single Family Residence
365,"314 - 20376 86 Avenue, Langley, BC",2,2,890 sqft,,2,"$2,971",2022,R2870495,Residential,Yes,,$752,13/05/2024,"$650,000",14/04/2024,"$669,800",Apartment/Condominium
366,"509 - 5486 199a Street, Langley, BC",2,2,919 sqft,,3,"$2,172",2021,R2864155,Residential,Yes,,$761,13/05/2024,"$694,000",01/04/2024,"$699,900",Apartment/Condominium
367,"6654 Willoughby Way, Langley, BC",4,3,2013 sqft,,1,"$5,280",1985,R2878664,Residential,Yes,,$620,12/05/2024,"$1,270,000",07/05/2024,"$1,250,000",Single Family Residence
368,"21225 95 A Avenue, Langley, BC",3,2,1794 sqft,,4,"$5,137",1985,R2872057,Residential,Yes,,$590,12/05/2024,"$1,020,000",17/04/2024,"$1,060,000",Single Family Residence
369,"2984 268a Street, Langley, BC",3,1,1204 sqft,,3,"$2,843",1973,R2855943,Residential,Yes,,$534,12/05/2024,"$635,000",04/03/2024,"$644,000",Townhouse
370,"214 - 20882 82 Avenue, Langley, BC",2,2,859 sqft,,1,,2026,R2881516,Residential,Yes,,$820,12/05/2024,"$704,900",09/05/2024,"$704,900",Apartment/Condominium
371,"2 - 20120 68 Avenue, Langley, BC",4,2,1770 sqft,,2,"$4,109",2005,R2879050,Residential,Yes,,$507,12/05/2024,"$905,000",05/05/2024,"$899,000",Townhouse
372,"403 - 22087 49 Avenue, Langley, BC",2,2,995 sqft,,2,"$3,271",2018,R2871979,Residential,Yes,,$753,12/05/2024,"$749,900",14/04/2024,"$749,900",Apartment/Condominium
373,"105 - 5759 Glover Road, Langley, BC",2,2,1122 sqft,,1,"$2,453",1996,R2880485,Residential,Yes,,$462,11/05/2024,"$515,000",07/05/2024,"$519,000",Apartment/Condominium
374,"21106 80 Avenue, Langley, BC",4,3,2537 sqft,,3,"$5,821",2012,R2865112,Residential,Yes,,$630,11/05/2024,"$1,550,000",01/04/2024,"$1,599,900",Single Family Residence
375,"5131 242 Street, Langley, BC",4,3,2403 sqft,,9,"$7,099",1976,R2880836,Residential,Yes,,$998,11/05/2024,"$2,399,900",07/05/2024,"$2,399,900",Single Family Residence
376,"21073 44 A Avenue, Langley, BC",6,3,3829 sqft,,4,"$6,422",1998,R2871309,Residential,Yes,,$470,11/05/2024,"$1,750,000",15/04/2024,"$1,799,800",Single Family Residence
377,"80 - 8888 216 Street, Langley, BC",5,2,1871 sqft,,2,"$4,593",1999,R2879676,Residential,Yes,,$534,11/05/2024,"$1,000,000",05/05/2024,"$999,800",Single Family Residence
378,"101 - 20217 Michaud Crescent, Langley, BC",2,2,1101 sqft,,1,"$2,296",1994,R2879791,Residential,Yes,,$517,11/05/2024,"$570,000",08/05/2024,"$570,000",Apartment/Condominium
379,"2816 266 A Street, Langley, BC",5,3,2571 sqft,,4,"$5,289",1994,R2880550,Residential,Yes,,$486,11/05/2024,"$1,225,000",07/05/2024,"$1,249,900",Single Family Residence
380,"46 - 20350 68 Avenue, Langley, BC",3,2,1438 sqft,,2,"$3,307",2005,R2878133,Residential,Yes,,$554,11/05/2024,"$800,000",01/05/2024,"$798,000",Townhouse
381,"20597 95 A Avenue, Langley, BC",3,2,2473 sqft,,8,"$5,761",1983,R2873582,Residential,Yes,,$666,11/05/2024,"$1,555,000",21/04/2024,"$1,648,800",Single Family Residence
382,"26827 33 A Avenue, Langley, BC",5,2,1995 sqft,,5,"$4,783",1979,R2880320,Residential,Yes,,$561,11/05/2024,"$1,130,000",09/05/2024,"$1,120,000",Single Family Residence
383,"6271 272 Street, Langley, BC",2,2,1301 sqft,,4,"$3,265",1990,R2879191,Residential,No,,"$1,075",11/05/2024,"$1,399,000",05/05/2024,"$1,399,000",Manufactured On Land
384,"93 - 9012 Walnut Grove Drive, Langley, BC",3,2,1397 sqft,,2,"$3,467",1993,R2867364,Residential,Yes,,$561,10/05/2024,"$785,000",16/04/2024,"$785,000",Townhouse
385,"602 - 20077 84 Avenue, Langley, BC",2,2,1069 sqft,,2,"$2,024",2024,R2873254,Residential,Yes,,$746,10/05/2024,"$785,000",21/04/2024,"$798,000",Apartment/Condominium
386,"204 - 19939 55a Avenue, Langley, BC",2,2,906 sqft,,1,"$1,955",2010,R2877053,Residential,Yes,,$628,10/05/2024,"$560,000",30/04/2024,"$569,000",Apartment/Condominium
387,"2718 Warren Place, Langley, BC",5,2,1925 sqft,,3,"$5,223",1982,R2846786,Residential,Yes,,$675,10/05/2024,"$1,280,000",04/02/2024,"$1,299,995",Single Family Residence
388,"93 - 9012 Walnut Grove Drive, Langley, BC",3,2,1397 sqft,,2,"$3,467",1993,R2867364,Residential,Yes,,$561,10/05/2024,"$785,000",16/04/2024,"$785,000",Townhouse
389,"58 - 20498 82 Avenue, Langley, BC",4,3,1752 sqft,,4,"$4,439",2018,R2879751,Residential,Yes,,$604,10/05/2024,"$1,059,000",05/05/2024,"$1,059,000",Townhouse
390,"25892 38 Avenue, Langley, BC",2,1,980 sqft,,0,"$6,577",2007,R2877447,Residential,No,,"$2,500",10/05/2024,"$2,275,000",05/05/2024,"$2,450,000",Single Family Residence
391,"210 - 27111 0 Avenue, Langley, BC",3,2,1248 sqft,,3,"$1,496",1973,R2807989,Residential,No,,$328,10/05/2024,"$412,000",16/08/2023,"$409,500",Manufactured Home
392,"34 - 20155 84 Th Avenue, Langley, BC",4,3,2214 sqft,,2,"$2,305",2023,R2859199,Residential,Yes,,$541,10/05/2024,"$1,190,000",14/03/2024,"$1,199,900",Townhouse
393,"74 - 8716 Walnut Grove Drive, Langley, BC",3,3,1529 sqft,,2,"$3,622",1992,R2880869,Residential,No,,$571,10/05/2024,"$877,000",08/05/2024,"$874,000",Townhouse
394,"70 - 8570 204 Street, Langley, BC",3,2,1460 sqft,,0,"$3,687",2017,R2876758,Residential,Yes,,$608,10/05/2024,"$864,000",30/04/2024,"$888,000",Townhouse
395,"27239 29a Avenue, Langley, BC",3,1,1052 sqft,,4,"$3,787",1958,R2865720,Residential,Yes,,"$1,319",10/05/2024,"$1,340,000",02/04/2024,"$1,388,000",Single Family Residence
396,"22 - 9025 216 Street, Langley, BC",3,2,1970 sqft,,2,"$4,306",1996,R2872939,Residential,Yes,,$545,10/05/2024,"$1,074,000",30/04/2024,"$1,074,900",Townhouse
397,"10 - 21138 88 Avenue Avenue, Langley, BC",3,2,1585 sqft,,2,"$3,910",1992,R2880467,Residential,Yes,,$529,10/05/2024,"$888,000",07/05/2024,"$840,000",Townhouse
398,"36 - 9036 208 Street, Langley, BC",2,2,1482 sqft,,1,"$3,417",1996,R2878945,Residential,Yes,,$472,10/05/2024,"$680,000",05/05/2024,"$699,900",Townhouse
399,"22152 96 Avenue, Langley, BC",5,3,3826 sqft,,10,"$8,187",2018,R2850095,Residential,Yes,,$755,09/05/2024,"$2,600,000",14/02/2024,"$2,888,888",Single Family Residence
400,"4020 196 A Street, Langley, BC",5,3,2292 sqft,,1,"$5,573",1973,R2878251,Residential,Yes,,$654,09/05/2024,"$1,499,000",02/05/2024,"$1,499,000",Single Family Residence
401,"224 - 22020 49 Avenue, Langley, BC",2,2,1022 sqft,,2,"$2,938",1997,R2881173,Residential,Yes,,$586,09/05/2024,"$590,000",08/05/2024,"$599,800",Apartment/Condominium
402,"C505 - 8150 207 Street, Langley, BC",2,2,966 sqft,,2,"$3,253",2021,R2880785,Residential,Yes,,$714,09/05/2024,"$695,000",08/05/2024,"$689,900",Apartment/Condominium
403,"3 - 20890 57 Avenue, Langley, BC",3,2,1294 sqft,,3,"$2,753",1998,R2878962,Residential,Yes,,$571,09/05/2024,"$738,900",02/05/2024,"$739,900",Townhouse
404,"20060 37 Avenue, Langley, BC",3,2,1818 sqft,,6,"$4,952",1972,R2878722,Residential,No,,$824,09/05/2024,"$1,492,500",05/05/2024,"$1,499,000",Single Family Residence
405,"307 - 20614 80 Avenue, Langley, BC",2,2,838 sqft,,1,,2023,R2820991,Residential,Yes,,$829,09/05/2024,"$709,901",28/09/2023,"$695,000",Apartment/Condominium
406,"6935 197 B Street, Langley, BC",5,3,3507 sqft,,4,"$6,739",2007,R2873984,Residential,Yes,,$521,08/05/2024,"$1,795,000",22/04/2024,"$1,829,900",Single Family Residence
407,"209 - 20281 53 A Avenue, Langley, BC",2,1,805 sqft,,1,"$1,675",2007,R2869914,Residential,Yes,,$664,08/05/2024,"$518,000",14/04/2024,"$535,000",Apartment/Condominium
408,"4910 200 Street, Langley, BC",5,2,2138 sqft,,4,"$4,686",1976,R2864019,Residential,No,,$514,08/05/2024,"$1,040,000",27/03/2024,"$1,099,900",Single Family Residence
409,"26926 18 Avenue, Langley, BC",3,1,2129 sqft,,20,"$4,623",1971,R2880778,Residential,Yes,,"$1,068",08/05/2024,"$2,175,000",08/05/2024,"$2,275,000",Single Family Residence
410,"7520 205 Street, Langley, BC",7,5,3645 sqft,,4,"$2,527",2024,R2868402,Residential,Yes,,$493,08/05/2024,"$1,799,000",08/04/2024,"$1,799,000",Single Family Residence
411,"21778 46 A Avenue, Langley, BC",4,3,2643 sqft,,6,"$6,148",1997,R2879855,Residential,Yes,,$586,08/05/2024,"$1,610,000",06/05/2024,"$1,549,000",Single Family Residence
412,"18 - 2270 196 Street, Langley, BC",2,2,1168 sqft,,3,$633,1980,R2872989,Residential,No,,$278,07/05/2024,"$290,000",18/04/2024,"$325,000",Manufactured Home
413,"604 - 8353 200 A Street, Langley, BC",2,2,1085 sqft,,1,"$2,817",2022,R2861646,Residential,Yes,,$681,07/05/2024,"$720,000",17/03/2024,"$739,000",Apartment/Condominium
414,"7826 211 Street, Langley, BC",6,3,3903 sqft,,4,"$7,263",2014,R2872327,Residential,Yes,,$454,07/05/2024,"$1,760,000",17/04/2024,"$1,775,000",Single Family Residence
415,"112 - 19645 64 Avenue, Langley, BC",2,2,1150 sqft,,1,"$2,671",1990,R2877843,Residential,Yes,,$477,07/05/2024,"$540,000",28/04/2024,"$549,000",Apartment/Condominium
416,"D215 - 20211 66 Avenue, Langley, BC",2,2,948 sqft,,2,"$3,268",2018,R2878051,Residential,Yes,,$748,07/05/2024,"$700,000",01/05/2024,"$710,000",Apartment/Condominium
417,"4544 207 Street, Langley, BC",3,1,1362 sqft,,5,"$5,036",1978,R2874656,Residential,Yes,,$953,07/05/2024,"$1,260,000",23/04/2024,"$1,299,000",Single Family Residence
418,"A203 - 20117 84 Avenue, Langley, BC",1,1,530 sqft,,0,,2027,R2877428,Residential,Yes,,$943,07/05/2024,"$499,900",30/04/2024,"$499,900",Apartment/Condominium
419,"3991 244 Street, Langley, BC",5,4,4795 sqft,,7,"$6,991",2010,R2862165,Residential,Yes,,$583,07/05/2024,"$2,649,000",21/03/2024,"$2,798,000",Single Family Residence
420,"106 - 20897 57 Avenue, Langley, BC",2,2,1081 sqft,,1,"$2,359",1994,R2868221,Residential,Yes,,$517,07/05/2024,"$545,000",07/04/2024,"$559,900",Apartment/Condominium
421,"18 - 2270 196 Street, Langley, BC",2,2,1168 sqft,,3,$633,1980,R2872989,Residential,No,,$278,07/05/2024,"$290,000",18/04/2024,"$325,000",Manufactured Home
422,"19828 34 A Avenue, Langley, BC",6,2,2958 sqft,,6,"$5,484",1987,R2877486,Residential,Yes,,$540,06/05/2024,"$1,635,000",01/05/2024,"$1,599,900",Single Family Residence
423,"19794 68 B Avenue, Langley, BC",7,5,4995 sqft,,4,"$7,762",2013,R2876541,Residential,Yes,,$420,06/05/2024,"$2,035,000",28/04/2024,"$2,099,999",Single Family Residence
424,"21448 88 B Avenue, Langley, BC",4,3,2125 sqft,,4,"$5,577",1989,R2863959,Residential,Yes,,$705,06/05/2024,"$1,459,000",02/04/2024,"$1,499,900",Single Family Residence
425,"19794 68 B Avenue, Langley, BC",7,5,4995 sqft,,4,"$7,762",2013,R2876541,Residential,Yes,,$420,06/05/2024,"$2,035,000",28/04/2024,"$2,099,999",Single Family Residence
426,"9232 Mcbride Street, Langley, BC",3,1,1056 sqft,,6,"$5,379",1971,R2872641,Residential,No,,"$1,372",06/05/2024,"$1,350,000",16/04/2024,"$1,448,888",Single Family Residence
427,"21 - 8370 202 B Street, Langley, BC",3,3,2257 sqft,,4,"$4,742",2020,R2878394,Residential,Yes,,$486,06/05/2024,"$1,208,800",01/05/2024,"$1,099,000",Townhouse
428,"3 - 23230 Billy Brown Road, Langley, BC",2,2,1300 sqft,,2,"$5,263",2012,R2876858,Residential,Yes,,$758,06/05/2024,"$965,000",01/05/2024,"$985,999",Townhouse
429,"408 - 20433 53 Avenue, Langley, BC",2,2,1236 sqft,,2,"$1,856",1995,R2876587,Residential,Yes,,$459,06/05/2024,"$565,000",28/04/2024,"$568,000",Apartment/Condominium
430,"3231 274 Street, Langley, BC",4,1,1611 sqft,,4,"$4,638",1987,R2860642,Residential,Yes,,$698,06/05/2024,"$1,115,000",19/03/2024,"$1,124,999",Single Family Residence
431,"A505 - 20487 65 Avenue, Langley, BC",2,2,885 sqft,,1,"$3,015",2022,R2878052,Residential,Yes,,$706,06/05/2024,"$620,000",29/04/2024,"$625,000",Apartment/Condominium
432,"20180 70 A Avenue, Langley, BC",4,3,2683 sqft,,3,"$5,598",2004,R2864551,Residential,Yes,,$547,06/05/2024,"$1,435,000",01/04/2024,"$1,469,000",Single Family Residence
433,"4365 204 Street, Langley, BC",3,2,2570 sqft,,6,"$5,172",1980,R2878567,Residential,Yes,,$525,06/05/2024,"$1,350,000",01/05/2024,"$1,350,000",Single Family Residence
434,"9466 209 A Street, Langley, BC",4,3,1991 sqft,,5,"$5,348",1987,R2878328,Residential,Yes,,$753,06/05/2024,"$1,489,900",01/05/2024,"$1,499,900",Single Family Residence
435,"7239 199 A Street, Langley, BC",6,4,3849 sqft,,4,"$6,419",2007,R2870842,Residential,Yes,,$448,06/05/2024,"$1,700,000",14/04/2024,"$1,725,000",Single Family Residence
436,"102 - 6440 197 Street, Langley, BC",3,2,1368 sqft,,2,"$2,956",1992,R2872059,Residential,Yes,,$415,06/05/2024,"$570,000",16/04/2024,"$569,000",Apartment/Condominium
437,"24755 57 B Avenue, Langley, BC",4,3,2463 sqft,,4,"$6,186",1980,R2873288,Residential,Yes,,$710,06/05/2024,"$1,739,000",21/04/2024,"$1,749,900",Single Family Residence
438,"70 - 27456 32 Avenue, Langley, BC",3,1,1157 sqft,,2,"$2,973",1981,R2863779,Residential,No,,$561,05/05/2024,"$645,000",27/03/2024,"$649,900",Townhouse
439,"72 - 8371 202 B Street, Langley, BC",3,2,1540 sqft,,2,"$4,058",2020,R2867591,Residential,Yes,,$603,05/05/2024,"$900,000",07/04/2024,"$929,000",Townhouse
440,"21655 44 Avenue, Langley, BC",4,3,3862 sqft,,10,"$8,443",2012,R2873035,Residential,Yes,,$621,05/05/2024,"$2,450,000",28/04/2024,"$2,399,000",Single Family Residence
441,"3883 204 A Street, Langley, BC",4,2,2822 sqft,,8,"$6,132",1987,R2865503,Residential,Yes,,$637,05/05/2024,"$1,727,500",02/04/2024,"$1,799,900",Single Family Residence
442,"55 - 20760 Duncan Way, Langley, BC",3,2,1593 sqft,,2,"$2,396",2004,R2874981,Residential,Yes,,$495,05/05/2024,"$770,000",24/04/2024,"$789,000",Townhouse
443,"68 - 19932 70 Avenue, Langley, BC",3,4,2079 sqft,,4,"$3,830",2006,R2852602,Residential,Yes,,$440,05/05/2024,"$908,000",20/02/2024,"$914,900",Townhouse
444,"110 - 7938 209 Street, Langley, BC",3,2,1317 sqft,,3,"$3,891",2012,R2878375,Residential,Yes,,$630,05/05/2024,"$820,000",01/05/2024,"$829,900",Townhouse
445,"96 - 7947 209 Street, Langley, BC",4,3,1897 sqft,,2,"$4,388",2020,R2863013,Residential,Yes,,$553,05/05/2024,"$1,030,000",25/03/2024,"$1,050,000",Townhouse
446,"20435 76 B Avenue, Langley, BC",6,3,3078 sqft,,4,,2024,R2878342,Residential,Yes,,$662,05/05/2024,"$2,038,000",30/04/2024,"$2,038,000",Single Family Residence
447,"C424 - 20211 66 Avenue, Langley, BC",2,2,904 sqft,,2,"$3,164",2013,R2876360,Residential,Yes,,$663,05/05/2024,"$618,000",28/04/2024,"$600,000",Apartment/Condominium
448,"23 - 7640 197 Street, Langley, BC",3,2,1399 sqft,,2,,2024,R2875726,Residential,Yes,,$757,05/05/2024,"$1,059,900",21/04/2024,"$1,059,900",Townhouse
449,"7 - 21858 47 B Avenue, Langley, BC",4,3,2597 sqft,,2,"$5,232",2020,R2878716,Residential,Yes,,$500,05/05/2024,"$1,299,000",02/05/2024,"$1,299,000",Townhouse
450,"208 - 20367 85 Avenue, Langley, BC",2,2,890 sqft,,2,"$2,953",2022,R2877530,Residential,Yes,,$842,05/05/2024,"$735,000",30/04/2024,"$749,900",Apartment/Condominium
451,"19967 46 Avenue, Langley, BC",4,3,3655 sqft,,7,"$8,652",1994,R2863716,Residential,Yes,,$459,05/05/2024,"$1,620,000",01/04/2024,"$1,679,785",Single Family Residence
452,"E306 - 20211 66 Avenue, Langley, BC",1,1,602 sqft,,1,"$2,718",2017,R2877283,Residential,Yes,,$830,05/05/2024,"$480,000",29/04/2024,"$500,000",Apartment/Condominium
453,"26984 25 Avenue, Langley, BC",3,2,1985 sqft,,8,"$5,967",1993,R2872338,Residential,Yes,,$692,04/05/2024,"$1,367,500",22/04/2024,"$1,374,900",Single Family Residence
454,"8920 Bartlett Street, Langley, BC",3,1,1194 sqft,,6,"$5,564",1973,R2878385,Residential,No,,"$1,549",04/05/2024,"$1,800,000",30/04/2024,"$1,850,000",Single Family Residence
455,"607 - 7920 206 Street, Langley, BC",1,1,617 sqft,,1,,2024,R2874387,Residential,Yes,,$808,04/05/2024,"$500,000",21/04/2024,"$499,000",Apartment/Condominium
456,"4415 215 B Street, Langley, BC",5,5,4820 sqft,,3,,2024,R2839372,Residential,Yes,,$619,04/05/2024,"$2,825,714",02/01/2024,"$2,986,189",Single Family Residence
457,"19702 36 Avenue, Langley, BC",4,2,2161 sqft,,6,"$4,395",1979,R2877532,Residential,Yes,,$638,04/05/2024,"$1,365,000",30/04/2024,"$1,379,900",Single Family Residence
458,"B503 - 20487 65 Avenue, Langley, BC",2,2,965 sqft,,2,"$3,170",2022,R2874125,Residential,Yes,,$745,04/05/2024,"$709,000",21/04/2024,"$719,000",Apartment/Condominium
459,"607 - 7920 206 Street, Langley, BC",1,1,617 sqft,,1,,2024,R2874387,Residential,Yes,,$808,04/05/2024,"$500,000",21/04/2024,"$499,000",Apartment/Condominium
460,"5697 248 Street, Langley, BC",4,3,2304 sqft,,10,"$6,105",1987,R2870606,Residential,Yes,,$694,04/05/2024,"$1,535,000",15/04/2024,"$1,599,999",Single Family Residence
461,"19675 46 Avenue, Langley, BC",4,3,2383 sqft,,10,"$4,877",1974,R2877050,Residential,Yes,,$503,03/05/2024,"$1,278,000",30/04/2024,"$1,198,800",Single Family Residence
462,"2391 Wakefield Drive, Langley, BC",4,2,2147 sqft,,0,"$4,900",1980,R2874071,Residential,No,,$535,03/05/2024,"$1,115,000",22/04/2024,"$1,149,000",Single Family Residence
463,"512 - 20695 Eastleigh Crescent, Langley, BC",1,1,589 sqft,,2,,2023,R2877048,Residential,Yes,,$823,03/05/2024,"$480,000",28/04/2024,"$485,000",Apartment/Condominium
464,"20642 87 Avenue, Langley, BC",5,3,2504 sqft,,1,"$5,066",1997,R2878552,Residential,No,,$497,03/05/2024,"$1,240,000",02/05/2024,"$1,245,000",Single Family Residence
465,"322 - 27358 32 Avenue, Langley, BC",1,1,740 sqft,,1,"$2,336",1993,R2862481,Residential,Yes,,$513,03/05/2024,"$371,000",24/03/2024,"$380,000",Apartment/Condominium
466,"19856 44 Avenue, Langley, BC",4,2,2512 sqft,,8,"$4,993",1955,R2877517,Residential,Yes,,$596,03/05/2024,"$1,355,000",30/04/2024,"$1,499,000",Single Family Residence
467,"75 - 8716 Walnut Grove Drive, Langley, BC",3,3,1595 sqft,,2,"$3,557",1992,R2874732,Residential,No,,$547,03/05/2024,"$874,000",23/04/2024,"$874,000",Townhouse
468,"363 - 27358 32 Avenue, Langley, BC",1,1,690 sqft,,1,"$2,959",2021,R2872361,Residential,Yes,,$724,03/05/2024,"$485,000",17/04/2024,"$499,900",Apartment/Condominium
469,"4938 198 B Street, Langley, BC",3,2,1872 sqft,,8,"$5,898",1976,R2878067,Residential,Yes,,$787,03/05/2024,"$1,475,000",01/05/2024,"$1,474,900",Single Family Residence
470,"52 - 20057 82 Avenue, Langley, BC",3,2,1516 sqft,,2,"$2,543",2023,R2870779,Residential,Yes,,$659,03/05/2024,"$960,000",14/04/2024,"$999,999",Townhouse
471,"529 - 8067 207 Street, Langley, BC",3,2,1117 sqft,,2,"$3,589",2015,R2878202,Residential,Yes,,$688,03/05/2024,"$760,000",29/04/2024,"$769,500",Apartment/Condominium
472,"4444 203 Street, Langley, BC",9,7,5621 sqft,,8,"$3,587",2023,R2862042,Residential,Yes,,$460,02/05/2024,"$2,250,000",19/03/2024,"$2,588,800",Single Family Residence
473,"104 - 20976 56 Avenue, Langley, BC",2,2,991 sqft,,1,"$2,135",1992,R2876467,Residential,Yes,,$580,02/05/2024,"$567,500",29/04/2024,"$574,800",Apartment/Condominium
474,"9488 209 Th Street, Langley, BC",4,2,2074 sqft,,6,"$5,788",1991,R2877490,Residential,Yes,,$722,02/05/2024,"$1,492,500",30/04/2024,"$1,499,000",Single Family Residence
475,"39 - 8050 204 Street, Langley, BC",2,2,1305 sqft,,2,"$3,939",2018,R2874768,Residential,Yes,,$635,02/05/2024,"$850,000",21/04/2024,"$829,880",Townhouse
