mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2900516,4,2,"16033 110 Ave, Surrey, BC, Canada",2427.0,6,5560.0,716.0,1996,SingleFamily,01/07/2024,1739000.0
R2900467,5,3,"15988 32 Ave, Surrey, BC, Canada",2998.0,2,4323.0,500.0,2014,Townhouse,01/07/2024,1499900.0
R2901864,4,2,"10457 156St, Surrey, BC, Canada",1923.0,4,4520.0,884.0,1960,SingleFamily,01/07/2024,1699999.0
R2900449,3,2,"6770 128b St, Surrey, BC, Canada",1985.0,4,4476.0,568.0,1979,SingleFamily,01/07/2024,1129000.0
R2901615,2,2,"11077 Ravine Rd, Surrey, BC, Canada",754.0,1,1993.0,775.0,2022,Condo,01/07/2024,585000.0
R2900350,4,3,"6188 141St, Surrey, BC, Canada",1894.0,2,3170.0,525.0,2018,Townhouse,30/06/2024,995000.0
R2900469,3,2,"1579 136St, Surrey, BC, Canada",1800.0,0,6309.0,938.0,1976,SingleFamily,30/06/2024,1690000.0
R2900398,2,2,"13963 105 Blvd, Surrey, BC, Canada",912.0,2,2241.0,765.0,2020,Condo,30/06/2024,698000.0
R2900378,3,2,"2501 161a St, Surrey, BC, Canada",1356.0,2,3156.0,640.0,2010,Townhouse,30/06/2024,869000.0
R2900550,4,3,"3039 156St, Surrey, BC, Canada",1828.0,2,3771.0,650.0,2014,Townhouse,30/06/2024,1190000.0
R2900479,6,4,"18407 59a Ave, Surrey, BC, Canada",3543.0,4,5423.0,561.0,2017,SingleFamily,30/06/2024,1988888.0
R2900148,4,3,"10527 159b St, Surrey, BC, Canada",2923.0,4,6041.0,626.0,2016,SingleFamily,30/06/2024,1830000.0
R2899859,4,3,"15168 66a Ave, Surrey, BC, Canada",2157.0,2,3512.0,500.0,2004,Townhouse,30/06/2024,1079999.0
R2900060,4,3,"14541 Winter Cres, Surrey, BC, Canada",1956.0,4,3501.0,638.0,2021,Townhouse,27/06/2024,1249000.0
R2901533,7,4,"11903 98 Ave, Surrey, BC, Canada",2875.0,5,5679.0,608.0,1996,SingleFamily,27/06/2024,1749000.0
R2900234,2,2,"13978 Fraser Highway, Surrey, BC, Canada",759.0,1,2244.0,747.0,2020,Condo,27/06/2024,567000.0
R2899455,5,4,"9543 139St, Surrey, BC, Canada",2305.0,4,6077.0,992.0,1974,SingleFamily,27/06/2024,2288000.0
R2899296,1,1,"6480 195a St, Surrey, BC, Canada",593.0,1,1753.0,834.0,2013,Condo,27/06/2024,495000.0
R2900402,9,7,"18054 63b Ave, Surrey, BC, Canada",5087.0,0,5000.0,529.0,2023,SingleFamily,27/06/2024,2695000.0
R2899690,5,2,"12151 98 Ave, Surrey, BC, Canada",3002.0,6,5894.0,565.0,1974,SingleFamily,26/06/2024,1699000.0
R2901805,2,2,"10477 154St, Surrey, BC, Canada",780.0,1,2182.0,805.0,2014,Condo,26/06/2024,628000.0
R2898971,5,2,"15619 18a Ave, Surrey, BC, Canada",2455.0,6,5999.0,650.0,1974,SingleFamily,26/06/2024,1598000.0
R2899715,6,3,"13098 95 Ave, Surrey, BC, Canada",2407.0,2,4371.0,647.0,1979,SingleFamily,26/06/2024,1559000.0
R2899659,5,2,"12470 95a Ave, Surrey, BC, Canada",2580.0,0,5872.0,581.0,1967,SingleFamily,26/06/2024,1499777.0
R2900052,3,2,"1886 140St, Surrey, BC, Canada",2330.0,4,5475.0,783.0,2008,SingleFamily,26/06/2024,1825000.0
R2899835,3,1,"9382 128St, Surrey, BC, Canada",1680.0,1,2620.0,440.0,1974,Townhouse,26/06/2024,739900.0
R2899353,4,3,"6228 135St, Surrey, BC, Canada",2721.0,2,4747.0,514.0,2022,MultiFamily,26/06/2024,1399800.0
R2899745,4,3,"13249 14a Ave, Surrey, BC, Canada",2276.0,6,5656.0,768.0,1979,SingleFamily,26/06/2024,1749999.0
R2902128,1,1,"10838 Whalley Blvd, Surrey, BC, Canada",592.0,0,1900.0,844.0,2021,Condo,26/06/2024,499999.0
R2899462,3,2,"6852 193St, Surrey, BC, Canada",1393.0,2,2897.0,573.0,2007,Townhouse,26/06/2024,799000.0
R2900242,6,4,"18171 29a Ave, Surrey, BC, Canada",4420.0,20,8240.0,2262.0,2016,SingleFamily,26/06/2024,10000000.0
R2899832,3,2,"3355 Morgan Creek Way, Surrey, BC, Canada",2279.0,4,4976.0,680.0,1998,Townhouse,26/06/2024,1550000.0
R2899945,7,7,"1252 160St, Surrey, BC, Canada",4062.0,0,6385.0,590.0,2022,SingleFamily,26/06/2024,2399800.0
R2899816,3,1,"14153 104 Ave, Surrey, BC, Canada",1180.0,1,2046.0,559.0,1974,Townhouse,26/06/2024,660000.0
R2898898,6,3,"12969 61b Ave, Surrey, BC, Canada",2540.0,6,6134.0,649.0,1983,SingleFamily,25/06/2024,1649000.0
R2899393,4,1,"5873 173St, Surrey, BC, Canada",1913.0,6,5213.0,1149.0,1954,SingleFamily,25/06/2024,2199000.0
R2899159,3,2,"15858 Fraser Highway, Surrey, BC, Canada",840.0,1,2023.0,832.0,2023,Condo,25/06/2024,699000.0
R2899471,2,2,"10866 City Pky, Surrey, BC, Canada",862.0,1,2107.0,679.0,2002,Condo,25/06/2024,586000.0
R2899530,4,2,"2796 Bayview St, Surrey, BC, Canada",2477.0,2,6688.0,928.0,2000,SingleFamily,25/06/2024,2299000.0
R2899180,7,5,"16206 96b Ave, Surrey, BC, Canada",4435.0,6,6848.0,496.0,2009,SingleFamily,25/06/2024,2199900.0
R2899288,3,2,"8168 136a St, Surrey, BC, Canada",1391.0,2,2732.0,639.0,2020,Townhouse,25/06/2024,888888.0
R2899886,2,1,"3380 140St, Surrey, BC, Canada",1000.0,1,6263.0,1999.0,1947,SingleFamily,25/06/2024,1999000.0
R2899281,3,2,"12780 Ross Pl, Surrey, BC, Canada",2200.0,4,4523.0,590.0,1976,SingleFamily,25/06/2024,1299999.0
R2899525,5,3,"3502 150a St, Surrey, BC, Canada",3140.0,2,4808.0,442.0,2005,Townhouse,25/06/2024,1388000.0
R2899839,4,3,"8130 136a St, Surrey, BC, Canada",1523.0,2,2955.0,607.0,2017,Townhouse,25/06/2024,925000.0
R2899549,3,2,"8484 120a St, Surrey, BC, Canada",1687.0,8,5070.0,859.0,1989,SingleFamily,25/06/2024,1449303.0
R2899188,2,2,"15375 17 Ave, Surrey, BC, Canada",1061.0,1,2174.0,532.0,1993,Condo,25/06/2024,564900.0
R2899539,5,3,"9213 134St, Surrey, BC, Canada",2370.0,0,5762.0,696.0,1980,SingleFamily,25/06/2024,1649999.0
R2899546,3,2,"14976 96 Ave, Surrey, BC, Canada",1415.0,0,4537.0,1530.0,1986,SingleFamily,25/06/2024,2166000.0
R2898670,4,3,"15255 Sitka Dr, Surrey, BC, Canada",1615.0,2,3653.0,619.0,2021,Townhouse,24/06/2024,999888.0
R2898642,4,2,"8555 King George Blvd, Surrey, BC, Canada",1335.0,4,2268.0,606.0,1981,Townhouse,24/06/2024,810000.0
R2897200,3,2,"15155 62a Ave, Surrey, BC, Canada",1367.0,2,2671.0,584.0,2007,Townhouse,24/06/2024,799000.0
R2899130,4,3,"17033 Fraser Highway, Surrey, BC, Canada",2383.0,2,3694.0,540.0,2021,Townhouse,24/06/2024,1288800.0
R2898733,2,2,"14333 104 Ave, Surrey, BC, Canada",1068.0,1,2448.0,606.0,2009,Condo,24/06/2024,648000.0
R2898800,3,2,"9978 151St, Surrey, BC, Canada",1674.0,2,3074.0,525.0,1991,Townhouse,24/06/2024,879900.0
R2898087,2,2,"16433 19 Ave, Surrey, BC, Canada",1251.0,2,2872.0,663.0,2019,Townhouse,24/06/2024,829999.0
R2899235,3,2,"12830 62 Ave, Surrey, BC, Canada",1302.0,2,2000.0,691.0,2023,Townhouse,24/06/2024,899999.0
R2898858,5,3,"14059 33b Ave, Surrey, BC, Canada",4483.0,2,7929.0,646.0,2005,SingleFamily,24/06/2024,2899000.0
R2898960,5,2,"7474 142St, Surrey, BC, Canada",3044.0,6,3800.0,518.0,1986,SingleFamily,24/06/2024,1579000.0
R2898406,8,3,"6418 137a St, Surrey, BC, Canada",3184.0,7,6355.0,500.0,2008,SingleFamily,24/06/2024,1595000.0
R2898643,9,6,"5981 173b St, Surrey, BC, Canada",4830.0,5,3691.0,424.0,2024,SingleFamily,24/06/2024,2050000.0
R2899232,3,2,"7410 194St, Surrey, BC, Canada",1691.0,2,3162.0,588.0,2020,Townhouse,24/06/2024,994999.0
R2898911,7,4,"12701 102 Ave, Surrey, BC, Canada",2219.0,2,4405.0,721.0,1973,SingleFamily,24/06/2024,1600000.0
R2899094,1,1,"10788 139St, Surrey, BC, Canada",633.0,1,1672.0,766.0,2007,Condo,24/06/2024,485000.0
R2898787,5,3,"14352 78a Ave, Surrey, BC, Canada",2332.0,2,5067.0,557.0,1988,SingleFamily,24/06/2024,1299000.0
R2899028,3,2,"15968 82 Ave, Surrey, BC, Canada",1450.0,2,3142.0,758.0,2003,Townhouse,24/06/2024,1100000.0
R2898744,2,1,"13933 105 Blvd, Surrey, BC, Canada",830.0,1,2528.0,783.0,2022,Condo,24/06/2024,649999.0
R2898915,3,2,"16488 64 Ave, Surrey, BC, Canada",1587.0,2,3388.0,585.0,2017,Townhouse,24/06/2024,929900.0
R2899147,2,2,"14833 61 Ave, Surrey, BC, Canada",1222.0,2,2798.0,572.0,2013,Townhouse,24/06/2024,699000.0
R2898352,4,2,"6671 121St, Surrey, BC, Canada",1606.0,2,3005.0,528.0,2009,Townhouse,23/06/2024,849000.0
R2899174,8,6,"18936 55 Ave, Surrey, BC, Canada",4759.0,4,6198.0,420.0,2011,SingleFamily,23/06/2024,1999999.0
R2898354,3,2,"18928 92 Ave, Surrey, BC, Canada",3157.0,0,5270.0,1076.0,1969,SingleFamily,23/06/2024,3400000.0
R2898413,2,2,"9887 Whalley Blvd, Surrey, BC, Canada",746.0,1,2457.0,924.0,2021,Condo,23/06/2024,689900.0
R2898842,8,5,"15670 107 Ave, Surrey, BC, Canada",4629.0,0,7342.0,526.0,2011,SingleFamily,23/06/2024,2438888.0
R2898072,3,2,"7525 140St, Surrey, BC, Canada",1601.0,2,2124.0,530.0,1984,Townhouse,23/06/2024,849000.0
R2898759,4,3,"15049 61b Ave, Surrey, BC, Canada",3188.0,6,5503.0,486.0,2006,SingleFamily,23/06/2024,1550000.0
R2898109,4,2,"3315 141St, Surrey, BC, Canada",3034.0,6,7970.0,787.0,2004,SingleFamily,23/06/2024,2388000.0
R2898398,5,2,"6718 130St, Surrey, BC, Canada",2651.0,4,5388.0,754.0,1970,SingleFamily,23/06/2024,1999000.0
R2898225,4,2,"2729 158St, Surrey, BC, Canada",1945.0,2,3860.0,559.0,2010,Townhouse,23/06/2024,1088000.0
R2898209,6,4,"14195 62a Ave, Surrey, BC, Canada",3024.0,4,6123.0,520.0,2011,SingleFamily,23/06/2024,1575000.0
R2898696,6,4,"18318 68 Ave, Surrey, BC, Canada",3424.0,4,6503.0,569.0,2018,SingleFamily,23/06/2024,1950000.0
R2898508,6,2,"8418 152St, Surrey, BC, Canada",2990.0,6,5939.0,1123.0,1959,SingleFamily,23/06/2024,3360000.0
R2898360,2,1,"6480 195a St, Surrey, BC, Canada",794.0,1,2018.0,748.0,2013,Condo,23/06/2024,594000.0
R2898389,2,2,"9718 161 A St, Surrey, BC, Canada",1340.0,2,2657.0,626.0,2018,Townhouse,23/06/2024,839000.0
R2899790,10,8,"9975 173b St, Surrey, BC, Canada",6436.0,5,8056.0,372.0,2021,SingleFamily,23/06/2024,2399000.0
R2898369,2,2,"13398 104 Ave, Surrey, BC, Canada",752.0,1,2267.0,796.0,2016,Condo,23/06/2024,599000.0
R2897705,6,5,"12290 64 Ave, Surrey, BC, Canada",3860.0,9,7366.0,453.0,1991,SingleFamily,23/06/2024,1749000.0
R2898309,4,2,"13886 62 Ave, Surrey, BC, Canada",1716.0,2,3178.0,536.0,2015,Townhouse,23/06/2024,919999.0
R2897370,2,2,"15038 101 Ave, Surrey, BC, Canada",1112.0,2,2091.0,562.0,1992,Condo,23/06/2024,625000.0
R2898170,3,1,"7426 138St, Surrey, BC, Canada",1245.0,1,1982.0,441.0,1977,Condo,23/06/2024,549900.0
R2898111,3,2,"6123 138St, Surrey, BC, Canada",1457.0,2,2988.0,549.0,2014,Townhouse,23/06/2024,799999.0
R2899214,4,3,"1866 134a St, Surrey, BC, Canada",3300.0,6,6868.0,772.0,1982,SingleFamily,22/06/2024,2549000.0
R2899062,5,3,"15988 32 Ave, Surrey, BC, Canada",2802.0,2,4055.0,463.0,2011,Townhouse,23/06/2024,1299999.0
R2898685,3,2,"6299 144St, Surrey, BC, Canada",1541.0,2,3049.0,558.0,2009,Townhouse,23/06/2024,859900.0
R2897166,7,4,"12980 67a Ave, Surrey, BC, Canada",3457.0,4,5449.0,404.0,1983,SingleFamily,23/06/2024,1399999.0
R2895261,2,2,"8068 120a St, Surrey, BC, Canada",1027.0,2,2096.0,584.0,1995,Condo,23/06/2024,600000.0
R2898336,5,3,"16960 77a Ave, Surrey, BC, Canada",3271.0,4,6325.0,485.0,2014,SingleFamily,20/06/2024,1588000.0
R2897736,3,3,"3355 Morgan Creek Way, Surrey, BC, Canada",4366.0,4,6286.0,411.0,1998,Townhouse,20/06/2024,1798000.0
R2898183,3,2,"10433 158St, Surrey, BC, Canada",1314.0,2,2872.0,684.0,2017,Townhouse,20/06/2024,899000.0
R2897879,3,2,"14271 60 Ave, Surrey, BC, Canada",1397.0,2,3109.0,608.0,2014,Townhouse,20/06/2024,849900.0
R2897769,2,2,"10082 148St, Surrey, BC, Canada",900.0,2,1826.0,631.0,1993,Condo,20/06/2024,568000.0
R2898615,4,3,"2280 163St, Surrey, BC, Canada",1947.0,2,3589.0,605.0,2017,Townhouse,20/06/2024,1179000.0
R2897408,1,1,"15956 86a Ave, Surrey, BC, Canada",647.0,1,1973.0,834.0,2013,Condo,19/06/2024,539900.0
R2897662,1,1,"14225 103 A Ave, Surrey, BC, Canada",555.0,1,1619.0,828.0,2023,Condo,19/06/2024,459900.0
R2897198,10,8,"13035 Fairford Pl, Surrey, BC, Canada",6949.0,0,8107.0,427.0,2022,SingleFamily,19/06/2024,2969888.0
R2897581,4,4,"6481 179St, Surrey, BC, Canada",3297.0,8,5508.0,576.0,1990,SingleFamily,19/06/2024,1899999.0
R2897811,4,2,"19477 72a Ave, Surrey, BC, Canada",1554.0,3,3029.0,591.0,2014,Townhouse,19/06/2024,919900.0
R2897235,3,2,"14131 76 Ave, Surrey, BC, Canada",1590.0,0,4840.0,943.0,1978,SingleFamily,19/06/2024,1499777.0
R2897398,6,5,"16668 63a Ave, Surrey, BC, Canada",3902.0,5,7053.0,486.0,2003,SingleFamily,19/06/2024,1899900.0
R2897663,2,2,"13555 Gateway Dr, Surrey, BC, Canada",888.0,1,2231.0,619.0,2008,Condo,19/06/2024,549900.0
R2897669,5,3,"7844 160a St, Surrey, BC, Canada",3438.0,6,5370.0,479.0,1990,SingleFamily,19/06/2024,1648000.0
R2897680,4,2,"13095 21a Ave, Surrey, BC, Canada",3275.0,6,7055.0,732.0,1990,SingleFamily,19/06/2024,2399000.0
R2897238,6,4,"3528 164a St, Surrey, BC, Canada",8636.0,6,11265.0,509.0,2002,SingleFamily,19/06/2024,4398000.0
R2897033,2,2,"15195 36 Ave, Surrey, BC, Canada",987.0,1,2811.0,890.0,2013,Condo,18/06/2024,879000.0
R2896916,3,2,"5945 176a St, Surrey, BC, Canada",1428.0,2,2903.0,622.0,2019,Townhouse,18/06/2024,888500.0
R2896282,3,2,"18199 70 Ave, Surrey, BC, Canada",1677.0,4,3539.0,560.0,2008,Townhouse,18/06/2024,939900.0
R2897503,1,1,"13750 100 Ave, Surrey, BC, Canada",534.0,1,1950.0,980.0,2016,Condo,18/06/2024,523599.0
R2896876,4,3,"14035 29a Ave, Surrey, BC, Canada",3709.0,6,7689.0,700.0,1993,SingleFamily,18/06/2024,2599000.0
R2896620,4,2,"12677 63 Ave, Surrey, BC, Canada",1755.0,2,2878.0,501.0,2005,Townhouse,18/06/2024,879999.0
R2897564,5,3,"5788 124a St, Surrey, BC, Canada",3259.0,10,6302.0,689.0,1990,SingleFamily,18/06/2024,2248000.0
R2897241,2,2,"10092 148St, Surrey, BC, Canada",945.0,1,2221.0,597.0,2006,Condo,18/06/2024,565000.0
R2896674,6,5,"7794 141b St, Surrey, BC, Canada",2598.0,6,5972.0,646.0,1976,SingleFamily,18/06/2024,1679879.0
R2897582,3,2,"18833 70 Ave, Surrey, BC, Canada",1456.0,0,2776.0,673.0,2022,Townhouse,18/06/2024,979999.0
R2897853,3,2,"16789 60 Ave, Surrey, BC, Canada",1407.0,2,4500.0,612.0,2005,Townhouse,18/06/2024,862000.0
R2896974,5,2,"13833 112 Ave, Surrey, BC, Canada",2045.0,6,4336.0,659.0,1972,SingleFamily,18/06/2024,1349000.0
R2896422,2,1,"10560 154St, Surrey, BC, Canada",947.0,1,1802.0,527.0,1984,Condo,18/06/2024,499900.0
R2896921,4,5,"3387 145St, Surrey, BC, Canada",6441.0,6,9452.0,510.0,2004,SingleFamily,18/06/2024,3290000.0
R2896968,2,1,"1330 132b St, Surrey, BC, Canada",1100.0,4,7580.0,2454.0,1965,SingleFamily,18/06/2024,2700000.0
R2896820,5,2,"1318 160St, Surrey, BC, Canada",2518.0,4,5701.0,733.0,2006,SingleFamily,18/06/2024,1848000.0
R2898541,5,3,"11267 133St, Surrey, BC, Canada",1551.0,2,3327.0,126.0,2018,Townhouse,18/06/2024,196900.0
R2896012,3,2,"12335 Southpark Cres, Surrey, BC, Canada",1785.0,4,5232.0,770.0,1987,SingleFamily,17/06/2024,1374900.0
R2897069,2,1,"10167 Helen Dr, Surrey, BC, Canada",888.0,4,3786.0,1351.0,9999,SingleFamily,18/06/2024,1199999.0
R2892051,4,3,"2456 163St, Surrey, BC, Canada",2651.0,2,4367.0,523.0,2010,Townhouse,17/06/2024,1389000.0
R2896640,5,2,"13487 112 A Ave, Surrey, BC, Canada",2225.0,3,5629.0,660.0,1971,SingleFamily,18/06/2024,1470000.0
R2896727,4,3,"1142 164a St, Surrey, BC, Canada",2991.0,5,5152.0,567.0,1988,SingleFamily,17/06/2024,1698000.0
R2896430,3,3,"16336 23a Ave, Surrey, BC, Canada",1670.0,2,3321.0,718.0,2017,Townhouse,18/06/2024,1199900.0
R2895968,6,4,"16211 31 Ave, Surrey, BC, Canada",4173.0,6,8139.0,645.0,2007,SingleFamily,17/06/2024,2695000.0
R2895816,4,4,"2882 141St, Surrey, BC, Canada",4099.0,6,7754.0,582.0,1956,SingleFamily,17/06/2024,2388000.0
R2896539,3,2,"19330 69 Ave, Surrey, BC, Canada",2002.0,3,3338.0,483.0,2007,Townhouse,17/06/2024,968800.0
R2896875,8,6,"16719 63b Ave, Surrey, BC, Canada",3931.0,4,6473.0,470.0,2004,SingleFamily,17/06/2024,1849000.0
R2896304,4,2,"16678 25 Ave, Surrey, BC, Canada",1456.0,2,3197.0,678.0,2020,Townhouse,17/06/2024,988000.0
R2896448,4,3,"7881 163St, Surrey, BC, Canada",3642.0,6,5078.0,436.0,1988,SingleFamily,17/06/2024,1588000.0
R2894153,3,2,"14358 60 Ave, Surrey, BC, Canada",936.0,1,2437.0,853.0,2013,Condo,17/06/2024,799000.0
R2896473,2,2,"15775 Croydon Dr, Surrey, BC, Canada",993.0,2,2357.0,689.0,2012,Condo,17/06/2024,684900.0
R2895978,3,2,"6470 194St, Surrey, BC, Canada",1257.0,2,2679.0,676.0,2017,Condo,17/06/2024,849999.0
R2895288,3,2,"14499 64 Ave, Surrey, BC, Canada",1476.0,2,3016.0,609.0,2020,Townhouse,17/06/2024,899000.0
R2896828,3,2,"12711 64 Ave, Surrey, BC, Canada",2175.0,2,2930.0,413.0,2004,Townhouse,17/06/2024,899000.0
R2896739,2,2,"19228 64 Ave, Surrey, BC, Canada",851.0,1,2142.0,704.0,2016,Condo,17/06/2024,599888.0
R2896593,2,2,"10082 148St, Surrey, BC, Canada",892.0,1,1870.0,559.0,1993,Condo,17/06/2024,499000.0
R2896421,3,2,"12730 66 Ave, Surrey, BC, Canada",1495.0,2,2836.0,548.0,2005,Townhouse,17/06/2024,820000.0
R2896545,8,4,"15071 76 A Ave, Surrey, BC, Canada",4467.0,6,7292.0,436.0,2005,SingleFamily,17/06/2024,1949000.0
R2895277,1,1,"6468 195a St, Surrey, BC, Canada",592.0,1,1858.0,842.0,2017,Condo,16/06/2024,499000.0
R2895790,4,3,"15778 85 Ave, Surrey, BC, Canada",1602.0,2,3729.0,686.0,2022,Townhouse,16/06/2024,1100000.0
R2895508,3,2,"13623 81a Ave, Surrey, BC, Canada",873.0,1,2415.0,744.0,2021,Condo,16/06/2024,650000.0
R2895951,2,1,"13398 104 Ave, Surrey, BC, Canada",679.0,1,2269.0,854.0,2016,Condo,16/06/2024,579900.0
R2896499,5,2,"11600 140a St, Surrey, BC, Canada",2803.0,8,5250.0,534.0,1969,SingleFamily,16/06/2024,1497000.0
R2895924,4,3,"14466 16a Ave, Surrey, BC, Canada",2359.0,4,6542.0,741.0,1979,SingleFamily,16/06/2024,1750000.0
R2894820,1,1,"6468 195a St, Surrey, BC, Canada",495.0,1,1731.0,934.0,2016,Condo,16/06/2024,462777.0
R2896810,1,1,"13688 100 Ave, Surrey, BC, Canada",577.0,1,1804.0,811.0,2011,Condo,16/06/2024,468000.0
R2896623,4,3,"16337 15 Ave, Surrey, BC, Canada",1702.0,2,3426.0,658.0,2018,Townhouse,16/06/2024,1120000.0
R2894241,4,3,"16357 15 Ave, Surrey, BC, Canada",1658.0,2,3358.0,602.0,2018,Townhouse,16/06/2024,999000.0
R2896408,9,7,"18588 57 Ave, Surrey, BC, Canada",5728.0,8,8541.0,523.0,2021,SingleFamily,16/06/2024,2999000.0
R2896586,1,1,"9981 Whalley Blvd, Surrey, BC, Canada",529.0,1,1749.0,897.0,2011,Condo,16/06/2024,474900.0
R2895196,9,6,"6266 146St, Surrey, BC, Canada",4211.0,6,6760.0,474.0,2011,SingleFamily,16/06/2024,1999000.0
R2897070,1,1,"13696 100 Ave, Surrey, BC, Canada",534.0,1,1986.0,1029.0,2017,Condo,16/06/2024,550000.0
R2895163,5,4,"13422 20a Ave, Surrey, BC, Canada",5211.0,10,8356.0,630.0,1992,SingleFamily,16/06/2024,3288000.0
R2895743,6,2,"8808 140St, Surrey, BC, Canada",2220.0,3,5221.0,652.0,1981,SingleFamily,16/06/2024,1448000.0
R2895891,4,3,"16228 25 Ave, Surrey, BC, Canada",3752.0,4,7226.0,612.0,2011,SingleFamily,16/06/2024,2299000.0
R2894849,1,1,"13615 Fraser Highway, Surrey, BC, Canada",525.0,1,1830.0,952.0,2021,Condo,16/06/2024,499900.0
R2895833,2,2,"10626 City Pky, Surrey, BC, Canada",718.0,1,1200.0,835.0,2023,Condo,16/06/2024,599999.0
R2894703,4,2,"8942 139a St, Surrey, BC, Canada",1778.0,5,5234.0,899.0,1979,SingleFamily,16/06/2024,1599000.0
R2895416,3,2,"12730 66 Ave, Surrey, BC, Canada",1530.0,0,2897.0,522.0,2005,Townhouse,16/06/2024,799879.0
R2894855,1,1,"13350 Central Ave, Surrey, BC, Canada",461.0,1,1784.0,1017.0,2023,Condo,14/06/2024,468888.0
R2895580,3,2,"11397 141 A St, Surrey, BC, Canada",1280.0,4,4657.0,992.0,1986,SingleFamily,14/06/2024,1270000.0
R2895109,1,1,"13688 100 Ave, Surrey, BC, Canada",529.0,1,1810.0,867.0,2011,Condo,13/06/2024,459000.0
R2895324,5,5,"13216 Crescent Rd, Surrey, BC, Canada",9114.0,16,10684.0,535.0,2010,SingleFamily,14/06/2024,4880000.0
R2895280,8,6,"15445 94 Ave, Surrey, BC, Canada",3624.0,6,4734.0,634.0,2024,SingleFamily,15/06/2024,2299900.0
R2895134,1,1,"13308 Central Ave, Surrey, BC, Canada",792.0,1,2001.0,731.0,2019,Townhouse,13/06/2024,579000.0
R2895281,13,5,"8213 152St, Surrey, BC, Canada",5199.0,6,8085.0,384.0,1995,SingleFamily,15/06/2024,1999000.0
R2895045,3,2,"10051 155St, Surrey, BC, Canada",1330.0,2,2781.0,600.0,1992,Townhouse,13/06/2024,799000.0
R2894934,2,2,"15850 26 Ave, Surrey, BC, Canada",797.0,1,2213.0,752.0,2010,Condo,12/06/2024,599800.0
R2893078,3,2,"11255 132St, Surrey, BC, Canada",1434.0,2,2584.0,592.0,2008,Townhouse,13/06/2024,849900.0
R2893781,2,1,"9981 Whalley Blvd, Surrey, BC, Canada",769.0,1,2116.0,778.0,2011,Condo,13/06/2024,599000.0
R2895447,3,2,"13442 60a Ave, Surrey, BC, Canada",1736.0,3,5368.0,806.0,1987,SingleFamily,13/06/2024,1399900.0
R2892815,2,2,"15168 19 Ave, Surrey, BC, Canada",956.0,2,2323.0,679.0,2009,Condo,13/06/2024,649999.0
R2894783,1,1,"9952 149St, Surrey, BC, Canada",537.0,0,1375.0,756.0,1980,Condo,13/06/2024,406000.0
R2894871,4,3,"7747 163St, Surrey, BC, Canada",4436.0,10,6123.0,479.0,1987,SingleFamily,13/06/2024,2125000.0
R2892632,2,2,"16433 19 Ave, Surrey, BC, Canada",1282.0,2,3104.0,699.0,2019,Townhouse,12/06/2024,897000.0
R2895168,6,4,"9025 121St, Surrey, BC, Canada",3436.0,6,6023.0,552.0,1990,SingleFamily,12/06/2024,1899000.0
R2894929,4,2,"2501 161a St, Surrey, BC, Canada",1948.0,2,3934.0,666.0,2010,Townhouse,12/06/2024,1298000.0
R2894634,5,4,"9688 129a St, Surrey, BC, Canada",2541.0,6,5066.0,550.0,1984,SingleFamily,12/06/2024,1398800.0
R2894829,2,2,"14885 60 Ave, Surrey, BC, Canada",1400.0,2,2109.0,553.0,2013,Condo,12/06/2024,775000.0
R2894521,2,2,"15833 26 Ave, Surrey, BC, Canada",1238.0,2,2972.0,626.0,2008,Townhouse,12/06/2024,775000.0
R2893966,5,3,"18495 68a Ave, Surrey, BC, Canada",3209.0,6,5533.0,467.0,2000,SingleFamily,12/06/2024,1499999.0
R2894286,3,2,"8257 121 A St, Surrey, BC, Canada",1505.0,2,3167.0,584.0,1991,Townhouse,11/06/2024,879000.0
R2893902,6,4,"1834 Ocean Park Rd, Surrey, BC, Canada",4577.0,4,6032.0,501.0,1991,SingleFamily,11/06/2024,2296000.0
R2894010,2,2,"6895 188St, Surrey, BC, Canada",1178.0,2,2867.0,661.0,2012,Townhouse,11/06/2024,779000.0
R2894491,1,1,"13696 100 Ave, Surrey, BC, Canada",510.0,1,1989.0,970.0,2017,Condo,11/06/2024,495000.0
R2894109,2,2,"15155 22 Ave, Surrey, BC, Canada",1112.0,1,2352.0,582.0,1994,Condo,11/06/2024,648000.0
R2894259,9,8,"13950 Kalmar Rd, Surrey, BC, Canada",6290.0,10,8131.0,476.0,2022,SingleFamily,11/06/2024,3000000.0
R2894779,11,7,"12187 71 Ave, Surrey, BC, Canada",5876.0,8,8737.0,485.0,2017,SingleFamily,11/06/2024,2849999.0
R2897380,5,3,"17557 100 Ave, Surrey, BC, Canada",1918.0,2,2970.0,551.0,2020,Townhouse,20/06/2024,1058000.0
R2893968,3,2,"2450 161a St, Surrey, BC, Canada",1303.0,2,2977.0,681.0,2009,Townhouse,11/06/2024,888000.0
R2894190,3,2,"14271 60 Ave, Surrey, BC, Canada",1352.0,2,3173.0,635.0,2014,Townhouse,11/06/2024,859000.0
R2894249,4,3,"15541 58a Ave, Surrey, BC, Canada",3047.0,8,6518.0,623.0,1988,SingleFamily,11/06/2024,1899900.0
R2894129,3,2,"19330 69 Ave, Surrey, BC, Canada",1975.0,4,3528.0,455.0,2007,Townhouse,11/06/2024,900000.0
