mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2889514,2,2,"9399 Tomicki Ave, Richmond, BC, Canada",1015.0,2,2215.0,787.0,2011,Condo,02/06/2024,799000.0
R2888972,1,1,"8988 Patterson Rd, Richmond, BC, Canada",576.0,1,1787.0,1125.0,2017,Condo,29/05/2024,648000.0
R2889125,4,4,"10388 No. 2Rd, Richmond, BC, Canada",2031.0,4,4590.0,890.0,2017,Townhouse,30/05/2024,1808800.0
R2889156,4,3,"9699 Sills Ave, Richmond, BC, Canada",1390.0,2,3530.0,1005.0,2010,Townhouse,29/05/2024,1398000.0
R2889089,4,2,"7788 Ash St, Richmond, BC, Canada",1359.0,0,3204.0,882.0,2005,Townhouse,30/05/2024,1198888.0
R2889155,2,2,"6622 Pearson Way, Richmond, BC, Canada",1039.0,1,3426.0,1316.0,2021,Condo,29/05/2024,1368000.0
R2889132,2,2,"6888 Alderbridge Way, Richmond, BC, Canada",893.0,2,2227.0,916.0,2008,Condo,29/05/2024,818000.0
R2889572,4,2,"7788 Ash St, Richmond, BC, Canada",1359.0,0,3172.0,882.0,2005,Townhouse,30/05/2024,1198888.0
R2888773,6,5,"8611 No. 2Rd, Richmond, BC, Canada",4484.0,9,8446.0,787.0,2012,SingleFamily,29/05/2024,3530000.0
R2887907,3,2,"9680 Alexandra Rd, Richmond, BC, Canada",1330.0,2,3493.0,1037.0,2017,Townhouse,27/05/2024,1380000.0
R2888141,1,1,"7708 Alderbridge Way, Richmond, BC, Canada",567.0,1,1601.0,1179.0,2017,Condo,27/05/2024,669000.0
R2887764,3,2,"7288 No. 3Rd, Richmond, BC, Canada",1362.0,2,2090.0,651.0,1993,Townhouse,27/05/2024,888000.0
R2888563,3,2,"8133 Cook Rd, Richmond, BC, Canada",837.0,2,2657.0,1240.0,2022,Condo,27/05/2024,1038000.0
R2887789,3,2,"11266 Kingcome Ave, Richmond, BC, Canada",1859.0,4,4427.0,763.0,1979,SingleFamily,27/05/2024,1420000.0
R2887966,2,2,"8080 Granville Ave, Richmond, BC, Canada",1345.0,2,2692.0,742.0,2009,Condo,27/05/2024,999000.0
R2888119,4,3,"4980 Princeton Ave, Richmond, BC, Canada",2215.0,2,4566.0,767.0,1977,SingleFamily,27/05/2024,1699000.0
R2887289,3,2,"8988 Patterson Rd, Richmond, BC, Canada",1001.0,1,2820.0,968.0,2017,Condo,26/05/2024,969000.0
R2887635,2,2,"5766 Gilbert Rd, Richmond, BC, Canada",826.0,1,2934.0,1149.0,2022,Condo,26/05/2024,949888.0
R2887566,5,5,"10460 Reynolds Dr, Richmond, BC, Canada",3896.0,3,8903.0,1093.0,2016,SingleFamily,26/05/2024,4260000.0
R2887330,2,1,"10940 2Nd Ave, Richmond, BC, Canada",1657.0,2,4132.0,1024.0,1977,SingleFamily,26/05/2024,1698000.0
R2887180,5,3,"12291 Trites Rd, Richmond, BC, Canada",2666.0,4,5055.0,742.0,1991,SingleFamily,26/05/2024,1980000.0
R2887471,1,1,"5766 Gilbert Rd, Richmond, BC, Canada",610.0,1,2072.0,1162.0,2022,Condo,26/05/2024,709000.0
R2887530,3,3,"6333 Katsura St, Richmond, BC, Canada",1470.0,2,3254.0,747.0,2008,Townhouse,26/05/2024,1099000.0
R2886217,2,2,"3300 Ketcheson Rd, Richmond, BC, Canada",882.0,1,2558.0,1048.0,2020,Condo,22/05/2024,925000.0
R2885994,3,2,"10233 River Dr, Richmond, BC, Canada",1370.0,2,3207.0,985.0,2021,Townhouse,21/05/2024,1349900.0
R2886370,5,3,"22111 Garratt Dr, Richmond, BC, Canada",2304.0,2,4328.0,728.0,1992,SingleFamily,22/05/2024,1678000.0
R2886708,2,2,"8580 General Currie Rd, Richmond, BC, Canada",1258.0,1,1871.0,588.0,1991,Condo,22/05/2024,739900.0
R2886410,5,4,"10671 Caithcart Rd, Richmond, BC, Canada",4232.0,8,9512.0,1013.0,2021,SingleFamily,21/05/2024,4288000.0
R2886165,3,2,"7180 Gilbert Rd, Richmond, BC, Canada",1415.0,2,3728.0,953.0,2015,Townhouse,22/05/2024,1349000.0
R2886288,4,3,"12351 No. 2Rd, Richmond, BC, Canada",1913.0,2,4092.0,830.0,2013,Townhouse,21/05/2024,1588000.0
R2886662,4,2,"8260 Francis Rd, Richmond, BC, Canada",3094.0,6,6228.0,736.0,1966,SingleFamily,22/05/2024,2280000.0
R2886365,4,2,"4286 Hermitage Dr, Richmond, BC, Canada",2252.0,3,4392.0,843.0,1979,SingleFamily,19/05/2024,1899000.0
R2885302,3,1,"8620 Camden Cres, Richmond, BC, Canada",2090.0,2,6373.0,1070.0,1959,SingleFamily,20/05/2024,2238000.0
R2885069,3,3,"8700 Bennett Rd, Richmond, BC, Canada",1503.0,1,2445.0,790.0,1989,Townhouse,20/05/2024,1188000.0
R2885135,3,2,"6688 Pearson Way, Richmond, BC, Canada",1837.0,2,8368.0,1681.0,2021,Condo,19/05/2024,3088000.0
R2884885,2,2,"8333 Sweet Ave, Richmond, BC, Canada",815.0,1,2323.0,1150.0,2017,Condo,19/05/2024,938000.0
R2885085,8,6,"5320 Lackner Cres, Richmond, BC, Canada",3300.0,2,6310.0,756.0,1987,SingleFamily,19/05/2024,2498000.0
R2885350,4,5,"8460 Odlin Cres, Richmond, BC, Canada",3780.0,6,7136.0,788.0,2011,SingleFamily,20/05/2024,2980000.0
R2883526,3,2,"7080St. Albans Rd, Richmond, BC, Canada",1225.0,1,2480.0,693.0,2000,Condo,14/05/2024,849000.0
R2883629,0,1,"3699 Sexsmith Rd, Richmond, BC, Canada",526.0,0,1761.0,948.0,2022,Condo,14/05/2024,499000.0
R2883700,6,4,"3460 Raymond Ave, Richmond, BC, Canada",3645.0,7,7882.0,820.0,2012,SingleFamily,14/05/2024,2990000.0
R2883566,6,6,"5080 Francis Rd, Richmond, BC, Canada",4365.0,6,13038.0,888.0,2017,SingleFamily,14/05/2024,3880000.0
R2883942,2,2,"8068 Westminster Highway, Richmond, BC, Canada",753.0,1,1950.0,928.0,2010,Condo,15/05/2024,699000.0
R2883385,4,4,"5111 Brighouse Way, Richmond, BC, Canada",2520.0,3,11108.0,1380.0,2013,Condo,14/05/2024,3480000.0
R2883361,3,2,"8080 Francis Rd, Richmond, BC, Canada",1439.0,2,3257.0,943.0,2006,Townhouse,14/05/2024,1358000.0
R2883781,3,2,"6611 Pearson Way, Richmond, BC, Canada",1874.0,2,6546.0,1487.0,2018,Condo,15/05/2024,2788000.0
R2884490,5,5,"7928 Goldstream Pl, Richmond, BC, Canada",4236.0,6,10307.0,991.0,2015,SingleFamily,12/05/2024,4199999.0
R2882420,4,2,"7911 Afton Dr, Richmond, BC, Canada",2255.0,2,6142.0,931.0,1956,SingleFamily,12/05/2024,2100000.0
R2882784,1,1,"8060 Jones Rd, Richmond, BC, Canada",702.0,1,1604.0,853.0,2004,Condo,12/05/2024,599000.0
R2882071,4,4,"5131 Brighouse Way, Richmond, BC, Canada",3480.0,3,11624.0,1402.0,2013,Condo,12/05/2024,4880000.0
R2882900,5,5,"5580 Lackner Cres, Richmond, BC, Canada",3010.0,4,6383.0,763.0,1995,SingleFamily,12/05/2024,2298000.0
R2882146,1,1,"5111 Brighouse Way, Richmond, BC, Canada",864.0,1,2305.0,995.0,2013,Condo,12/05/2024,860000.0
R2881989,2,2,"6811 Pearson Way, Richmond, BC, Canada",1002.0,1,3883.0,1395.0,2023,Condo,12/05/2024,1398000.0
R2882357,5,5,"10333 Bryson Dr, Richmond, BC, Canada",3634.0,2,6659.0,687.0,2007,SingleFamily,12/05/2024,2499000.0
R2881148,2,2,"7708 Alderbridge Way, Richmond, BC, Canada",969.0,1,2611.0,988.0,2017,Condo,08/05/2024,958000.0
R2881614,1,1,"7340 Moffatt Rd, Richmond, BC, Canada",751.0,1,1259.0,649.0,1982,Condo,08/05/2024,488000.0
R2881559,2,2,"3280 Corvette Way, Richmond, BC, Canada",926.0,1,3041.0,1239.0,2022,Condo,09/05/2024,1147900.0
R2881804,1,1,"6951 Elmbridge Way, Richmond, BC, Canada",561.0,1,1641.0,1158.0,2014,Condo,09/05/2024,650000.0
R2882253,5,6,"11680 Aztec St, Richmond, BC, Canada",4525.0,8,8202.0,817.0,2018,SingleFamily,09/05/2024,3698000.0
R2881635,2,1,"9151 No. 5Rd, Richmond, BC, Canada",1330.0,2,1412.0,443.0,1976,Condo,09/05/2024,589500.0
R2882296,1,1,"8160 Mcmyn Way, Richmond, BC, Canada",678.0,1,2270.0,1032.0,2021,Condo,09/05/2024,699900.0
R2879965,5,2,"7435 No. 2Rd, Richmond, BC, Canada",2604.0,8,4933.0,652.0,1988,SingleFamily,06/05/2024,1699000.0
R2879247,2,2,"6320 No. 3Rd, Richmond, BC, Canada",819.0,1,2747.0,1219.0,2022,Condo,05/05/2024,999000.0
R2880430,4,2,"7373 Turnill St, Richmond, BC, Canada",1377.0,1,2977.0,898.0,2010,Townhouse,06/05/2024,1236800.0
R2879988,2,2,"12875 Railway Ave, Richmond, BC, Canada",1543.0,2,2340.0,582.0,1990,Condo,05/05/2024,899000.0
R2880813,2,2,"8520 General Currie Rd, Richmond, BC, Canada",1122.0,1,1816.0,712.0,1990,Condo,06/05/2024,799900.0
R2880886,4,4,"9379 Dayton Ave, Richmond, BC, Canada",2317.0,4,4241.0,1034.0,2024,SingleFamily,06/05/2024,2398000.0
R2879925,4,2,"8231 Sunnycroft Rd, Richmond, BC, Canada",3173.0,4,7267.0,784.0,1975,SingleFamily,06/05/2024,2488000.0
R2878683,1,1,"8120 Lansdowne Rd, Richmond, BC, Canada",774.0,1,1822.0,888.0,2009,Condo,02/05/2024,688000.0
R2878672,1,1,"9188 Hemlock Dr, Richmond, BC, Canada",640.0,1,1621.0,965.0,2006,Condo,02/05/2024,618000.0
R2878838,2,1,"8246 Lansdowne Rd, Richmond, BC, Canada",843.0,1,1531.0,756.0,1995,Condo,02/05/2024,638000.0
R2880369,1,1,"3333 Brown Rd, Richmond, BC, Canada",565.0,1,1685.0,1148.0,2018,Condo,03/05/2024,649000.0
R2880144,6,5,"3411 Semlin Dr, Richmond, BC, Canada",3810.0,7,8074.0,784.0,2008,SingleFamily,05/05/2024,2990000.0
R2879373,2,2,"9373 Hemlock Dr, Richmond, BC, Canada",855.0,1,2203.0,968.0,2009,Condo,02/05/2024,828000.0
R2877244,2,2,"4500 Westwater Dr, Richmond, BC, Canada",801.0,1,2087.0,1122.0,2004,Condo,29/04/2024,899000.0
R2877880,5,5,"8680 Kelmore Rd, Richmond, BC, Canada",3445.0,6,7631.0,812.0,2013,SingleFamily,30/04/2024,2799900.0
R2877729,3,3,"8120 Lansdowne Rd, Richmond, BC, Canada",1661.0,2,5026.0,1022.0,2009,Condo,30/04/2024,1698000.0
R2877892,5,5,"3400 Barmond Ave, Richmond, BC, Canada",3728.0,7,8598.0,987.0,2020,SingleFamily,30/04/2024,3680000.0
R2878111,1,1,"7368 Gollner Ave, Richmond, BC, Canada",615.0,1,1884.0,1086.0,2015,Condo,30/04/2024,668000.0
R2877721,5,5,"5931 Puffin Crt, Richmond, BC, Canada",4265.0,5,8152.0,756.0,2011,SingleFamily,30/04/2024,3227000.0
R2876979,4,3,"12333 English Ave, Richmond, BC, Canada",1933.0,2,4078.0,878.0,2004,Townhouse,29/04/2024,1699000.0
R2877010,4,3,"5506 Williams Rd, Richmond, BC, Canada",1592.0,2,4369.0,972.0,2024,MultiFamily,28/04/2024,1549000.0
R2876823,5,3,"3191 Chatham St, Richmond, BC, Canada",2532.0,2,4983.0,943.0,1987,SingleFamily,28/04/2024,2388000.0
R2876561,6,6,"10691 Blundell Rd, Richmond, BC, Canada",5874.0,3,17796.0,1222.0,2019,SingleFamily,28/04/2024,7180000.0
R2876559,6,4,"10500 Buttermere Dr, Richmond, BC, Canada",3749.0,4,5571.0,716.0,1987,SingleFamily,28/04/2024,2688000.0
R2876454,1,1,"8651 Westminster Highway, Richmond, BC, Canada",648.0,1,1091.0,722.0,1981,Condo,28/04/2024,468000.0
R2876948,5,5,"7720 Sunnymede Cres, Richmond, BC, Canada",4076.0,3,10794.0,902.0,2011,SingleFamily,28/04/2024,3680000.0
R2876630,4,3,"4933 Fisher Dr, Richmond, BC, Canada",1434.0,1,2625.0,732.0,1996,Townhouse,28/04/2024,1050000.0
R2876526,3,3,"7080 No 3Rd, Richmond, BC, Canada",1587.0,2,4421.0,855.0,2009,Townhouse,28/04/2024,1358000.0
R2875321,2,2,"5311 Cedarbridge Way, Richmond, BC, Canada",948.0,1,2206.0,824.0,2016,Condo,24/04/2024,782000.0
R2874705,2,2,"8380 Jones Rd, Richmond, BC, Canada",1042.0,1,1845.0,737.0,1994,Condo,23/04/2024,768000.0
R2874677,2,2,"7535 Alderbridge Way, Richmond, BC, Canada",859.0,1,1997.0,902.0,2007,Condo,23/04/2024,775000.0
R2874611,3,2,"5119 Garden City Rd, Richmond, BC, Canada",1290.0,3,2587.0,735.0,2005,Condo,23/04/2024,949000.0
R2875301,4,4,"3275 Broadway St, Richmond, BC, Canada",2289.0,4,4300.0,1174.0,2024,SingleFamily,23/04/2024,2688000.0
R2875235,2,2,"7800St. Albans Rd, Richmond, BC, Canada",957.0,2,1671.0,708.0,1992,Condo,24/04/2024,678000.0
R2875350,3,3,"7580 No. 1Rd, Richmond, BC, Canada",1412.0,2,2239.0,1067.0,2024,Townhouse,23/04/2024,1508000.0
R2873791,2,2,"5177 Brighouse Way, Richmond, BC, Canada",1425.0,2,3670.0,807.0,2013,Condo,21/04/2024,1150000.0
R2875136,6,4,"3711 Scratchley Cres, Richmond, BC, Canada",3018.0,4,4773.0,625.0,1996,SingleFamily,21/04/2024,1888000.0
R2873690,5,4,"11180 Barkentine Pl, Richmond, BC, Canada",2310.0,4,4942.0,1068.0,2023,SingleFamily,21/04/2024,2468000.0
R2874800,4,2,"6991 Robson Dr, Richmond, BC, Canada",2211.0,2,5355.0,953.0,1998,SingleFamily,21/04/2024,2108000.0
R2873239,2,2,"8288 Lansdowne Rd, Richmond, BC, Canada",1063.0,2,2576.0,809.0,2008,Condo,21/04/2024,860000.0
R2873848,6,6,"7531 Chelsea Rd, Richmond, BC, Canada",3683.0,6,10764.0,1162.0,2022,SingleFamily,21/04/2024,4280000.0
R2873523,5,5,"8511 Sunnywood Dr, Richmond, BC, Canada",3828.0,3,10759.0,990.0,2012,SingleFamily,21/04/2024,3790000.0
R2873526,2,2,"8988 Patterson Rd, Richmond, BC, Canada",926.0,1,2707.0,1042.0,2017,Condo,21/04/2024,965000.0
R2872664,2,2,"6833 Buswell St, Richmond, BC, Canada",921.0,1,2759.0,1048.0,2022,Condo,17/04/2024,965800.0
R2872742,4,4,"4840 Pendlebury Rd, Richmond, BC, Canada",4071.0,3,7931.0,682.0,1995,SingleFamily,17/04/2024,2780000.0
R2872563,3,2,"6220 Lynas Lane, Richmond, BC, Canada",1798.0,4,4592.0,983.0,1985,SingleFamily,16/04/2024,1768000.0
R2872668,2,2,"6833 Buswell St, Richmond, BC, Canada",947.0,1,2820.0,1050.0,2022,Condo,17/04/2024,994800.0
R2872649,3,2,"10980 No 2Rd, Richmond, BC, Canada",1312.0,2,2469.0,800.0,1986,Townhouse,17/04/2024,1050000.0
R2872166,2,1,"5766 Gilbert Rd, Richmond, BC, Canada",755.0,1,1773.0,1056.0,2022,Condo,16/04/2024,798000.0
R2870148,5,4,"5151 Bunting Ave, Richmond, BC, Canada",2936.0,4,5268.0,708.0,1988,SingleFamily,11/04/2024,2080000.0
R2871571,3,2,"10740 Alexis Crt, Richmond, BC, Canada",1524.0,2,3443.0,1114.0,1983,SingleFamily,14/04/2024,1699000.0
R2870679,5,5,"6699 Azure Rd, Richmond, BC, Canada",3050.0,5,6452.0,1146.0,2023,SingleFamily,14/04/2024,3498000.0
R2870920,4,4,"10388 No. 2Rd, Richmond, BC, Canada",2031.0,3,4604.0,886.0,2017,Townhouse,14/04/2024,1799900.0
R2870547,2,2,"5311 Cedarbridge Way, Richmond, BC, Canada",987.0,2,2293.0,774.0,2016,Condo,14/04/2024,764900.0
R2870758,5,3,"6200 Garrison Crt, Richmond, BC, Canada",2797.0,4,6228.0,857.0,1997,SingleFamily,14/04/2024,2399000.0
R2870032,3,1,"6280 Azure Rd, Richmond, BC, Canada",1400.0,3,5092.0,1285.0,1963,SingleFamily,11/04/2024,1800000.0
R2870769,5,5,"6571 Lynas Lane, Richmond, BC, Canada",3191.0,4,8050.0,902.0,2015,SingleFamily,13/04/2024,2880000.0
R2869410,2,2,"8811 Lansdowne Rd, Richmond, BC, Canada",1260.0,1,2128.0,626.0,1991,Condo,08/04/2024,789000.0
R2867328,5,4,"8271 No. 6Rd, Richmond, BC, Canada",3240.0,2,1284.0,1527.0,1978,SingleFamily,08/04/2024,4950000.0
R2868069,4,2,"12366 Greenland Dr, Richmond, BC, Canada",1838.0,2,3935.0,914.0,1983,SingleFamily,07/04/2024,1680000.0
R2868554,3,3,"8811 Lansdowne Rd, Richmond, BC, Canada",2409.0,2,3338.0,814.0,1992,Condo,07/04/2024,1962000.0
R2868467,2,1,"9399 Tomicki Ave, Richmond, BC, Canada",785.0,1,1834.0,890.0,2011,Condo,07/04/2024,699000.0
R2868480,5,6,"5071 Blundell Rd, Richmond, BC, Canada",4365.0,6,9021.0,913.0,2018,SingleFamily,07/04/2024,3988000.0
R2868126,2,2,"3311 Ketcheson Rd, Richmond, BC, Canada",823.0,1,2541.0,1176.0,2020,Condo,07/04/2024,968000.0
R2868582,1,1,"3051 Airey Dr, Richmond, BC, Canada",659.0,1,1194.0,664.0,1995,Condo,08/04/2024,438000.0
R2867208,5,4,"10391 Seacote Rd, Richmond, BC, Canada",3497.0,4,6674.0,814.0,2024,SingleFamily,04/04/2024,2849000.0
R2867227,3,2,"7231 Lucas Rd, Richmond, BC, Canada",1571.0,4,5457.0,1451.0,1985,SingleFamily,04/04/2024,2280000.0
R2866875,4,3,"7371 Sunnymede Cres, Richmond, BC, Canada",4370.0,4,7934.0,659.0,1986,SingleFamily,04/04/2024,2880000.0
R2866388,1,1,"5133 Garden City Rd, Richmond, BC, Canada",686.0,1,1633.0,801.0,2004,Condo,02/04/2024,549999.0
R2865987,2,2,"7338 Gollner Ave, Richmond, BC, Canada",1092.0,1,2861.0,978.0,2015,Townhouse,02/04/2024,1068000.0
R2866694,5,3,"4931 Branscombe Crt, Richmond, BC, Canada",2362.0,0,5946.0,884.0,1999,SingleFamily,03/04/2024,2090000.0
R2865868,5,5,"9851 Parsons Rd, Richmond, BC, Canada",3649.0,4,5291.0,1093.0,2024,SingleFamily,02/04/2024,3988800.0
R2866208,3,3,"3233 Ketcheson Rd, Richmond, BC, Canada",1772.0,2,4837.0,1128.0,2017,Condo,02/04/2024,1999000.0
R2864139,3,2,"7180 Schaefer Ave, Richmond, BC, Canada",1926.0,5,6036.0,1168.0,1976,SingleFamily,27/03/2024,2250000.0
R2863837,1,1,"6333 Katsura St, Richmond, BC, Canada",722.0,1,1735.0,897.0,2008,Condo,27/03/2024,648000.0
R2863608,4,3,"4491 Boundary Rd, Richmond, BC, Canada",2798.0,10,4935.0,1152.0,1976,SingleFamily,25/03/2024,3225000.0
R2863971,3,3,"6688 Pearson Way, Richmond, BC, Canada",1713.0,4,5550.0,1394.0,2021,Townhouse,26/03/2024,2388000.0
R2863952,7,3,"5604 Cornwall Dr, Richmond, BC, Canada",3281.0,0,6700.0,789.0,1992,SingleFamily,26/03/2024,2590000.0
R2863712,1,1,"5788 Gilbert Rd, Richmond, BC, Canada",554.0,1,1935.0,1061.0,2022,Condo,26/03/2024,588000.0
R2863594,2,2,"5788 Gilbert Rd, Richmond, BC, Canada",760.0,1,2520.0,1182.0,2022,Condo,26/03/2024,899000.0
R2863476,3,2,"5871 Goldeneye Pl, Richmond, BC, Canada",2136.0,2,4320.0,790.0,1973,SingleFamily,27/03/2024,1688888.0
R2860872,4,3,"6220 Richards Dr, Richmond, BC, Canada",2294.0,2,6060.0,1045.0,1999,SingleFamily,17/03/2024,2399000.0
R2860279,4,2,"8711 Jones Rd, Richmond, BC, Canada",1555.0,2,2541.0,764.0,1994,Townhouse,17/03/2024,1188888.0
R2861244,2,2,"8248 Lansdowne Rd, Richmond, BC, Canada",1114.0,2,1994.0,725.0,1995,Condo,18/03/2024,808000.0
R2862243,4,5,"10200 Bamberton Dr, Richmond, BC, Canada",3300.0,6,9622.0,1087.0,2016,SingleFamily,20/03/2024,3590000.0
R2862211,5,5,"4208 Candlewood Dr, Richmond, BC, Canada",4687.0,4,8237.0,1000.0,2024,SingleFamily,20/03/2024,4690000.0
R2861814,1,2,"8133 Cook Rd, Richmond, BC, Canada",931.0,1,3068.0,1147.0,2022,Condo,20/03/2024,1068000.0
R2862614,4,2,"10131 Granville Ave, Richmond, BC, Canada",1660.0,6,5950.0,1313.0,1953,SingleFamily,19/03/2024,2180000.0
R2858617,4,2,"4531 Boundary Rd, Richmond, BC, Canada",2140.0,10,4962.0,1635.0,1956,SingleFamily,10/03/2024,3500000.0
R2858605,6,4,"3817 Mckay Pl, Richmond, BC, Canada",3383.0,6,5559.0,675.0,1990,SingleFamily,10/03/2024,2286000.0
R2857602,1,1,"6888 Cooney Rd, Richmond, BC, Canada",551.0,1,1464.0,980.0,2012,Condo,10/03/2024,540000.0
R2859015,3,2,"4500 Thompson Rd, Richmond, BC, Canada",1925.0,4,6284.0,2129.0,1965,SingleFamily,10/03/2024,4100000.0
R2857805,1,1,"5600 Andrews Rd, Richmond, BC, Canada",612.0,1,1455.0,862.0,1998,Condo,10/03/2024,528000.0
R2858336,5,2,"10140 Seacote Rd, Richmond, BC, Canada",2066.0,4,5015.0,941.0,1959,SingleFamily,10/03/2024,1946000.0
R2857770,3,3,"10080 Kilby Dr, Richmond, BC, Canada",1315.0,2,2643.0,873.0,1994,Townhouse,10/03/2024,1148000.0
R2858208,1,1,"8288 Granville Ave, Richmond, BC, Canada",525.0,1,1545.0,1215.0,2015,Condo,10/03/2024,638000.0
R2855167,6,5,"7271 Bates Rd, Richmond, BC, Canada",3427.0,3,7008.0,816.0,1996,SingleFamily,03/03/2024,2798000.0
R2856165,2,1,"6191 Udy Rd, Richmond, BC, Canada",1050.0,0,6801.0,2371.0,1956,SingleFamily,04/03/2024,2490000.0
R2854693,4,2,"7373 Turnill St, Richmond, BC, Canada",1363.0,1,2977.0,990.0,2010,Townhouse,29/02/2024,1350000.0
R2855961,4,3,"8631 Seafair Dr, Richmond, BC, Canada",3485.0,4,8638.0,1142.0,2010,SingleFamily,03/03/2024,3980000.0
R2856190,1,1,"5177 Brighouse Way, Richmond, BC, Canada",869.0,2,2381.0,998.0,2013,Condo,04/03/2024,868000.0
R2856527,3,1,"10200 4th Ave, Richmond, BC, Canada",1384.0,1,1974.0,515.0,1971,Townhouse,03/03/2024,714000.0
R2855700,2,2,"8628 Hazelbridge Way, Richmond, BC, Canada",966.0,1,2646.0,950.0,2018,Condo,03/03/2024,918000.0
R2852339,2,3,"3328 Carscallen Rd, Richmond, BC, Canada",1519.0,1,3952.0,888.0,2021,Townhouse,19/02/2024,1349900.0
R2851929,8,9,"11266 No. 2Rd, Richmond, BC, Canada",15562.0,12,27767.0,827.0,2019,SingleFamily,19/02/2024,12880000.0
R2851625,3,2,"9211 Steveston Highway, Richmond, BC, Canada",1341.0,3,4417.0,1252.0,1954,SingleFamily,19/02/2024,1680000.0
R2851614,5,5,"7471 Broadmoor Blvd, Richmond, BC, Canada",4262.0,3,11928.0,1076.0,2013,SingleFamily,19/02/2024,4588000.0
R2851018,2,2,"8120 Lansdowne Rd, Richmond, BC, Canada",932.0,1,2162.0,835.0,2010,Condo,19/02/2024,779000.0
R2852153,2,2,"5311 Cedarbridge Way, Richmond, BC, Canada",885.0,2,2113.0,902.0,2016,Condo,19/02/2024,798800.0
R2848660,4,5,"10251 No. 5Rd, Richmond, BC, Canada",3138.0,4,5277.0,729.0,2017,SingleFamily,07/02/2024,2288000.0
R2849238,3,2,"4588 Dubbert St, Richmond, BC, Canada",1345.0,2,3181.0,957.0,2016,Townhouse,06/02/2024,1288000.0
R2848198,3,3,"3200 Corvette Way, Richmond, BC, Canada",1250.0,0,4110.0,1438.0,2021,Condo,06/02/2024,1798000.0
R2847538,3,2,"7700 No. 1Rd, Richmond, BC, Canada",1795.0,5,5349.0,1615.0,1958,SingleFamily,05/02/2024,2900000.0
R2847887,3,3,"6699 River Rd, Richmond, BC, Canada",1751.0,4,5533.0,1238.0,2021,Condo,06/02/2024,2168000.0
R2848566,5,3,"3751 Shuswap Ave, Richmond, BC, Canada",1918.0,3,3420.0,1245.0,2024,SingleFamily,07/02/2024,2388000.0
R2848307,4,3,"9500 Garden City Rd, Richmond, BC, Canada",1552.0,2,35106.0,1075.0,2024,Townhouse,07/02/2024,1669000.0
R2848664,7,6,"11111 Seafield Cres, Richmond, BC, Canada",3620.0,4,4377.0,770.0,2024,SingleFamily,07/02/2024,2788000.0
R2843488,6,6,"6851 Gamba Dr, Richmond, BC, Canada",5568.0,6,11333.0,1038.0,2011,SingleFamily,21/01/2024,5780000.0
R2842658,5,3,"7255 Lynnwood Dr, Richmond, BC, Canada",2088.0,2,5882.0,875.0,2020,Townhouse,17/01/2024,1828000.0
R2843671,2,2,"10780 No. 5Rd, Richmond, BC, Canada",1072.0,1,2611.0,928.0,2018,Condo,21/01/2024,995000.0
R2843138,1,1,"10788 No. 5Rd, Richmond, BC, Canada",654.0,1,1551.0,929.0,2018,Condo,21/01/2024,608000.0
R2844028,4,1,"7760 No. 1Rd, Richmond, BC, Canada",1856.0,3,5016.0,1508.0,1972,SingleFamily,22/01/2024,2800000.0
R2842668,3,2,"8640 Blundell Rd, Richmond, BC, Canada",1641.0,2,2720.0,706.0,1982,Townhouse,17/01/2024,1158800.0
R2835426,3,1,"6660 Francis Rd, Richmond, BC, Canada",939.0,4,7474.0,2340.0,1954,SingleFamily,28/11/2023,2198000.0
R2834994,2,2,"7360 Elmbridge Way, Richmond, BC, Canada",843.0,2,1988.0,911.0,2008,Condo,26/11/2023,768000.0
R2837478,3,2,"5671 Blundell Rd, Richmond, BC, Canada",1030.0,2,5086.0,2124.0,1958,SingleFamily,12/12/2023,2188000.0
R2837504,2,2,"6833 Buswell St, Richmond, BC, Canada",921.0,1,2782.0,1059.0,2022,Condo,12/12/2023,975800.0
R2835342,5,3,"7231 Steveston Highway, Richmond, BC, Canada",2197.0,0,5710.0,1045.0,1947,SingleFamily,28/11/2023,2298000.0
R2834985,5,4,"9040 Desmond Rd, Richmond, BC, Canada",2259.0,7,5171.0,835.0,1982,SingleFamily,23/11/2023,1888000.0
R2835397,3,2,"6833 Buswell St, Richmond, BC, Canada",1150.0,1,3519.0,1130.0,2022,Condo,28/11/2023,1300000.0
R2825956,1,1,"6200 River Rd, Richmond, BC, Canada",541.0,1,1592.0,1105.0,2013,Condo,17/10/2023,598000.0
R2825719,2,2,"9388 Tomicki Ave, Richmond, BC, Canada",966.0,1,2413.0,939.0,2017,Condo,16/10/2023,908000.0
R2826905,2,3,"14780 Westminster Highway, Richmond, BC, Canada",5158.0,5,4504.0,2908.0,1983,SingleFamily,22/10/2023,15000000.0
R2827088,6,5,"10381 Hollywell Dr, Richmond, BC, Canada",6239.0,0,10553.0,782.0,2018,SingleFamily,22/10/2023,4880000.0
R2827516,4,2,"8133 Cook Rd, Richmond, BC, Canada",1172.0,2,3778.0,1279.0,2022,Condo,22/10/2023,1499000.0
R2806001,5,3,"10520 Gilmore Cres, Richmond, BC, Canada",2456.0,5,6716.0,988.0,1970,SingleFamily,07/08/2023,2428000.0
