mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2891784,1,1,"4670 Assembly Way, Burnaby, BC, Canada",510.0,1,1768.0,1174.0,2018,Condo,05/06/2024,599000.0
R2891582,1,1,"4720 Lougheed Highway, Burnaby, BC, Canada",509.0,1,1597.0,1174.0,2022,Condo,05/06/2024,598000.0
R2892032,4,3,"5440 Norfolk St, Burnaby, BC, Canada",1470.0,2,4228.0,1019.0,2020,MultiFamily,05/06/2024,1499000.0
R2891026,3,2,"6288 Cassie Ave, Burnaby, BC, Canada",1092.0,2,3021.0,1042.0,2020,Condo,04/06/2024,1138000.0
R2891470,2,1,"9867 Manchester Dr, Burnaby, BC, Canada",765.0,1,1180.0,652.0,1980,Condo,04/06/2024,499000.0
R2891477,2,2,"7579 16th St, Burnaby, BC, Canada",826.0,1,2126.0,1003.0,2022,Condo,04/06/2024,829000.0
R2891152,6,5,"6468 Linfield Pl, Burnaby, BC, Canada",4391.0,0,7890.0,519.0,1988,SingleFamily,04/06/2024,2280000.0
R2891194,10,4,"1062 Ridley Dr, Burnaby, BC, Canada",5130.0,8,7503.0,582.0,1968,SingleFamily,04/06/2024,2990000.0
R2891789,1,1,"7428 19th Ave, Burnaby, BC, Canada",647.0,1,975.0,723.0,1974,Condo,04/06/2024,468000.0
R2891434,2,2,"2311 Beta Ave, Burnaby, BC, Canada",780.0,1,2234.0,984.0,2020,Condo,04/06/2024,768000.0
R2891150,5,5,"7707 Burgess St, Burnaby, BC, Canada",3233.0,4,4031.0,803.0,2024,SingleFamily,04/06/2024,2598000.0
R2889800,2,2,"8761 University Cres, Burnaby, BC, Canada",802.0,1,1986.0,960.0,2022,Condo,02/06/2024,770000.0
R2890005,6,3,"4307 Hazelwood Cres, Burnaby, BC, Canada",3204.0,0,5880.0,811.0,1945,SingleFamily,02/06/2024,2599000.0
R2889489,3,1,"4663 Garden Grove Dr, Burnaby, BC, Canada",1703.0,2,2628.0,678.0,1974,Townhouse,02/06/2024,1155000.0
R2890080,3,2,"5138 Canada Way, Burnaby, BC, Canada",1122.0,1,2573.0,871.0,2018,Townhouse,02/06/2024,978000.0
R2889773,2,2,"7088 18th Ave, Burnaby, BC, Canada",934.0,2,2083.0,897.0,2007,Condo,02/06/2024,838000.0
R2890003,1,1,"4670 Assembly Way, Burnaby, BC, Canada",608.0,1,2049.0,1213.0,2018,Condo,02/06/2024,738000.0
R2890265,7,5,"8108 Royal Oak Ave, Burnaby, BC, Canada",4682.0,4,7109.0,598.0,1995,SingleFamily,02/06/2024,2799999.0
R2890121,1,1,"2351 Beta Ave, Burnaby, BC, Canada",626.0,1,1918.0,1116.0,2021,Condo,02/06/2024,699000.0
R2890047,1,1,"5311 Goring St, Burnaby, BC, Canada",597.0,1,1854.0,1088.0,2021,Condo,02/06/2024,649999.0
R2890146,2,2,"6888 Rumble St, Burnaby, BC, Canada",1038.0,2,1971.0,818.0,2007,Townhouse,02/06/2024,849900.0
R2889886,2,2,"9060 University Cres, Burnaby, BC, Canada",876.0,1,1712.0,833.0,2015,Condo,31/05/2024,730000.0
R2889891,2,2,"2077 Rosser Ave, Burnaby, BC, Canada",983.0,1,2550.0,984.0,2013,Condo,01/06/2024,968000.0
R2889913,2,2,"2133 Douglas Rd, Burnaby, BC, Canada",969.0,1,2262.0,927.0,2011,Condo,02/06/2024,899000.0
R2888787,1,1,"1690 Augusta Ave, Burnaby, BC, Canada",720.0,1,1230.0,659.0,1983,Condo,29/05/2024,475000.0
R2888830,2,2,"4720 Lougheed Highway, Burnaby, BC, Canada",734.0,1,2288.0,1182.0,2022,Condo,29/05/2024,868000.0
R2889643,3,2,"7328 Arcola St, Burnaby, BC, Canada",1113.0,1,2370.0,842.0,2009,Condo,29/05/2024,938000.0
R2888824,5,4,"5356 Dominion St, Burnaby, BC, Canada",2663.0,6,4824.0,750.0,1989,SingleFamily,29/05/2024,1998000.0
R2888950,6,6,"8579 Gilley Ave, Burnaby, BC, Canada",4800.0,6,6687.0,662.0,2018,SingleFamily,29/05/2024,3180000.0
R2888706,2,2,"7599 15th St, Burnaby, BC, Canada",792.0,1,1876.0,981.0,2023,Condo,28/05/2024,777500.0
R2887174,4,3,"7501 Cumberland St, Burnaby, BC, Canada",1807.0,2,3069.0,664.0,1993,Townhouse,26/05/2024,1199900.0
R2888693,2,1,"4200 Mayberry St, Burnaby, BC, Canada",786.0,1,1386.0,760.0,1976,Condo,27/05/2024,598000.0
R2887485,3,2,"9080 University Cres, Burnaby, BC, Canada",1126.0,2,2316.0,770.0,2015,Condo,26/05/2024,868000.0
R2888257,2,2,"7388 Sandborne Ave, Burnaby, BC, Canada",842.0,1,1827.0,877.0,2003,Condo,27/05/2024,739000.0
R2887222,2,1,"9280 Salish Crt, Burnaby, BC, Canada",988.0,1,1461.0,656.0,1977,Condo,26/05/2024,649000.0
R2886935,2,1,"4695 Imperial St, Burnaby, BC, Canada",933.0,1,1463.0,610.0,1964,Condo,23/05/2024,569888.0
R2885849,3,1,"3723 Price St, Burnaby, BC, Canada",1123.0,0,4887.0,2749.0,1957,SingleFamily,23/05/2024,3088000.0
R2886915,7,4,"3822 Marine Dr, Burnaby, BC, Canada",4918.0,3,36331.0,2846.0,1950,SingleFamily,23/05/2024,14000000.0
R2886785,1,1,"2085 Skyline Crt, Burnaby, BC, Canada",640.0,1,2203.0,1387.0,2021,Condo,23/05/2024,888000.0
R2886623,2,2,"4178 Dawson St, Burnaby, BC, Canada",842.0,2,1952.0,877.0,2006,Condo,23/05/2024,739000.0
R2886835,1,1,"2085 Skyline Crt, Burnaby, BC, Canada",622.0,1,1810.0,1213.0,2021,Condo,23/05/2024,754900.0
R2886762,2,2,"7908 Graham Ave, Burnaby, BC, Canada",1099.0,1,1959.0,659.0,2011,Townhouse,23/05/2024,725000.0
R2885811,5,3,"3724 Cardiff St, Burnaby, BC, Canada",2982.0,0,5096.0,1035.0,1980,SingleFamily,23/05/2024,3088000.0
R2886130,3,3,"2008 Rosser Ave, Burnaby, BC, Canada",1829.0,3,4784.0,1092.0,2015,Condo,21/05/2024,1998900.0
R2886063,3,2,"7358 Edmonds St, Burnaby, BC, Canada",1424.0,2,3375.0,983.0,2020,Condo,21/05/2024,1399800.0
R2886038,2,2,"4688 Kingsway, Burnaby, BC, Canada",890.0,1,2422.0,1032.0,2015,Condo,21/05/2024,919000.0
R2885142,2,2,"4510 Halifax Way, Burnaby, BC, Canada",733.0,1,2287.0,1090.0,2019,Condo,20/05/2024,799000.0
R2885775,6,3,"7884 Patterson Ave, Burnaby, BC, Canada",2116.0,2,4955.0,944.0,1950,SingleFamily,21/05/2024,1998000.0
R2886157,1,1,"1955 Alpha Way, Burnaby, BC, Canada",535.0,1,1845.0,1250.0,2020,Condo,21/05/2024,669000.0
R2884838,2,1,"1750 Augusta Ave, Burnaby, BC, Canada",809.0,1,1342.0,741.0,1983,Condo,20/05/2024,599900.0
R2886360,9,8,"3763 Fir St, Burnaby, BC, Canada",4204.0,4,7593.0,830.0,2023,SingleFamily,21/05/2024,3490000.0
R2885708,5,3,"2406 Norcrest Crt, Burnaby, BC, Canada",4359.0,6,5730.0,662.0,2009,SingleFamily,20/05/2024,2888000.0
R2885607,1,1,"7383 Griffiths Dr, Burnaby, BC, Canada",722.0,2,1469.0,806.0,2000,Condo,19/05/2024,582500.0
R2884857,2,2,"9222 University Cres, Burnaby, BC, Canada",1154.0,1,2463.0,775.0,2009,Condo,20/05/2024,895000.0
R2885516,1,1,"7738 Edmonds St, Burnaby, BC, Canada",436.0,1,1005.0,1031.0,2012,Condo,19/05/2024,449900.0
R2885258,2,2,"4465 Juneau St, Burnaby, BC, Canada",925.0,1,2728.0,1008.0,2020,Condo,19/05/2024,933000.0
R2883472,3,2,"4388 Buchanan St, Burnaby, BC, Canada",1192.0,1,2409.0,776.0,2002,Condo,19/05/2024,925000.0
R2883244,7,5,"5771 Grant St, Burnaby, BC, Canada",4605.0,6,8152.0,703.0,2006,SingleFamily,14/05/2024,3238000.0
R2883536,2,2,"4688 Kingsway, Burnaby, BC, Canada",789.0,1,2357.0,1139.0,2015,Condo,14/05/2024,899000.0
R2883523,2,2,"4688 Kingsway, Burnaby, BC, Canada",1334.0,2,4146.0,1394.0,2015,Condo,14/05/2024,1860000.0
R2883226,4,2,"6030 Woodsworth St, Burnaby, BC, Canada",1244.0,1,3229.0,1004.0,2002,MultiFamily,14/05/2024,1249900.0
R2883589,2,2,"4880 Lougheed Highway, Burnaby, BC, Canada",745.0,1,1987.0,1206.0,2024,Condo,14/05/2024,899000.0
R2883497,1,1,"7088 18th Ave, Burnaby, BC, Canada",598.0,1,1531.0,1050.0,2007,Condo,14/05/2024,628000.0
R2883340,2,2,"6888 Royal Oak Ave, Burnaby, BC, Canada",893.0,1,1932.0,894.0,2012,Condo,14/05/2024,798800.0
R2883419,2,2,"5335 Hastings St, Burnaby, BC, Canada",961.0,1,1692.0,644.0,1986,Condo,12/05/2024,619500.0
R2883673,1,1,"4670 Assembly Way, Burnaby, BC, Canada",588.0,1,1918.0,1222.0,2018,Condo,12/05/2024,719000.0
R2882263,2,2,"6638 Dunblane Ave, Burnaby, BC, Canada",885.0,1,2494.0,999.0,2018,Condo,12/05/2024,884800.0
R2882030,2,2,"6875 Dunblane Ave, Burnaby, BC, Canada",812.0,2,1984.0,1019.0,2016,Condo,12/05/2024,828000.0
R2881936,2,2,"8940 University Cres, Burnaby, BC, Canada",924.0,1,1871.0,798.0,2021,Condo,12/05/2024,738000.0
R2882285,3,1,"6136 Irmin St, Burnaby, BC, Canada",1619.0,4,5010.0,1049.0,1958,SingleFamily,12/05/2024,1699000.0
R2882443,7,6,"481 Holdom Ave, Burnaby, BC, Canada",4525.0,2,6921.0,662.0,2009,SingleFamily,12/05/2024,2999900.0
R2881908,1,1,"4657 Hazel St, Burnaby, BC, Canada",695.0,1,1503.0,905.0,1993,Condo,12/05/2024,629000.0
R2880542,6,4,"6509 Leibly Ave, Burnaby, BC, Canada",3936.0,3,9229.0,812.0,2010,SingleFamily,07/05/2024,3199000.0
R2881107,1,1,"5311 Goring St, Burnaby, BC, Canada",591.0,1,1796.0,1074.0,2021,Condo,08/05/2024,635000.0
R2881639,3,2,"7336 Salisbury Ave, Burnaby, BC, Canada",1250.0,2,2516.0,830.0,2004,Townhouse,08/05/2024,1038000.0
R2881691,1,1,"5889 Irmin St, Burnaby, BC, Canada",517.0,1,1263.0,945.0,2009,Condo,08/05/2024,489000.0
R2880545,1,1,"5311 Goring St, Burnaby, BC, Canada",582.0,1,1799.0,1091.0,2021,Condo,07/05/2024,635000.0
R2881414,9,4,"6693 Canada Way, Burnaby, BC, Canada",2812.0,2,6049.0,711.0,2000,SingleFamily,08/05/2024,1999999.0
R2881435,2,2,"4433 Alaska St, Burnaby, BC, Canada",928.0,1,1573.0,1077.0,2024,Condo,08/05/2024,999900.0
R2880592,2,2,"3701 Thurston St, Burnaby, BC, Canada",1100.0,2,2193.0,807.0,1992,Townhouse,06/05/2024,888000.0
R2880311,3,2,"2345 Madison Ave, Burnaby, BC, Canada",1154.0,2,2605.0,866.0,2007,Condo,06/05/2024,999900.0
R2880136,2,2,"1888 Gilmore Ave, Burnaby, BC, Canada",868.0,1,2774.0,1129.0,2020,Condo,06/05/2024,980000.0
R2880921,2,2,"7088 Salisbury Ave, Burnaby, BC, Canada",1140.0,1,2467.0,832.0,2008,Condo,06/05/2024,948800.0
R2880089,3,2,"9278 Slopes Mews, Burnaby, BC, Canada",1284.0,1,2459.0,699.0,2021,Townhouse,06/05/2024,898000.0
R2879794,3,2,"7428 14Th Ave, Burnaby, BC, Canada",857.0,1,1807.0,1049.0,2010,Townhouse,06/05/2024,899000.0
R2879709,2,2,"6700 Dunblane Ave, Burnaby, BC, Canada",893.0,1,3421.0,1153.0,2020,Condo,05/05/2024,1030000.0
R2879089,2,2,"4468 Dawson St, Burnaby, BC, Canada",966.0,2,2472.0,931.0,2017,Condo,05/05/2024,899999.0
R2879739,1,1,"6463 Silver Ave, Burnaby, BC, Canada",464.0,1,1628.0,1400.0,2022,Condo,05/05/2024,649999.0
R2879182,2,2,"7727 Royal Oak Ave, Burnaby, BC, Canada",823.0,1,1962.0,957.0,2015,Condo,05/05/2024,788000.0
R2880314,5,2,"4667 Charlotte Crt, Burnaby, BC, Canada",2079.0,4,5892.0,1033.0,1956,SingleFamily,05/05/2024,2149000.0
R2879639,4,3,"7522 1st St, Burnaby, BC, Canada",1850.0,2,4100.0,864.0,2007,MultiFamily,05/05/2024,1599000.0
R2880189,9,7,"4758 Gilpin Crt, Burnaby, BC, Canada",3931.0,6,8163.0,872.0,2018,SingleFamily,05/05/2024,3430000.0
R2877689,2,2,"2077 Rosser Ave, Burnaby, BC, Canada",1250.0,1,3157.0,959.0,2013,Condo,30/04/2024,1199900.0
R2877946,8,6,"4069 Clinton St, Burnaby, BC, Canada",4131.0,4,7574.0,796.0,2019,SingleFamily,30/04/2024,3288888.0
R2877609,2,2,"4400 Buchanan St, Burnaby, BC, Canada",1675.0,2,3766.0,1712.0,2010,Condo,30/04/2024,2869000.0
R2878128,2,1,"7063 Hall Ave, Burnaby, BC, Canada",772.0,1,1684.0,887.0,2007,Condo,30/04/2024,684900.0
R2876646,3,2,"7133 14th Ave, Burnaby, BC, Canada",995.0,1,2343.0,903.0,2021,Condo,30/04/2024,898888.0
R2877419,1,1,"6658 Dow Ave, Burnaby, BC, Canada",615.0,1,1714.0,1055.0,2014,Condo,30/04/2024,648888.0
R2880386,4,4,"1556 Cliff Ave, Burnaby, BC, Canada",2850.0,6,6267.0,799.0,1989,SingleFamily,01/05/2024,2278000.0
R2878295,3,2,"6638 Dunblane Ave, Burnaby, BC, Canada",1203.0,1,3047.0,995.0,2018,Condo,01/05/2024,1198000.0
R2876391,4,3,"8112 Government Rd, Burnaby, BC, Canada",5635.0,10,20526.0,1224.0,2010,SingleFamily,28/04/2024,6900000.0
R2876465,2,2,"9877 University Cres, Burnaby, BC, Canada",956.0,1,1821.0,698.0,2017,Condo,28/04/2024,668000.0
R2876532,2,2,"3788 Norfolk St, Burnaby, BC, Canada",1074.0,2,2464.0,883.0,2012,Townhouse,28/04/2024,949000.0
R2876389,2,2,"6461 Telford Ave, Burnaby, BC, Canada",945.0,1,2572.0,1024.0,2014,Condo,28/04/2024,968000.0
R2876462,1,1,"6463 Silver Ave, Burnaby, BC, Canada",596.0,1,1979.0,1338.0,2022,Condo,28/04/2024,798000.0
R2876200,1,1,"4888 Brentwood Dr, Burnaby, BC, Canada",694.0,1,1696.0,991.0,2008,Condo,28/04/2024,688000.0
R2876291,1,1,"9228 Slopes Mews, Burnaby, BC, Canada",538.0,1,1137.0,834.0,2021,Condo,28/04/2024,449000.0
R2874371,2,2,"9168 Slopes Mews, Burnaby, BC, Canada",854.0,1,1693.0,736.0,2017,Condo,22/04/2024,629000.0
R2874613,2,2,"7225 Acorn Ave, Burnaby, BC, Canada",805.0,2,1841.0,904.0,2009,Condo,23/04/2024,728000.0
R2874819,2,2,"4880 Bennett St, Burnaby, BC, Canada",860.0,1,2570.0,1090.0,2013,Condo,23/04/2024,938000.0
R2874670,2,1,"7151 Edmonds St, Burnaby, BC, Canada",929.0,1,1551.0,570.0,1978,Condo,23/04/2024,529900.0
R2876873,1,1,"3755 Bartlett Crt, Burnaby, BC, Canada",675.0,1,1019.0,740.0,1976,Condo,22/04/2024,499900.0
R2875017,1,1,"6699 Dunblane Ave, Burnaby, BC, Canada",614.0,1,2091.0,1301.0,2021,Condo,22/04/2024,799000.0
R2873673,3,2,"3345 Cardinal Dr, Burnaby, BC, Canada",1827.0,2,6068.0,1258.0,1971,SingleFamily,21/04/2024,2299000.0
R2875585,1,1,"6461 Telford Ave, Burnaby, BC, Canada",553.0,1,1733.0,1226.0,2014,Condo,21/04/2024,678000.0
R2873539,1,1,"3728 Thurston St, Burnaby, BC, Canada",518.0,1,1402.0,1117.0,2015,Condo,21/04/2024,579000.0
R2873783,3,1,"104 Holdom Ave N, Burnaby, BC, Canada",1660.0,6,5227.0,1024.0,1982,SingleFamily,21/04/2024,1699999.0
R2875002,1,1,"4650 Brentwood Blvd, Burnaby, BC, Canada",534.0,1,1809.0,1273.0,2021,Condo,21/04/2024,679900.0
R2873638,4,3,"4730 Lougheed Highway, Burnaby, BC, Canada",2046.0,2,6221.0,1607.0,2023,Condo,21/04/2024,3288000.0
R2874925,2,2,"4880 Bennett St, Burnaby, BC, Canada",862.0,1,2548.0,1088.0,2013,Condo,21/04/2024,938000.0
R2871686,4,3,"7327 Ethel Ave, Burnaby, BC, Canada",1938.0,3,5583.0,1082.0,2023,MultiFamily,14/04/2024,2098000.0
R2871319,2,2,"9350 University High St, Burnaby, BC, Canada",945.0,1,1806.0,729.0,2014,Townhouse,14/04/2024,689000.0
R2870725,2,2,"1955 Alpha Way, Burnaby, BC, Canada",894.0,1,2547.0,1117.0,2020,Condo,14/04/2024,998888.0
R2872931,5,4,"5507 Portland St, Burnaby, BC, Canada",3952.0,3,7188.0,835.0,2015,SingleFamily,14/04/2024,3300000.0
R2871673,1,1,"4458 Beresford St, Burnaby, BC, Canada",577.0,1,1941.0,1316.0,2021,Condo,14/04/2024,759900.0
R2871104,2,1,"9584 Manchester Dr, Burnaby, BC, Canada",900.0,1,1376.0,610.0,1981,Condo,14/04/2024,549000.0
R2870522,2,2,"6080 Mckay Ave, Burnaby, BC, Canada",807.0,1,2713.0,1299.0,2021,Condo,10/04/2024,1049000.0
R2870217,5,6,"6160 Lakeview Ave, Burnaby, BC, Canada",6541.0,5,6662.0,458.0,1981,SingleFamily,10/04/2024,2999000.0
R2868966,0,1,"2008 Rosser Ave, Burnaby, BC, Canada",491.0,1,1540.0,1076.0,2015,Condo,09/04/2024,528800.0
R2869779,7,7,"1430 Duthie Ave, Burnaby, BC, Canada",4754.0,2,8637.0,788.0,2019,SingleFamily,10/04/2024,3748000.0
R2867697,2,2,"6700 Dunblane Ave, Burnaby, BC, Canada",896.0,1,2705.0,1326.0,2020,Condo,07/04/2024,1188800.0
R2869240,7,6,"6589 Kitchener St, Burnaby, BC, Canada",4842.0,5,9403.0,640.0,1997,SingleFamily,07/04/2024,3099000.0
R2868511,5,2,"6211 Service St, Burnaby, BC, Canada",2904.0,4,5800.0,778.0,1968,SingleFamily,07/04/2024,2260000.0
R2868816,3,3,"4720 Lougheed Highway, Burnaby, BC, Canada",1252.0,1,3688.0,1293.0,2022,Condo,07/04/2024,1620000.0
R2868810,4,3,"4637 Buxton Crt, Burnaby, BC, Canada",2120.0,1,5184.0,942.0,2014,MultiFamily,07/04/2024,1998000.0
R2868132,1,1,"5333 Goring St, Burnaby, BC, Canada",583.0,1,1825.0,1164.0,2021,Condo,07/04/2024,679000.0
R2865795,2,2,"6700 Dunblane Ave, Burnaby, BC, Canada",1147.0,0,4027.0,1377.0,2020,Condo,02/04/2024,1580000.0
R2867214,2,2,"7090 Edmonds St, Burnaby, BC, Canada",827.0,1,1985.0,941.0,2012,Condo,03/04/2024,778800.0
R2866253,2,2,"9060 University Cres, Burnaby, BC, Canada",785.0,1,1660.0,826.0,2015,Condo,02/04/2024,649000.0
R2866663,1,1,"9262 University Cres, Burnaby, BC, Canada",512.0,1,1058.0,917.0,2006,Condo,02/04/2024,469900.0
R2865715,10,4,"811 Duthie Ave, Burnaby, BC, Canada",4509.0,0,6732.0,573.0,1977,MultiFamily,02/04/2024,2588000.0
R2867201,3,2,"9000 Ash Grove Cres, Burnaby, BC, Canada",1651.0,1,2408.0,623.0,1986,Townhouse,03/04/2024,1030000.0
R2866782,2,2,"5883 Barker Ave, Burnaby, BC, Canada",949.0,1,2657.0,1125.0,2017,Condo,02/04/2024,1068000.0
R2867541,3,3,"4890 Lougheed Highway, Burnaby, BC, Canada",1278.0,2,3397.0,1291.0,2024,Condo,08/04/2024,1650000.0
R2863864,2,2,"6080 Mckay Ave, Burnaby, BC, Canada",1212.0,2,3707.0,1234.0,2021,Condo,27/03/2024,1496666.0
R2864332,1,1,"4890 Lougheed Highway, Burnaby, BC, Canada",545.0,1,1481.0,1405.0,2024,Condo,31/03/2024,766000.0
R2864152,1,1,"4900 Lennox Lane, Burnaby, BC, Canada",508.0,1,1673.0,1180.0,2017,Condo,27/03/2024,599900.0
R2864749,4,3,"6425 Balmoral St, Burnaby, BC, Canada",2133.0,4,5508.0,975.0,2019,MultiFamily,28/03/2024,2080000.0
R2864932,6,2,"7921 Burnfield Cres, Burnaby, BC, Canada",2733.0,4,5861.0,800.0,1968,SingleFamily,31/03/2024,2188000.0
R2864000,6,3,"6060 Marine Dr, Burnaby, BC, Canada",3934.0,7,5812.0,607.0,1980,SingleFamily,26/03/2024,2388000.0
R2861377,9,8,"6090 Broadway, Burnaby, BC, Canada",4652.0,0,6912.0,513.0,1958,SingleFamily,18/03/2024,2388000.0
R2861551,3,2,"6000 Mckay Ave, Burnaby, BC, Canada",1118.0,2,3769.0,1341.0,2022,Condo,19/03/2024,1499888.0
R2861691,2,2,"4711 Hazel St, Burnaby, BC, Canada",780.0,1,2350.0,1407.0,2022,Condo,19/03/2024,1098000.0
R2861688,7,5,"5538 Meadedale Dr, Burnaby, BC, Canada",4320.0,4,9554.0,844.0,2017,SingleFamily,19/03/2024,3650000.0
R2860093,1,1,"6968 Royal Oak Ave, Burnaby, BC, Canada",611.0,0,1600.0,1047.0,2021,Condo,17/03/2024,639800.0
R2861464,2,2,"4118 Dawson St, Burnaby, BC, Canada",862.0,1,2066.0,980.0,2006,Condo,18/03/2024,845000.0
R2861677,6,5,"6257 Dickens St, Burnaby, BC, Canada",4007.0,2,8514.0,895.0,2015,SingleFamily,19/03/2024,3589000.0
R2862374,5,2,"3936 Southwood St, Burnaby, BC, Canada",2305.0,0,5585.0,1023.0,1950,SingleFamily,18/03/2024,2358888.0
R2858179,1,1,"9060 University Cres, Burnaby, BC, Canada",506.0,1,1110.0,885.0,2015,Condo,10/03/2024,448000.0
R2857960,5,3,"7225 Gilley Ave, Burnaby, BC, Canada",3104.0,0,4719.0,676.0,1947,SingleFamily,08/03/2024,2099800.0
R2857648,2,1,"4657 Neville St, Burnaby, BC, Canada",2268.0,1,5816.0,970.0,1950,SingleFamily,10/03/2024,2200000.0
R2859292,2,2,"6398 Silver Ave, Burnaby, BC, Canada",850.0,1,2786.0,1057.0,2022,Condo,10/03/2024,899000.0
R2858538,1,1,"5889 Irmin St, Burnaby, BC, Canada",588.0,1,1374.0,984.0,2009,Condo,10/03/2024,578800.0
R2857872,8,4,"9116 Briar Rd, Burnaby, BC, Canada",4577.0,6,6667.0,567.0,1993,SingleFamily,10/03/2024,2599000.0
R2854230,3,2,"6398 Silver Ave, Burnaby, BC, Canada",1099.0,1,3298.0,1181.0,2022,Condo,27/02/2024,1299000.0
R2854067,3,2,"3737 Kincaid St, Burnaby, BC, Canada",1958.0,4,5549.0,1132.0,1952,SingleFamily,27/02/2024,2218000.0
R2854583,2,2,"9288 University Cres, Burnaby, BC, Canada",1080.0,1,1933.0,666.0,2004,Condo,28/02/2024,719900.0
R2854122,1,1,"6699 Dunblane Ave, Burnaby, BC, Canada",660.0,1,2238.0,1227.0,2021,Condo,27/02/2024,809900.0
R2854555,2,2,"6538 Nelson Ave, Burnaby, BC, Canada",753.0,1,2234.0,1192.0,2017,Condo,27/02/2024,898000.0
R2854859,2,2,"9228 Slopes Mews, Burnaby, BC, Canada",825.0,1,1688.0,809.0,2021,Condo,29/02/2024,668000.0
R2854784,2,2,"4178 Dawson St, Burnaby, BC, Canada",880.0,1,2058.0,871.0,2006,Condo,29/02/2024,767000.0
R2850024,4,3,"5565 Eleanor St, Burnaby, BC, Canada",2276.0,0,5434.0,790.0,1960,SingleFamily,12/02/2024,1799000.0
R2849260,2,2,"4808 Hazel St, Burnaby, BC, Canada",1042.0,1,2396.0,928.0,2008,Condo,11/02/2024,968000.0
R2849258,1,1,"4688 Kingsway, Burnaby, BC, Canada",652.0,0,1931.0,1208.0,2015,Condo,11/02/2024,788000.0
R2850445,5,4,"7753 Wedgewood St, Burnaby, BC, Canada",2085.0,5,4557.0,854.0,2015,MultiFamily,14/02/2024,1780900.0
R2850193,2,2,"2288 Alpha Ave, Burnaby, BC, Canada",796.0,0,2376.0,998.0,2021,Condo,14/02/2024,795000.0
R2847701,5,5,"4860 Boundary Rd, Burnaby, BC, Canada",2541.0,0,5603.0,1337.0,2014,SingleFamily,15/02/2024,3398000.0
R2850358,4,2,"21 Glynde Ave, Burnaby, BC, Canada",2454.0,4,5439.0,855.0,1947,SingleFamily,13/02/2024,2100000.0
R2849776,6,5,"5225 Woodsworth St, Burnaby, BC, Canada",3907.0,5,7189.0,729.0,2024,SingleFamily,13/02/2024,2850000.0
R2845065,2,2,"8725 University Cres, Burnaby, BC, Canada",943.0,1,2066.0,793.0,2022,Condo,28/01/2024,748000.0
R2845017,2,2,"4880 Bennett St, Burnaby, BC, Canada",881.0,2,2292.0,1055.0,2013,Condo,28/01/2024,930000.0
R2845266,2,2,"6383 Mckay Ave, Burnaby, BC, Canada",807.0,1,2589.0,1151.0,2020,Condo,28/01/2024,929000.0
R2844731,2,2,"7769 Park Cres, Burnaby, BC, Canada",880.0,1,189654.0,1054.0,2024,Condo,25/01/2024,927900.0
R2844713,6,5,"6296 Aubrey St, Burnaby, BC, Canada",4736.0,4,8731.0,777.0,2014,SingleFamily,28/01/2024,3680000.0
R2844648,7,5,"5843 Carson St, Burnaby, BC, Canada",5359.0,4,7463.0,522.0,1987,SingleFamily,25/01/2024,2798000.0
R2836433,1,1,"6588 Nelson Ave, Burnaby, BC, Canada",663.0,1,1789.0,1144.0,2015,Condo,05/12/2023,759000.0
R2837389,0,2,"6288 Cassie Ave, Burnaby, BC, Canada",814.0,1,2354.0,1214.0,2020,Condo,10/12/2023,988800.0
R2838244,7,6,"5891 Mckee St, Burnaby, BC, Canada",4067.0,0,7171.0,784.0,2011,SingleFamily,20/12/2023,3188800.0
R2834805,2,2,"9262 University Cres, Burnaby, BC, Canada",996.0,2,1673.0,690.0,2006,Condo,26/11/2023,688000.0
R2834187,5,3,"8246 Burnlake Dr, Burnaby, BC, Canada",4028.0,6,6869.0,990.0,1979,SingleFamily,21/11/2023,3990000.0
R2833764,8,4,"4421 Parker St, Burnaby, BC, Canada",3100.0,4,5279.0,1059.0,1982,SingleFamily,20/11/2023,3285000.0
R2811309,2,2,"6688 Arcola St, Burnaby, BC, Canada",840.0,1,1903.0,983.0,2011,Condo,30/08/2023,826000.0
R2813967,2,2,"6383 Mckay Ave, Burnaby, BC, Canada",989.0,2,2296.0,1313.0,2020,Condo,10/09/2023,1299000.0
R2804400,1,1,"2200 Douglas Rd, Burnaby, BC, Canada",615.0,1,1551.0,1007.0,2011,Condo,03/08/2023,619800.0
R2811462,3,2,"7520 18Th St, Burnaby, BC, Canada",1329.0,1,2297.0,676.0,1993,Townhouse,04/09/2023,899000.0
R2808257,2,2,"9025 Highland Crt, Burnaby, BC, Canada",1124.0,1,2067.0,709.0,2013,Townhouse,17/08/2023,798000.0
10283593,4,4,"6128 Patterson Ave, Burnaby, BC, Canada",4285.0,7,5786.0,326.0,2008,SingleFamily,01/09/2023,1399000.0
R2814999,2,2,"6638 Dunblane Ave, Burnaby, BC, Canada",907.0,1,2370.0,1177.0,2018,Condo,10/09/2023,1068000.0
