mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice
R2605473,1480000.0,7.0,5.0,"34712 Marshall Rd, Abbotsford, BC, Canada",3430.0,9.0,5192.0,386.0,2011.0,SingleFamily,05/08/2021,2021-07-27,1325000.0
R2589806,1340000.0,5.0,6.0,"31058 Heron Ave, Abbotsford, BC, Canada",3602.0,7.0,4275.0,377.0,1992.0,SingleFamily,06/08/2021,2021-06-07,1359900.0
R2768155,839900.0,3.0,3.0,"3051 Crossley Dr, Abbotsford, BC, Canada",2503.0,3.0,2741.0,335.0,1994.0,Townhouse,16/04/2023,2023-04-13,839900.0
R2598108,235000.0,1.0,1.0,"32850 George Ferguson Way, Abbotsford, BC, Canada",787.0,1.0,996.0,304.0,1976.0,Condo,05/08/2021,2021-06-28,239900.0
R2785626,415500.0,2.0,2.0,"33407 Tessaro Cres, Abbotsford, BC, Canada",866.0,2.0,1186.0,473.0,1994.0,Condo,16/07/2023,2023-06-05,409900.0
R2604186,1385000.0,7.0,4.0,"35498 Mckinley Dr, Abbotsford, BC, Canada",4227.0,2.0,5273.0,307.0,2005.0,SingleFamily,05/08/2021,2021-07-22,1299000.0
R2601238,358000.0,2.0,1.0,"2700 Mccallum Rd, Abbotsford, BC, Canada",919.0,2.0,1332.0,421.0,1989.0,Condo,09/08/2021,2021-07-12,387650.0
R2604493,1300000.0,8.0,5.0,"27973 Trestle Ave, Abbotsford, BC, Canada",4431.0,0.0,4971.0,304.0,2006.0,SingleFamily,09/08/2021,2021-07-22,1349000.0
R2606354,1720000.0,5.0,3.0,"35717St Andrews Crt, Abbotsford, BC, Canada",3600.0,5.0,5836.0,388.0,2000.0,SingleFamily,09/08/2021,2021-08-02,1400000.0
R2600699,425000.0,2.0,2.0,"3176 Gladwin Rd, Abbotsford, BC, Canada",1334.0,1.0,1999.0,322.0,1997.0,Condo,08/08/2021,2021-07-11,429900.0
R2599903,590000.0,2.0,2.0,"32445 Simon Ave, Abbotsford, BC, Canada",1269.0,2.0,2380.0,453.0,2018.0,Condo,09/08/2021,2021-07-05,574900.0
R2605032,325000.0,1.0,1.0,"2493 Montrose Ave, Abbotsford, BC, Canada",426.0,1.0,1221.0,725.0,2020.0,Condo,08/08/2021,2021-07-26,308888.0
R2589245,1125000.0,5.0,3.0,"4488 Stephen Leacock Dr, Abbotsford, BC, Canada",2745.0,4.0,1849.0,418.0,2021.0,SingleFamily,09/08/2021,2021-06-03,1148800.0
R2605753,1060000.0,3.0,3.0,"2678St Moritz Way, Abbotsford, BC, Canada",2938.0,4.0,4311.0,280.0,1978.0,SingleFamily,08/08/2021,2021-07-27,825000.0
R2605571,1370000.0,7.0,4.0,"3435 Trethewey St, Abbotsford, BC, Canada",4350.0,2.0,4360.0,298.0,1992.0,SingleFamily,10/08/2021,2021-07-27,1299900.0
R2606476,345000.0,2.0,2.0,"33173 Old Yale Rd, Abbotsford, BC, Canada",960.0,1.0,1287.0,333.0,1993.0,Condo,10/08/2021,2021-08-02,319800.0
R2606381,850000.0,2.0,2.0,"36260 Mckee Rd, Abbotsford, BC, Canada",2355.0,4.0,3241.0,329.0,2007.0,Townhouse,10/08/2021,2021-08-04,774900.0
R2607262,1045000.0,3.0,2.0,"2519 Marcet Crt, Abbotsford, BC, Canada",2199.0,6.0,3749.0,409.0,1983.0,SingleFamily,11/08/2021,2021-08-04,899999.0
R2602697,800000.0,3.0,3.0,"35537 Eagle Mountain Dr, Abbotsford, BC, Canada",2589.0,2.0,3211.0,318.0,2000.0,Townhouse,11/08/2021,2021-07-18,824900.0
R2605705,475900.0,2.0,2.0,"2955 Diamond Cres, Abbotsford, BC, Canada",1060.0,1.0,1801.0,452.0,2006.0,Condo,11/08/2021,2021-07-28,479900.0
R2606801,990000.0,2.0,1.0,"32109 Autumn Ave, Abbotsford, BC, Canada",1157.0,1.0,3623.0,864.0,1960.0,SingleFamily,10/08/2021,2021-08-05,999999.0
R2734509,973500.0,4.0,3.0,"41015 Belrose Rd, Abbotsford, BC, Canada",2580.0,5.0,3562.0,387.0,1980.0,SingleFamily,16/04/2023,2022-10-26,1000000.0
R2607891,1465000.0,5.0,3.0,"36056 Village Knoll, Abbotsford, BC, Canada",3812.0,9.0,5620.0,354.0,1988.0,SingleFamily,15/08/2021,2021-08-08,1350000.0
R2608671,850500.0,3.0,1.0,"34443 York Ave, Abbotsford, BC, Canada",1684.0,4.0,3464.0,504.0,1973.0,SingleFamily,14/08/2021,2021-08-09,850000.0
R2594630,720000.0,4.0,3.0,"3160 Townline Rd, Abbotsford, BC, Canada",1864.0,3.0,2804.0,391.0,1995.0,Townhouse,15/08/2021,2021-06-14,729000.0
R2609457,266338.0,2.0,2.0,"2410 Emerson St, Abbotsford, BC, Canada",1184.0,1.0,1226.0,219.0,1993.0,Condo,15/08/2021,2021-08-12,260000.0
R2609136,1053000.0,3.0,2.0,"32319 Atwater Cres, Abbotsford, BC, Canada",1998.0,3.0,3896.0,492.0,1980.0,SingleFamily,15/08/2021,2021-08-11,984700.0
R2603045,349900.0,1.0,1.0,"2700 Mccallum Rd, Abbotsford, BC, Canada",922.0,1.0,1317.0,379.0,1989.0,Condo,16/08/2021,2021-07-19,349900.0
R2778373,449999.0,2.0,2.0,"2585 Ware St, Abbotsford, BC, Canada",1176.0,1.0,1506.0,381.0,1994.0,Condo,21/05/2023,2023-05-15,449000.0
R2587925,229000.0,1.0,1.0,"33956 Essendene Ave, Abbotsford, BC, Canada",758.0,1.0,899.0,310.0,1980.0,Condo,16/08/2021,2021-05-30,235000.0
R2608421,387500.0,1.0,1.0,"2860 Trethewey St, Abbotsford, BC, Canada",863.0,2.0,1568.0,475.0,2017.0,Condo,16/08/2021,2021-08-08,410000.0
R2608717,1105000.0,6.0,2.0,"33654 Mayfair Ave, Abbotsford, BC, Canada",2416.0,0.0,3326.0,455.0,1955.0,SingleFamily,16/08/2021,2021-08-08,1099700.0
R2797579,982000.0,4.0,3.0,"4295 Old Clayburn Rd, Abbotsford, BC, Canada",2501.0,3.0,3461.0,399.0,2017.0,SingleFamily,27/08/2023,2023-07-11,999000.0
R2784764,940000.0,3.0,2.0,"3262 Jervis Cres, Abbotsford, BC, Canada",1703.0,4.0,2364.0,528.0,1978.0,SingleFamily,23/06/2023,2023-06-04,899999.0
R2610736,412000.0,2.0,2.0,"3172 Gladwin Rd, Abbotsford, BC, Canada",1139.0,1.0,1630.0,351.0,1994.0,Condo,18/08/2021,2021-08-18,399888.0
R2608637,615000.0,3.0,3.0,"3055 Trafalgar St, Abbotsford, BC, Canada",2515.0,2.0,2451.0,238.0,1986.0,Townhouse,18/08/2021,2021-08-11,599900.0
R2609137,1050000.0,4.0,2.0,"2415 Aladdin Cres, Abbotsford, BC, Canada",2540.0,4.0,3738.0,349.0,1977.0,SingleFamily,18/08/2021,2021-08-11,888649.0
R2578208,1355000.0,5.0,3.0,"36340 Westminster Dr, Abbotsford, BC, Canada",2954.0,0.0,5068.0,472.0,2005.0,SingleFamily,18/08/2021,2021-05-05,1395000.0
R2588386,801000.0,5.0,2.0,"33656 Grace Ave, Abbotsford, BC, Canada",2610.0,6.0,3975.0,304.0,9999.0,SingleFamily,18/08/2021,2021-06-01,795000.0
R2605843,635000.0,3.0,2.0,"32633 Simon Ave, Abbotsford, BC, Canada",1301.0,2.0,2566.0,491.0,2017.0,Townhouse,18/08/2021,2021-07-27,640000.0
R2606296,760000.0,4.0,3.0,"2525 Yale Crt, Abbotsford, BC, Canada",2671.0,4.0,2840.0,286.0,2000.0,Townhouse,21/08/2021,2021-08-01,765000.0
R2610450,576000.0,3.0,2.0,"30505 Blueridge Dr, Abbotsford, BC, Canada",1628.0,2.0,1954.0,352.0,2007.0,Townhouse,22/08/2021,2021-08-17,574000.0
R2609500,1350000.0,4.0,3.0,"2841 Cambie St, Abbotsford, BC, Canada",2790.0,6.0,4657.0,465.0,2004.0,SingleFamily,22/08/2021,2021-08-12,1299800.0
R2609632,1100000.0,4.0,0.0,"3457 Whatcom Rd, Abbotsford, BC, Canada",2590.0,5.0,3991.0,422.0,2011.0,SingleFamily,22/08/2021,2021-08-15,1095000.0
R2609750,337000.0,1.0,1.0,"33688 King Rd, Abbotsford, BC, Canada",812.0,2.0,1360.0,418.0,1994.0,Condo,21/08/2021,2021-08-17,339900.0
R2608326,770000.0,3.0,3.0,"32777 Chilcotin Dr, Abbotsford, BC, Canada",2715.0,2.0,2805.0,275.0,2000.0,Townhouse,22/08/2021,2021-08-05,749000.0
R2611265,1965000.0,4.0,2.0,"5731 Carmen Crt, Abbotsford, BC, Canada",2871.0,3.0,8236.0,689.0,2001.0,SingleFamily,28/08/2021,2021-08-23,1980000.0
R2612127,1200000.0,5.0,3.0,"31447 Crossley Pl, Abbotsford, BC, Canada",2418.0,6.0,4209.0,495.0,1987.0,SingleFamily,27/08/2021,2021-08-24,1199000.0
R2612012,880000.0,4.0,1.0,"34346 Mendham St, Abbotsford, BC, Canada",1837.0,2.0,3570.0,435.0,1972.0,SingleFamily,27/08/2021,2021-08-22,799900.0
R2613226,645000.0,3.0,2.0,"32633 Simon Ave, Abbotsford, BC, Canada",1260.0,2.0,2283.0,515.0,2019.0,Townhouse,27/08/2021,2021-08-26,649900.0
R2696204,1046000.0,3.0,2.0,"2280 Mountain Dr, Abbotsford, BC, Canada",1600.0,4.0,3431.0,656.0,1983.0,SingleFamily,26/06/2022,2022-06-02,1050000.0
R2598189,1300000.0,7.0,4.0,"3606 Sylvan Pl, Abbotsford, BC, Canada",3261.0,7.0,5118.0,410.0,2001.0,SingleFamily,31/08/2021,2021-06-30,1339000.0
R2612787,3550000.0,3.0,1.0,"27813 56 Ave, Abbotsford, BC, Canada",1200.0,0.0,1385.0,4575.0,1948.0,SingleFamily,31/08/2021,2021-08-26,5490000.0
R2610361,631000.0,3.0,2.0,"31406 Upper Maclure Rd, Abbotsford, BC, Canada",1930.0,2.0,2437.0,300.0,1997.0,Townhouse,31/08/2021,2021-08-24,579880.0
R2610962,312000.0,1.0,1.0,"32691 Garibaldi Dr, Abbotsford, BC, Canada",1166.0,1.0,1436.0,270.0,1988.0,Townhouse,31/08/2021,2021-08-23,314900.0
R2612267,1295000.0,4.0,3.0,"35213 Knox Cres, Abbotsford, BC, Canada",3453.0,6.0,4212.0,318.0,1987.0,SingleFamily,31/08/2021,2021-08-25,1099700.0
R2614099,495000.0,2.0,2.0,"3090 Gladwin Rd, Abbotsford, BC, Canada",902.0,2.0,1989.0,553.0,2015.0,Condo,31/08/2021,2021-08-29,499000.0
R2608396,635000.0,3.0,2.0,"36060 Old Yale Rd, Abbotsford, BC, Canada",1384.0,0.0,2349.0,466.0,1990.0,Townhouse,03/09/2021,2021-08-08,645000.0
R2604302,647000.0,3.0,2.0,"32633 Simon Ave, Abbotsford, BC, Canada",1285.0,2.0,2369.0,513.0,2019.0,Townhouse,02/09/2021,2021-07-22,659999.0
R2613952,379600.0,2.0,2.0,"33728 King Rd, Abbotsford, BC, Canada",941.0,2.0,1501.0,403.0,1999.0,Condo,04/09/2021,2021-09-01,379900.0
R2883745,783000.0,3.0,2.0,"2530 Janzen St, Abbotsford, BC, Canada",1760.0,2.0,2998.0,451.0,2018.0,Townhouse,31/05/2024,2024-05-14,794700.0
R2601539,1100000.0,5.0,3.0,"2798St Moritz Way, Abbotsford, BC, Canada",2777.0,6.0,5022.0,374.0,1994.0,SingleFamily,04/09/2021,2021-07-13,1040000.0
R2614683,575000.0,2.0,2.0,"31032 Westridge Pl, Abbotsford, BC, Canada",1240.0,2.0,2191.0,463.0,2013.0,Townhouse,04/09/2021,2021-09-04,575000.0
R2614674,1050000.0,4.0,1.0,"31465 Aerolane Ave, Abbotsford, BC, Canada",1893.0,4.0,3936.0,501.0,1977.0,SingleFamily,03/09/2021,2021-09-02,949900.0
R2867500,474000.0,2.0,2.0,"2515 Park Dr, Abbotsford, BC, Canada",855.0,2.0,1715.0,561.0,2007.0,Condo,17/04/2024,2024-04-04,479900.0
R2612902,1075000.0,3.0,2.0,"33540 Northview Pl, Abbotsford, BC, Canada",1854.0,4.0,4137.0,538.0,1987.0,SingleFamily,06/09/2021,2021-08-29,999000.0
R2613686,1065000.0,4.0,2.0,"33916 Victory Blvd, Abbotsford, BC, Canada",2050.0,0.0,3743.0,536.0,1948.0,SingleFamily,06/09/2021,2021-08-31,1099000.0
R2673388,1085000.0,3.0,3.0,"4001 Old Clayburn Rd, Abbotsford, BC, Canada",3152.0,2.0,3071.0,348.0,1992.0,Townhouse,14/04/2022,2022-04-06,1099900.0
R2612913,1475000.0,6.0,4.0,"35948 Shadbolt Ave, Abbotsford, BC, Canada",3556.0,5.0,5238.0,393.0,2015.0,SingleFamily,06/09/2021,2021-08-29,1399000.0
R2613631,1219000.0,5.0,3.0,"3413 Okanagan Dr, Abbotsford, BC, Canada",2046.0,5.0,3941.0,537.0,1988.0,SingleFamily,06/09/2021,2021-08-31,1099000.0
R2611469,609000.0,2.0,2.0,"32633 Simon Ave, Abbotsford, BC, Canada",1213.0,1.0,2306.0,511.0,2017.0,Townhouse,09/09/2021,2021-08-22,619900.0
R2616888,925000.0,3.0,2.0,"32250 Downes Rd, Abbotsford, BC, Canada",1766.0,4.0,3973.0,531.0,1997.0,SingleFamily,09/09/2021,2021-09-09,939000.0
R2610599,899000.0,4.0,3.0,"35810 Mckee Rd, Abbotsford, BC, Canada",2502.0,2.0,2826.0,359.0,2021.0,Townhouse,09/09/2021,2021-08-17,899000.0
R2611244,255000.0,2.0,1.0,"33490 Cottage Lane, Abbotsford, BC, Canada",966.0,1.0,1037.0,257.0,1980.0,Condo,09/09/2021,2021-08-20,249000.0
R2781027,862000.0,3.0,3.0,"2525 Yale Crt, Abbotsford, BC, Canada",2671.0,2.0,2766.0,323.0,2000.0,Townhouse,09/06/2023,2023-05-18,865000.0
R2614719,459900.0,2.0,2.0,"33546 Holland Ave, Abbotsford, BC, Canada",933.0,1.0,1596.0,492.0,2008.0,Condo,09/09/2021,2021-09-07,459900.0
R2612842,630000.0,2.0,2.0,"30989 Westridge Pl, Abbotsford, BC, Canada",1232.0,2.0,1666.0,491.0,2015.0,Townhouse,13/09/2021,2021-08-30,605000.0
R2616443,963000.0,3.0,2.0,"3493 Trethewey St, Abbotsford, BC, Canada",1456.0,6.0,3507.0,615.0,1990.0,SingleFamily,12/09/2021,2021-09-05,895700.0
R2883647,595000.0,2.0,2.0,"31158 Westridge Pl, Abbotsford, BC, Canada",1014.0,2.0,2406.0,590.0,2021.0,Condo,15/06/2024,2024-05-14,598800.0
R2614970,1100000.0,4.0,3.0,"34981 Bernina Crt, Abbotsford, BC, Canada",2132.0,6.0,3816.0,468.0,1986.0,SingleFamily,12/09/2021,2021-09-07,999900.0
R2616201,1143000.0,5.0,3.0,"2136 Broadway St, Abbotsford, BC, Canada",2063.0,5.0,3744.0,484.0,1971.0,SingleFamily,15/09/2021,2021-09-09,999999.0
R2608045,975000.0,3.0,2.0,"32015 Balfour Dr, Abbotsford, BC, Canada",1578.0,6.0,3834.0,627.0,1985.0,SingleFamily,16/09/2021,2021-08-08,989999.0
R2586625,1132000.0,5.0,3.0,"36775 Dianne Brook Ave, Abbotsford, BC, Canada",2411.0,4.0,4158.0,443.0,2019.0,SingleFamily,16/09/2021,2021-05-30,1069000.0
R2616760,1075000.0,5.0,2.0,"2717 Countess St, Abbotsford, BC, Canada",2860.0,5.0,3866.0,347.0,1972.0,SingleFamily,16/09/2021,2021-09-09,995000.0
R2617960,417000.0,2.0,2.0,"33546 Holland Ave, Abbotsford, BC, Canada",800.0,1.0,1435.0,498.0,2008.0,Condo,16/09/2021,2021-09-14,399000.0
R2617548,1195900.0,4.0,3.0,"3457 Whatcom Rd, Abbotsford, BC, Canada",2501.0,4.0,3879.0,475.0,2011.0,SingleFamily,16/09/2021,2021-09-13,1189900.0
R2617099,235000.0,1.0,1.0,"2684 Mccallum Rd, Abbotsford, BC, Canada",688.0,1.0,990.0,341.0,1982.0,Condo,16/09/2021,2021-09-12,235000.0
R2616937,736000.0,3.0,3.0,"32049 Mount Waddington Ave, Abbotsford, BC, Canada",1988.0,2.0,3041.0,366.0,2017.0,Townhouse,19/09/2021,2021-09-07,729500.0
R2611714,538000.0,2.0,2.0,"2555 Ware St, Abbotsford, BC, Canada",1149.0,1.0,2477.0,478.0,2018.0,Condo,19/09/2021,2021-08-24,550000.0
R2617241,1103000.0,4.0,2.0,"34661 Tudor Crt, Abbotsford, BC, Canada",2400.0,7.0,3725.0,416.0,1974.0,SingleFamily,19/09/2021,2021-09-12,999000.0
R2613459,1385000.0,6.0,5.0,"2693St Moritz Way, Abbotsford, BC, Canada",5497.0,6.0,5689.0,254.0,1996.0,SingleFamily,19/09/2021,2021-08-30,1399999.0
R2616511,412000.0,1.0,1.0,"3090 Gladwin Rd, Abbotsford, BC, Canada",635.0,1.0,1573.0,611.0,2015.0,Condo,20/09/2021,2021-09-09,388000.0
R2809581,1390000.0,8.0,5.0,"2292 Center St, Abbotsford, BC, Canada",3222.0,2.0,5079.0,446.0,2014.0,SingleFamily,03/09/2023,2023-08-23,1439900.0
R2618439,1460000.0,4.0,4.0,"36115 Walter Rd, Abbotsford, BC, Canada",3234.0,5.0,4131.0,398.0,1994.0,SingleFamily,21/09/2021,2021-09-15,1289000.0
R2603785,1585000.0,4.0,2.0,"2575 Ross Rd, Abbotsford, BC, Canada",2064.0,1.0,4147.0,787.0,1970.0,SingleFamily,21/09/2021,2021-07-20,1624888.0
R2617161,635000.0,3.0,1.0,"30748 Cardinal Ave, Abbotsford, BC, Canada",1325.0,3.0,2567.0,489.0,2012.0,Townhouse,22/09/2021,2021-09-14,649000.0
R2885917,645000.0,2.0,2.0,"2120 Gladwin Rd, Abbotsford, BC, Canada",1119.0,2.0,2687.0,589.0,2021.0,Condo,12/06/2024,2024-05-26,659900.0
R2661059,401000.0,1.0,1.0,"2551 Willow Lane, Abbotsford, BC, Canada",761.0,1.0,1073.0,394.0,1979.0,Condo,15/03/2022,2022-03-08,299999.0
R2616648,950000.0,3.0,2.0,"41480 No. 5Rd, Abbotsford, BC, Canada",1566.0,10.0,4252.0,590.0,2014.0,SingleFamily,22/09/2021,2021-09-08,925000.0
R2617506,370000.0,2.0,1.0,"3035 Clearbrook Rd, Abbotsford, BC, Canada",891.0,1.0,1146.0,437.0,1979.0,Condo,22/09/2021,2021-09-10,389900.0
R2618408,1320000.0,6.0,3.0,"36086 Shadbolt Ave, Abbotsford, BC, Canada",3221.0,2.0,4630.0,368.0,2005.0,SingleFamily,21/09/2021,2021-09-15,1188000.0
R2760977,552000.0,2.0,2.0,"32838 Landeau Pl, Abbotsford, BC, Canada",860.0,2.0,2047.0,581.0,2021.0,Condo,04/04/2023,2023-03-19,499900.0
R2611942,1050000.0,6.0,3.0,"34986 Laburnum Ave, Abbotsford, BC, Canada",2795.0,5.0,3674.0,393.0,1980.0,SingleFamily,24/09/2021,2021-08-24,1099000.0
R2610233,640000.0,2.0,2.0,"1450 Mccallum Rd, Abbotsford, BC, Canada",1745.0,1.0,2383.0,343.0,1989.0,Townhouse,24/09/2021,2021-08-22,599900.0
R2600171,305000.0,2.0,2.0,"32823 Landeau Pl, Abbotsford, BC, Canada",1141.0,1.0,1249.0,271.0,1987.0,Condo,24/09/2021,2021-07-04,309900.0
R2619696,1035000.0,2.0,2.0,"33937 Victory Blvd, Abbotsford, BC, Canada",1571.0,4.0,3955.0,700.0,1955.0,SingleFamily,24/09/2021,2021-09-20,1099900.0
R2619351,1301000.0,6.0,3.0,"32303 Slocan Dr, Abbotsford, BC, Canada",3150.0,6.0,4172.0,409.0,1990.0,SingleFamily,27/09/2021,2021-09-19,1289000.0
R2619608,601000.0,2.0,2.0,"2023 Winfield Dr, Abbotsford, BC, Canada",1620.0,2.0,2315.0,370.0,1993.0,Townhouse,26/09/2021,2021-09-22,599900.0
R2620037,1278000.0,6.0,3.0,"30466 Sandpiper Dr, Abbotsford, BC, Canada",2520.0,2.0,4512.0,475.0,1992.0,SingleFamily,26/09/2021,2021-09-19,1198000.0
R2620003,1222000.0,8.0,3.0,"2311 Clarke Dr, Abbotsford, BC, Canada",3247.0,3.0,4131.0,338.0,1956.0,SingleFamily,27/09/2021,2021-09-20,1099000.0
R2620895,611000.0,2.0,2.0,"2838 Livingstone Ave, Abbotsford, BC, Canada",1037.0,2.0,2374.0,578.0,2020.0,Townhouse,26/09/2021,2021-09-23,599900.0
R2619890,1175000.0,5.0,3.0,"35293 Knox Cres, Abbotsford, BC, Canada",2160.0,6.0,3988.0,449.0,1979.0,SingleFamily,26/09/2021,2021-09-21,969900.0
R2597372,502000.0,2.0,2.0,"1975 Mccallum Rd, Abbotsford, BC, Canada",1031.0,2.0,2015.0,484.0,2010.0,Condo,26/09/2021,2021-06-28,499900.0
R2620712,345000.0,1.0,1.0,"2233 Mckenzie Rd, Abbotsford, BC, Canada",661.0,1.0,1297.0,514.0,2009.0,Condo,29/09/2021,2021-09-27,339800.0
R2824550,652500.0,3.0,2.0,"4401 Blauson Blvd, Abbotsford, BC, Canada",1347.0,3.0,2517.0,497.0,2006.0,Townhouse,15/11/2023,2023-10-12,669900.0
R2620060,1108000.0,4.0,2.0,"32633 Cowichan Terr, Abbotsford, BC, Canada",1963.0,5.0,3719.0,483.0,1981.0,SingleFamily,29/09/2021,2021-09-22,950000.0
R2618047,1930000.0,5.0,3.0,"37161 Whelan Rd, Abbotsford, BC, Canada",4802.0,9.0,6567.0,416.0,1994.0,SingleFamily,30/09/2021,2021-09-14,1999800.0
R2809473,356000.0,1.0,1.0,"2515 Park Dr, Abbotsford, BC, Canada",603.0,1.0,1227.0,610.0,2007.0,Condo,27/08/2023,2023-08-23,368000.0
R2616921,1622500.0,5.0,3.0,"33947 Victory Blvd, Abbotsford, BC, Canada",2620.0,4.0,4768.0,648.0,1911.0,SingleFamily,29/09/2021,2021-09-12,1699000.0
R2617451,330000.0,2.0,1.0,"32691 Garibaldi Dr, Abbotsford, BC, Canada",1166.0,1.0,1436.0,300.0,1988.0,Townhouse,30/09/2021,2021-09-13,349900.0
R2637585,1515000.0,6.0,3.0,"33035 Banff Pl, Abbotsford, BC, Canada",3478.0,6.0,4610.0,373.0,1981.0,SingleFamily,14/12/2021,2021-12-05,1299000.0
R2620913,820000.0,4.0,2.0,"30748 Cardinal Ave, Abbotsford, BC, Canada",2252.0,3.0,2905.0,332.0,2013.0,Townhouse,03/10/2021,2021-09-26,749888.0
R2620998,1350000.0,4.0,1.0,"33961 Essendene Ave, Abbotsford, BC, Canada",1906.0,8.0,3814.0,629.0,1952.0,SingleFamily,02/10/2021,2021-09-28,1199000.0
R2616414,715000.0,3.0,2.0,"2950 Lefeuvre Rd, Abbotsford, BC, Canada",1844.0,1.0,2753.0,393.0,2013.0,Townhouse,03/10/2021,2021-09-12,725000.0
R2619855,590777.0,3.0,1.0,"32310 Mouat Dr, Abbotsford, BC, Canada",1224.0,1.0,2026.0,481.0,1978.0,Townhouse,02/10/2021,2021-09-20,589700.0
R2600431,482500.0,2.0,2.0,"3190 Gladwin Rd, Abbotsford, BC, Canada",1167.0,2.0,2056.0,406.0,1992.0,Condo,03/10/2021,2021-07-11,474900.0
R2620845,1285000.0,3.0,3.0,"35259 Straiton Rd, Abbotsford, BC, Canada",2928.0,7.0,4473.0,440.0,2015.0,SingleFamily,03/10/2021,2021-09-23,1289800.0
R2604182,1750000.0,8.0,6.0,"27960 Ledunne Ave, Abbotsford, BC, Canada",5258.0,8.0,3018.0,361.0,2019.0,SingleFamily,03/10/2021,2021-07-22,1899999.0
R2621205,1217000.0,4.0,3.0,"2785 Dehavilland Dr, Abbotsford, BC, Canada",2235.0,5.0,4027.0,501.0,1987.0,SingleFamily,03/10/2021,2021-09-27,1119900.0
R2614319,400000.0,1.0,1.0,"2565 Ware St, Abbotsford, BC, Canada",696.0,1.0,1482.0,594.0,2018.0,Condo,05/10/2021,2021-09-02,413800.0
R2865516,610000.0,2.0,2.0,"32838 Landeau Pl, Abbotsford, BC, Canada",1065.0,2.0,2318.0,574.0,2021.0,Condo,13/04/2024,2024-04-01,612000.0
R2623461,925000.0,3.0,3.0,"35199 Skeena Ave, Abbotsford, BC, Canada",1920.0,4.0,3428.0,442.0,1986.0,SingleFamily,05/10/2021,2021-10-05,849900.0
R2622730,485000.0,2.0,2.0,"32838 Ventura Ave, Abbotsford, BC, Canada",865.0,1.0,2000.0,554.0,2021.0,Condo,05/10/2021,2021-10-03,479900.0
R2621946,540000.0,2.0,2.0,"2081 Winfield Dr, Abbotsford, BC, Canada",1086.0,1.0,2136.0,486.0,1991.0,Townhouse,05/10/2021,2021-09-30,528800.0
R2621347,1150000.0,5.0,3.0,"2886 Glenavon St, Abbotsford, BC, Canada",2561.0,6.0,3550.0,468.0,1985.0,SingleFamily,05/10/2021,2021-09-26,1199000.0
R2612927,445000.0,2.0,2.0,"32063 Mount Waddington Ave, Abbotsford, BC, Canada",1001.0,1.0,1531.0,449.0,2006.0,Condo,05/10/2021,2021-08-30,449900.0
R2611311,345000.0,1.0,1.0,"2565 Campbell Ave, Abbotsford, BC, Canada",757.0,1.0,1284.0,606.0,2015.0,Condo,09/10/2021,2021-08-22,349900.0
R2862490,640000.0,2.0,2.0,"2120 Gladwin Rd, Abbotsford, BC, Canada",1000.0,2.0,2504.0,649.0,2021.0,Condo,24/03/2024,2024-03-24,649900.0
R2616604,279900.0,2.0,1.0,"2279 Mccallum Rd, Abbotsford, BC, Canada",926.0,1.0,1107.0,302.0,1982.0,Condo,10/10/2021,2021-09-09,279900.0
R2623995,277500.0,2.0,1.0,"32870 George Ferguson Way, Abbotsford, BC, Canada",940.0,1.0,1063.0,318.0,1976.0,Condo,10/10/2021,2021-10-07,299000.0
R2606345,560000.0,2.0,2.0,"3190 Gladwin Rd, Abbotsford, BC, Canada",1150.0,2.0,2008.0,478.0,1993.0,Condo,09/10/2021,2021-08-02,549900.0
R2622839,660000.0,3.0,2.0,"32633 Simon Ave, Abbotsford, BC, Canada",1295.0,2.0,2550.0,509.0,2017.0,Townhouse,10/10/2021,2021-10-03,659900.0
R2622044,626000.0,2.0,2.0,"32633 Simon Ave, Abbotsford, BC, Canada",1160.0,1.0,2177.0,530.0,2017.0,Townhouse,08/10/2021,2021-09-27,614999.0
R2603586,1236000.0,6.0,3.0,"2880 Gardner Crt, Abbotsford, BC, Canada",2052.0,10.0,4558.0,584.0,1990.0,SingleFamily,13/10/2021,2021-07-19,1199900.0
R2592493,774000.0,4.0,3.0,"2850 Mccallum Rd, Abbotsford, BC, Canada",1860.0,2.0,2868.0,446.0,2015.0,Townhouse,12/10/2021,2021-06-15,830000.0
R2623984,1160000.0,4.0,2.0,"2366 Broadway St, Abbotsford, BC, Canada",1926.0,4.0,4106.0,545.0,1971.0,SingleFamily,12/10/2021,2021-10-05,1050000.0
R2652878,567000.0,2.0,2.0,"32063 Mount Waddington Ave, Abbotsford, BC, Canada",948.0,1.0,1551.0,527.0,2006.0,Condo,17/02/2022,2022-02-14,499999.0
R2623352,565000.0,3.0,2.0,"3055 Trafalgar St, Abbotsford, BC, Canada",2306.0,2.0,2125.0,238.0,1989.0,Townhouse,12/10/2021,2021-10-04,550000.0
R2625309,1225000.0,5.0,3.0,"33019 Malahat Pl, Abbotsford, BC, Canada",1996.0,4.0,3743.0,550.0,1987.0,SingleFamily,12/10/2021,2021-10-12,1098000.0
R2617228,525000.0,2.0,2.0,"32729 Garibaldi Dr, Abbotsford, BC, Canada",1276.0,2.0,2120.0,430.0,2007.0,Condo,12/10/2021,2021-09-09,549900.0
