,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
154,Townhouse,"$3,343",1319 sqft,Yes,$883,R2898299,,Residential,2021,,"TH102 - 2351 Beta Ave, Burnaby, BC",0,3,1,18/06/2024,"$1,165,000"
155,Apartment/Condominium,,1060 sqft,Yes,"$1,409",R2897274,,Residential,2028,,"2502 - 5800 Wilson Ave, Burnaby, BC",2,3,1,18/06/2024,"$1,493,900"
156,Apartment/Condominium,,870 sqft,Yes,"$1,301",R2897423,,Residential,2027,,"1906 - 2266 Springer Ave, Burnaby, BC",2,2,1,19/06/2024,"$1,131,900"
157,Apartment/Condominium,,570 sqft,Yes,"$1,103",R2898227,,Residential,2024,,"406 - 5535 Hastings St, Burnaby, BC",1,1,1,19/06/2024,"$629,000"
158,Single Family Residence,"$3,958",4033 sqft,Yes,$743,R2897308,,Residential,2024,,"7867 Canada Way, Burnaby, BC",10,9,6,19/06/2024,"$2,999,999"
159,Apartment/Condominium,,608 sqft,Yes,"$1,360",R2897376,,Residential,2027,,"2405 - 2266 Springer Ave, Burnaby, BC",1,2,1,19/06/2024,"$826,900"
160,Single Family Residence,"$7,503",3984 sqft,Yes,$747,R2896439,,Residential,2016,,"8067 12th Ave, Burnaby, BC",6,7,6,17/06/2024,"$2,980,000"
161,Townhouse,"$2,361",898 sqft,Yes,$910,R2896798,,Residential,2019,,"16 - 4033 Dominion St, Burnaby, BC",2,2,1,18/06/2024,"$818,000"
162,Apartment/Condominium,,582 sqft,Yes,"$1,115",R2896280,,Residential,2024,,"1005 - 4433 Alaska St, Burnaby, BC",1,1,1,17/06/2024,"$649,000"
163,Multi Family,"$4,596",2445 sqft,Yes,$817,R2897899,,Residential,2007,,"5378 Elsom Ave, Burnaby, BC",3,6,2,18/06/2024,"$1,999,900"
164,Apartment/Condominium,"$2,003",1018 sqft,Yes,$785,R2897203,,Residential,1999,,"1601 - 6611 Southoaks Cres, Burnaby, BC",2,2,1,18/06/2024,"$799,800"
165,Apartment/Condominium,,646 sqft,Yes,"$1,051",R2896762,,Residential,2024,,"1608 - 2425 Alpha Ave, Burnaby, BC",1,1,1,18/06/2024,"$679,000"
166,Apartment/Condominium,"$1,495",898 sqft,Yes,$667,R2897666,,Residential,1983,,"306 - 9521 Cardston Crt, Burnaby, BC",1,2,1,18/06/2024,"$599,000"
167,Single Family Residence,"$5,940",3408 sqft,Yes,$938,R2897120,,Residential,2024,,"4320 Frances St, Burnaby, BC",5,6,3,18/06/2024,"$3,199,000"
168,Apartment/Condominium,"$1,856",876 sqft,No,$799,R2896002,,Residential,1993,,"407 - 6740 Station Hill Crt, Burnaby, BC",2,2,1,17/06/2024,"$699,999"
169,Apartment/Condominium,"$2,501",779 sqft,Yes,"$1,153",R2896700,,Residential,2020,,"1308 - 6383 Mckay Ave, Burnaby, BC",2,2,2,17/06/2024,"$898,800"
170,Apartment/Condominium,,518 sqft,Yes,"$1,351",R2896011,,Residential,2024,,"3606 - 6537 Telford Ave, Burnaby, BC",1,1,1,17/06/2024,"$699,999"
171,Apartment/Condominium,"$1,967",656 sqft,Yes,"$1,198",R2896595,,Residential,2015,,"2510 - 4688 Kingsway, Burnaby, BC",1,1,1,17/06/2024,"$786,000"
172,Multi Family,,1861 sqft,Yes,"$1,020",R2896253,,Residential,2024,,"2 - 4096 Nithsdale St, Burnaby, BC",3,3,5,17/06/2024,"$1,899,000"
173,Apartment/Condominium,,910 sqft,Yes,"$1,197",R2897077,,Residential,2024,,"1104 - 4880 Lougheed Highway, Burnaby, BC",2,2,1,17/06/2024,"$1,090,000"
174,Apartment/Condominium,"$2,064",882 sqft,Yes,$860,R2896060,,Residential,2006,,"1508 - 4178 Dawson St, Burnaby, BC",2,2,1,17/06/2024,"$759,000"
175,Apartment/Condominium,,518 sqft,Yes,"$1,399",R2896014,,Residential,2024,,"3906 - 6537 Telford Ave, Burnaby, BC",1,1,1,17/06/2024,"$725,000"
176,Townhouse,"$2,924",2238 sqft,Yes,$548,R2897184,,Residential,1979,,"5935 Mayview Cir, Burnaby, BC",2,3,1,16/06/2024,"$1,228,000"
177,Single Family Residence,"$5,067",2108 sqft,Yes,$901,R2895465,,Residential,1954,,"3796 Peter St, Burnaby, BC",3,4,2,16/06/2024,"$1,899,999"
178,Apartment/Condominium,"$1,929",570 sqft,Yes,"$1,301",R2896570,,Residential,2021,,"2101 - 6080 Mckay Ave, Burnaby, BC",1,1,1,16/06/2024,"$742,000"
179,Apartment/Condominium,"$1,508",614 sqft,Yes,$973,R2896145,,Residential,2010,,"409 - 5775 Irmin St, Burnaby, BC",1,1,1,16/06/2024,"$598,000"
180,Apartment/Condominium,"$2,815",1155 sqft,Yes,"$1,038",R2895440,,Residential,2008,,"2601 - 4808 Hazel St, Burnaby, BC",2,3,2,16/06/2024,"$1,199,999"
181,Townhouse,"$2,627",1122 sqft,Yes,$890,R2895505,,Residential,2018,,"3 - 5152 Canada Way, Burnaby, BC",2,3,2,16/06/2024,"$999,000"
182,Apartment/Condominium,"$1,913",828 sqft,Yes,$903,R2895911,,Residential,2009,,"204 - 2088 Beta Ave, Burnaby, BC",2,2,2,16/06/2024,"$748,000"
183,Apartment/Condominium,"$2,453",775 sqft,Yes,"$1,082",R2895886,,Residential,2020,,"608 - 6383 Mckay Ave, Burnaby, BC",2,2,1,16/06/2024,"$839,000"
184,Apartment/Condominium,"$1,165",665 sqft,Yes,$660,R2896496,,Residential,1977,,"1206 - 6689 Willingdon Ave, Burnaby, BC",1,1,1,16/06/2024,"$439,000"
185,Townhouse,"$4,583",3170 sqft,Yes,$649,R2895885,,Residential,1996,,"12 - 5237 Oakmount Cres, Burnaby, BC",3,5,4,16/06/2024,"$2,058,000"
186,Apartment/Condominium,"$1,505",768 sqft,Yes,$748,R2897135,,Residential,1995,,"404 - 7326 Antrim Ave, Burnaby, BC",1,1,1,16/06/2024,"$575,000"
187,Apartment/Condominium,"$1,824",579 sqft,Yes,"$1,084",R2895466,,Residential,2021,,"1807 - 5311 Goring St, Burnaby, BC",1,1,1,16/06/2024,"$628,000"
188,Apartment/Condominium,"$1,387",749 sqft,Yes,$759,R2895849,,Residential,1991,,"406 - 6735 Station Hill Crt, Burnaby, BC",1,1,1,16/06/2024,"$569,000"
189,Apartment/Condominium,,767 sqft,Yes,"$1,043",R2895675,,Residential,2023,,"2111 - 3809 Evergreen Pl, Burnaby, BC",2,2,1,16/06/2024,"$799,999"
190,Apartment/Condominium,"$2,058",955 sqft,Yes,$889,R2895637,,Residential,2010,,"110 - 5775 Irmin St, Burnaby, BC",2,2,1,16/06/2024,"$849,000"
191,Single Family Residence,"$4,320",2229 sqft,Yes,"$1,008",R2895732,,Residential,1954,,"8647 10 Th Ave, Burnaby, BC",3,5,4,16/06/2024,"$2,249,000"
192,Apartment/Condominium,"$2,313",811 sqft,Yes,"$1,131",R2895541,,Residential,2015,,"2802 - 6588 Nelson Ave, Burnaby, BC",2,2,1,13/06/2024,"$918,000"
193,Apartment/Condominium,,650 sqft,No,"$1,075",R2894586,,Residential,2024,,"1803 - 4433 Alaska St, Burnaby, BC",1,1,1,12/06/2024,"$699,000"
194,Apartment/Condominium,"$1,935",905 sqft,Yes,$772,R2895585,,Residential,2015,,"903 - 9080 University Cres, Burnaby, BC",2,2,1,13/06/2024,"$699,000"
195,Single Family Residence,"$6,733",1957 sqft,Yes,"$2,350",R2894676,,Residential,1963,,"7676 Stanley Cres, Burnaby, BC",3,4,4,13/06/2024,"$4,599,000"
196,Apartment/Condominium,,1276 sqft,Yes,"$1,324",R2894998,,Residential,2023,,"3301 - 3888 Evergreen Pl, Burnaby, BC",2,3,0,13/06/2024,"$1,690,500"
197,Apartment/Condominium,"$2,051",848 sqft,Yes,"$1,079",R2895073,,Residential,2020,,"506 - 6700 Dunblane Ave, Burnaby, BC",2,2,1,12/06/2024,"$915,000"
198,Apartment/Condominium,,575 sqft,Yes,"$1,215",R2895065,,Residential,2024,,"4405 - 4890 Lougheed Highway, Burnaby, BC",1,1,1,13/06/2024,"$699,000"
199,Apartment/Condominium,"$4,969",1708 sqft,Yes,"$1,228",R2894925,,Residential,2015,,"4401 - 2008 Rosser Ave, Burnaby, BC",3,3,3,13/06/2024,"$2,098,000"
200,Single Family Residence,"$5,273",2329 sqft,Yes,$805,R2894060,,Residential,1955,,"5929 Berwick St, Burnaby, BC",2,4,2,11/06/2024,"$1,875,000"
201,Apartment/Condominium,"$2,858",1003 sqft,Yes,"$1,151",R2894232,,Residential,2015,,"3603 - 4688 Kingsway, Burnaby, BC",2,2,1,11/06/2024,"$1,155,000"
202,Townhouse,"$3,444",1644 sqft,Yes,$821,R2894202,,Residential,2014,,"34 - 6868 Burlington Ave, Burnaby, BC",2,3,2,11/06/2024,"$1,350,000"
203,Apartment/Condominium,"$1,660",771 sqft,Yes,$776,R2894133,,Residential,2001,,"1004 - 4788 Hazel St, Burnaby, BC",2,1,1,11/06/2024,"$599,000"
204,Single Family Residence,"$5,501",1863 sqft,No,"$1,174",R2894037,,Residential,1973,,"6710 Woodvale Cres, Burnaby, BC",2,4,4,11/06/2024,"$2,188,000"
205,Apartment/Condominium,"$2,870",1354 sqft,Yes,$697,R2894216,,Residential,2004,,"2101 - 4380 Halifax St, Burnaby, BC",2,2,2,11/06/2024,"$945,000"
206,Apartment/Condominium,"$1,514",884 sqft,Yes,$677,R2893925,,Residential,1986,,"506 - 3970 Carrigan Crt, Burnaby, BC",1,2,1,11/06/2024,"$599,000"
207,Single Family Residence,"$6,953",6441 sqft,Yes,$620,R2894662,,Residential,2024,,"6056 Keith St, Burnaby, BC",7,9,4,11/06/2024,"$3,999,000"
208,Single Family Residence,"$4,548",1950 sqft,Yes,$793,R2893661,,Residential,1910,,"3847 Parker St, Burnaby, BC",2,3,2,10/06/2024,"$1,548,000"
209,Apartment/Condominium,"$1,628",1155 sqft,Yes,$561,R2894859,,Residential,1975,,"2103 - 3737 Bartlett Crt, Burnaby, BC",1,2,1,10/06/2024,"$649,000"
210,Single Family Residence,"$4,827",2244 sqft,Yes,$801,R2893584,,Residential,1955,,"7728 Elford St, Burnaby, BC",3,4,6,10/06/2024,"$1,799,000"
211,Apartment/Condominium,,855 sqft,Yes,"$1,041",R2893159,,Residential,2024,,"111 - 7123 11 Th Ave, Burnaby, BC",2,2,1,10/06/2024,"$890,900"
212,Single Family Residence,"$6,398",3027 sqft,Yes,$726,R2893516,,Residential,1986,,"2921 Phillips Ave, Burnaby, BC",2,4,6,10/06/2024,"$2,199,000"
213,Single Family Residence,"$5,976",3493 sqft,Yes,$715,R2893881,,Residential,1994,,"8323 12 Th Ave, Burnaby, BC",4,7,10,10/06/2024,"$2,499,900"
214,Apartment/Condominium,"$1,889",632 sqft,Yes,"$1,185",R2893642,,Residential,2020,,"610 - 1888 Gilmore Ave, Burnaby, BC",1,1,1,10/06/2024,"$749,000"
215,Apartment/Condominium,"$1,961",820 sqft,Yes,$974,R2894489,,Residential,2012,,"205 - 5788 Sidley St, Burnaby, BC",2,2,2,10/06/2024,"$799,000"
216,Multi Family,"$3,964",1920 sqft,Yes,$900,R2893751,,Residential,2004,,"7158 Stride Ave, Burnaby, BC",3,5,2,09/06/2024,"$1,728,000"
217,Apartment/Condominium,"$2,011",609 sqft,Yes,"$1,241",R2892441,,Residential,2018,,"2908 - 6098 Station St, Burnaby, BC",1,1,1,09/06/2024,"$756,000"
218,Apartment/Condominium,"$1,822",835 sqft,Yes,$862,R2893531,,Residential,2002,,"806 - 7368 Sandborne Ave, Burnaby, BC",2,2,2,09/06/2024,"$720,000"
219,Apartment/Condominium,"$1,200",592 sqft,Yes,$802,R2894357,,Residential,2012,,"PH19 - 9250 University High St, Burnaby, BC",1,1,1,09/06/2024,"$475,000"
220,Single Family Residence,"$5,643",4303 sqft,Yes,$697,R2893747,,Residential,2023,,"7739 Lee St, Burnaby, BC",6,7,2,09/06/2024,"$2,999,999"
221,Single Family Residence,"$5,918",2434 sqft,Yes,$981,R2892624,,Residential,1967,,"4751 Carson Pl, Burnaby, BC",2,4,2,09/06/2024,"$2,388,000"
222,Single Family Residence,"$3,998",3095 sqft,Yes,$839,R2892796,,Residential,2024,,"7793 19 Th Ave, Burnaby, BC",5,6,4,09/06/2024,"$2,598,000"
223,Apartment/Condominium,"$3,147",1007 sqft,Yes,$993,R2893057,,Residential,2021,,"2401 - 5311 Goring St, Burnaby, BC",2,2,2,09/06/2024,"$999,995"
224,Single Family Residence,"$5,510",2392 sqft,Yes,$710,R2892937,,Residential,1955,,"7433 Elwell St, Burnaby, BC",2,7,0,09/06/2024,"$1,699,990"
225,Apartment/Condominium,,863 sqft,Yes,"$1,100",R2892780,,Residential,2024,,"211 - 7123 11 Th Ave, Burnaby, BC",2,2,1,09/06/2024,"$949,999"
226,Apartment/Condominium,"$3,162",989 sqft,Yes,"$1,107",R2893208,,Residential,2021,,"3005 - 5333 Goring St, Burnaby, BC",2,2,2,09/06/2024,"$1,094,900"
227,Apartment/Condominium,"$2,055",876 sqft,Yes,$947,R2892799,,Residential,2006,,"1408 - 4118 Dawson St, Burnaby, BC",2,2,2,09/06/2024,"$829,800"
228,Townhouse,"$2,531",1076 sqft,Yes,$918,R2894289,,Residential,2013,,"316 - 7533 Gilley Ave, Burnaby, BC",3,3,2,09/06/2024,"$988,000"
229,Single Family Residence,"$8,680",6078 sqft,Yes,$559,R2893755,,Residential,1993,,"5388 Rugby St, Burnaby, BC",4,5,4,09/06/2024,"$3,399,000"
230,Townhouse,"$2,276",1283 sqft,Yes,$713,R2893287,,Residential,1986,,"3913 Pender St, Burnaby, BC",2,2,1,09/06/2024,"$915,000"
231,Apartment/Condominium,$950,628 sqft,Yes,$684,R2892477,,Residential,1976,,"208 - 5450 Empire Dr, Burnaby, BC",1,1,1,09/06/2024,"$429,999"
232,Apartment/Condominium,"$1,826",588 sqft,Yes,"$1,153",R2892158,,Residential,2021,,"1908 - 5311 Goring St, Burnaby, BC",1,1,1,06/06/2024,"$678,000"
233,Single Family Residence,"$5,878",2523 sqft,No,$772,R2892797,,Residential,1992,,"4212 Dundas St, Burnaby, BC",3,5,4,06/06/2024,"$1,948,000"
234,Apartment/Condominium,"$2,254",1218 sqft,Yes,$656,R2892007,,Residential,1995,,"207 - 5280 Oakmount Cres, Burnaby, BC",2,2,2,06/06/2024,"$799,900"
235,Apartment/Condominium,"$2,264",751 sqft,No,$931,R2892086,,Residential,2020,,"601 - 2311 Beta Ave, Burnaby, BC",2,2,1,06/06/2024,"$699,888"
236,Townhouse,"$4,228",1791 sqft,Yes,$781,R2893828,,Residential,2021,,"TH02 - 2288 Alpha Ave, Burnaby, BC",3,3,2,06/06/2024,"$1,399,900"
237,Apartment/Condominium,,902 sqft,Yes,"$1,140",R2892218,,Residential,2024,,"2107 - 6537 Telford Ave, Burnaby, BC",2,2,1,06/06/2024,"$1,029,000"
238,Townhouse,"$3,343",1340 sqft,Yes,$895,R2892324,,Residential,2021,,"TH101 - 2351 Beta Ave, Burnaby, BC",3,3,2,06/06/2024,"$1,199,900"
239,Apartment/Condominium,"$3,561",1150 sqft,Yes,"$1,043",R2892321,,Residential,2021,,"3805 - 2311 Beta Ave, Burnaby, BC",2,2,2,06/06/2024,"$1,199,900"
240,Apartment/Condominium,,530 sqft,Yes,"$1,387",R2891651,,Residential,2029,,"1505 - 6263 Cassie Ave, Burnaby, BC",1,1,1,05/06/2024,"$735,400"
241,Apartment/Condominium,,495 sqft,Yes,"$1,537",R2892950,,Residential,2028,,"2806 - 5800 Wilson Ave, Burnaby, BC",1,1,1,05/06/2024,"$760,900"
242,Townhouse,"$3,312",1587 sqft,Yes,$932,R2892219,,Residential,2006,,"32 - 6736 Southpoint Dr, Burnaby, BC",2,4,1,05/06/2024,"$1,480,000"
243,Apartment/Condominium,"$2,178",690 sqft,Yes,"$1,157",R2891725,,Residential,2020,,"1907 - 1888 Gilmore Ave, Burnaby, BC",2,2,1,05/06/2024,"$799,000"
244,Apartment/Condominium,"$1,768",510 sqft,Yes,"$1,174",R2891784,,Residential,2018,,"3203 - 4670 Assembly Way, Burnaby, BC",1,1,1,05/06/2024,"$599,000"
245,Apartment/Condominium,"$1,597",509 sqft,Yes,"$1,174",R2891582,,Residential,2022,,"505 - 4720 Lougheed Highway, Burnaby, BC",1,1,1,05/06/2024,"$598,000"
246,Apartment/Condominium,,596 sqft,Yes,"$1,338",R2891686,,Residential,2028,,"2506 - 6325 Cassie Ave, Burnaby, BC",1,1,1,05/06/2024,"$797,900"
247,Multi Family,"$4,228",1470 sqft,Yes,"$1,019",R2892032,,Residential,2020,,"5440 Norfolk St, Burnaby, BC",3,4,2,05/06/2024,"$1,499,000"
248,Apartment/Condominium,"$3,021",1092 sqft,Yes,"$1,042",R2891026,,Residential,2020,,"705 - 6288 Cassie Ave, Burnaby, BC",2,3,2,04/06/2024,"$1,138,000"
249,Apartment/Condominium,"$1,180",765 sqft,Yes,$652,R2891470,,Residential,1980,,"201 - 9867 Manchester Dr, Burnaby, BC",1,2,1,04/06/2024,"$499,000"
250,Apartment/Condominium,"$2,126",826 sqft,Yes,"$1,003",R2891477,,Residential,2022,,"605 - 7579 16th St, Burnaby, BC",2,2,1,04/06/2024,"$829,000"
251,Single Family Residence,"$7,890",4391 sqft,Yes,$519,R2891152,,Residential,1988,,"6468 Linfield Pl, Burnaby, BC",5,6,0,04/06/2024,"$2,280,000"
252,Single Family Residence,"$7,503",5130 sqft,Yes,$582,R2891194,,Residential,1968,,"1062 Ridley Dr, Burnaby, BC",4,10,8,04/06/2024,"$2,990,000"
253,Apartment/Condominium,$975,647 sqft,Yes,$723,R2891789,,Residential,1974,,"103 - 7428 19th Ave, Burnaby, BC",1,1,1,04/06/2024,"$468,000"
254,Apartment/Condominium,"$2,234",780 sqft,Yes,$984,R2891434,,Residential,2020,,"508 - 2311 Beta Ave, Burnaby, BC",2,2,1,04/06/2024,"$768,000"
255,Single Family Residence,"$4,031",3233 sqft,Yes,$803,R2891150,,Residential,2024,,"7707 Burgess St, Burnaby, BC",5,5,4,04/06/2024,"$2,598,000"
256,Apartment/Condominium,"$1,986",802 sqft,Yes,$960,R2889800,,Residential,2022,,"1201 - 8761 University Cres, Burnaby, BC",2,2,1,02/06/2024,"$770,000"
257,Apartment/Condominium,,837 sqft,Yes,"$1,337",R2890060,,Residential,2026,,"2406 - 2135 Springer Ave, Burnaby, BC",2,2,0,02/06/2024,"$1,119,900"
258,Single Family Residence,"$5,880",3204 sqft,Yes,$811,R2890005,,Residential,1945,,"4307 Hazelwood Cres, Burnaby, BC",3,6,0,02/06/2024,"$2,599,000"
259,Townhouse,"$2,628",1703 sqft,No,$678,R2889489,,Residential,1974,,"4663 Garden Grove Dr, Burnaby, BC",1,3,2,02/06/2024,"$1,155,000"
260,Townhouse,"$2,573",1122 sqft,Yes,$871,R2890080,,Residential,2018,,"3 - 5138 Canada Way, Burnaby, BC",2,3,1,02/06/2024,"$978,000"
261,Apartment/Condominium,"$2,083",934 sqft,Yes,$897,R2889773,,Residential,2007,,"2503 - 7088 18th Ave, Burnaby, BC",2,2,2,02/06/2024,"$838,000"
262,Apartment/Condominium,"$2,049",608 sqft,Yes,"$1,213",R2890003,,Residential,2018,,"3705 - 4670 Assembly Way, Burnaby, BC",1,1,1,02/06/2024,"$738,000"
263,Single Family Residence,"$7,109",4682 sqft,No,$598,R2890265,,Residential,1995,,"8108 Royal Oak Ave, Burnaby, BC",5,7,4,02/06/2024,"$2,799,999"
264,Apartment/Condominium,"$1,918",626 sqft,Yes,"$1,116",R2890121,,Residential,2021,,"1209 - 2351 Beta Ave, Burnaby, BC",1,1,1,02/06/2024,"$699,000"
265,Apartment/Condominium,"$1,854",597 sqft,Yes,"$1,088",R2890047,,Residential,2021,,"2202 - 5311 Goring St, Burnaby, BC",1,1,1,02/06/2024,"$649,999"
266,Townhouse,"$1,971",1038 sqft,No,$818,R2890146,,Residential,2007,,"5 - 6888 Rumble St, Burnaby, BC",2,2,2,02/06/2024,"$849,900"
267,Apartment/Condominium,,856 sqft,Yes,"$1,466",R2890106,,Residential,2026,,"3902 - 2135 Springer Ave, Burnaby, BC",2,2,0,02/06/2024,"$1,254,900"
268,Apartment/Condominium,"$1,712",876 sqft,Yes,$833,R2889886,,Residential,2015,,"1102 - 9060 University Cres, Burnaby, BC",2,2,1,31/05/2024,"$730,000"
269,Apartment/Condominium,"$2,550",983 sqft,Yes,$984,R2889891,,Residential,2013,,"1605 - 2077 Rosser Ave, Burnaby, BC",2,2,1,01/06/2024,"$968,000"
270,Apartment/Condominium,,775 sqft,Yes,"$1,250",R2890330,,Residential,2024,,"2309 - 6537 Telford Ave, Burnaby, BC",2,2,1,02/06/2024,"$969,000"
271,Apartment/Condominium,"$2,262",969 sqft,Yes,$927,R2889913,,Residential,2011,,"2208 - 2133 Douglas Rd, Burnaby, BC",2,2,1,02/06/2024,"$899,000"
272,Apartment/Condominium,"$1,230",720 sqft,Yes,$659,R2888787,,Residential,1983,,"205 - 1690 Augusta Ave, Burnaby, BC",1,1,1,29/05/2024,"$475,000"
273,Multi Family,,3028 sqft,Yes,$854,R2889464,,Residential,2024,,"890 Sperling Ave, Burnaby, BC",6,6,0,29/05/2024,"$2,588,000"
274,Apartment/Condominium,"$2,288",734 sqft,Yes,"$1,182",R2888830,,Residential,2022,,"2109 - 4720 Lougheed Highway, Burnaby, BC",2,2,1,29/05/2024,"$868,000"
275,Apartment/Condominium,"$2,370",1113 sqft,Yes,$842,R2889643,,Residential,2009,,"1807 - 7328 Arcola St, Burnaby, BC",2,3,1,29/05/2024,"$938,000"
276,Single Family Residence,"$4,824",2663 sqft,Yes,$750,R2888824,,Residential,1989,,"5356 Dominion St, Burnaby, BC",4,5,6,29/05/2024,"$1,998,000"
277,Single Family Residence,"$6,687",4800 sqft,Yes,$662,R2888950,,Residential,2018,,"8579 Gilley Ave, Burnaby, BC",6,6,6,29/05/2024,"$3,180,000"
278,Apartment/Condominium,,910 sqft,Yes,"$1,021",R2888678,,Residential,2023,,"207 - 3833 Evergreen Pl, Burnaby, BC",2,2,1,28/05/2024,"$930,000"
279,Apartment/Condominium,"$1,876",792 sqft,Yes,$981,R2888706,,Residential,2023,,"321 - 7599 15th St, Burnaby, BC",2,2,1,28/05/2024,"$777,500"
280,Apartment/Condominium,,1042 sqft,Yes,"$1,257",R2887673,,Residential,2024,,"1904 - 6537 Telford Ave, Burnaby, BC",2,3,2,26/05/2024,"$1,309,990"
281,Townhouse,"$3,069",1807 sqft,Yes,$664,R2887174,,Residential,1993,,"65 - 7501 Cumberland St, Burnaby, BC",3,4,2,26/05/2024,"$1,199,900"
282,Apartment/Condominium,,945 sqft,Yes,$951,R2887628,,Residential,2023,,"3601 - 3809 Evergreen Pl, Burnaby, BC",2,3,1,26/05/2024,"$899,000"
283,Apartment/Condominium,"$1,386",786 sqft,Yes,$760,R2888693,,Residential,1976,,"1508 - 4200 Mayberry St, Burnaby, BC",1,2,1,27/05/2024,"$598,000"
284,Apartment/Condominium,"$2,316",1126 sqft,Yes,$770,R2887485,,Residential,2015,,"1205 - 9080 University Cres, Burnaby, BC",2,3,2,26/05/2024,"$868,000"
285,Apartment/Condominium,,520 sqft,Yes,"$1,438",R2887411,,Residential,2024,,"1501 - 4880 Lougheed Highway, Burnaby, BC",1,1,1,26/05/2024,"$748,000"
286,Apartment/Condominium,"$1,827",842 sqft,Yes,$877,R2888257,,Residential,2003,,"1101 - 7388 Sandborne Ave, Burnaby, BC",2,2,1,27/05/2024,"$739,000"
287,Apartment/Condominium,"$1,461",988 sqft,Yes,$656,R2887222,,Residential,1977,,"1606 - 9280 Salish Crt, Burnaby, BC",1,2,1,26/05/2024,"$649,000"
288,Apartment/Condominium,"$1,463",933 sqft,No,$610,R2886935,,Residential,1964,,"207 - 4695 Imperial St, Burnaby, BC",1,2,1,23/05/2024,"$569,888"
289,Single Family Residence,"$4,887",1123 sqft,Yes,"$2,749",R2885849,,Residential,1957,,"3723 Price St, Burnaby, BC",1,3,0,23/05/2024,"$3,088,000"
290,Single Family Residence,"$36,331",4918 sqft,No,"$2,846",R2886915,,Residential,1950,,"3822 Marine Dr, Burnaby, BC",4,7,3,23/05/2024,"$14,000,000"
291,Apartment/Condominium,"$2,203",640 sqft,Yes,"$1,387",R2886785,,Residential,2021,,"3601 - 2085 Skyline Crt, Burnaby, BC",1,1,1,23/05/2024,"$888,000"
292,Apartment/Condominium,"$1,952",842 sqft,Yes,$877,R2886623,,Residential,2006,,"602 - 4178 Dawson St, Burnaby, BC",2,2,2,23/05/2024,"$739,000"
293,Apartment/Condominium,"$1,810",622 sqft,Yes,"$1,213",R2886835,,Residential,2021,,"3103 - 2085 Skyline Crt, Burnaby, BC",1,1,1,23/05/2024,"$754,900"
294,Townhouse,"$1,959",1099 sqft,No,$659,R2886762,,Residential,2011,,"208 - 7908 Graham Ave, Burnaby, BC",2,2,1,23/05/2024,"$725,000"
295,Single Family Residence,"$5,096",2982 sqft,Yes,"$1,035",R2885811,,Residential,1980,,"3724 Cardiff St, Burnaby, BC",3,5,0,23/05/2024,"$3,088,000"
296,Apartment/Condominium,"$4,784",1829 sqft,Yes,"$1,092",R2886130,,Residential,2015,,"4007 - 2008 Rosser Ave, Burnaby, BC",3,3,3,21/05/2024,"$1,998,900"
297,Apartment/Condominium,"$3,375",1424 sqft,Yes,$983,R2886063,,Residential,2020,,"1808 - 7358 Edmonds St, Burnaby, BC",2,3,2,21/05/2024,"$1,399,800"
298,Apartment/Condominium,"$2,422",890 sqft,Yes,"$1,032",R2886038,,Residential,2015,,"707 - 4688 Kingsway, Burnaby, BC",2,2,1,21/05/2024,"$919,000"
299,Apartment/Condominium,"$2,287",733 sqft,Yes,"$1,090",R2885142,,Residential,2019,,"4712 - 4510 Halifax Way, Burnaby, BC",2,2,1,20/05/2024,"$799,000"
300,Single Family Residence,"$4,955",2116 sqft,Yes,$944,R2885775,,Residential,1950,,"7884 Patterson Ave, Burnaby, BC",3,6,2,21/05/2024,"$1,998,000"
301,Apartment/Condominium,"$1,845",535 sqft,Yes,"$1,250",R2886157,,Residential,2020,,"905 - 1955 Alpha Way, Burnaby, BC",1,1,1,21/05/2024,"$669,000"
302,Apartment/Condominium,"$1,342",809 sqft,Yes,$741,R2884838,,Residential,1983,,"G01 - 1750 Augusta Ave, Burnaby, BC",1,2,1,20/05/2024,"$599,900"
303,Single Family Residence,"$7,593",4204 sqft,Yes,$830,R2886360,,Residential,2023,,"3763 Fir St, Burnaby, BC",8,9,4,21/05/2024,"$3,490,000"
304,Single Family Residence,"$5,730",4359 sqft,No,$662,R2885708,,Residential,2009,,"2406 Norcrest Crt, Burnaby, BC",3,5,6,20/05/2024,"$2,888,000"
305,Apartment/Condominium,"$1,469",722 sqft,Yes,$806,R2885607,,Residential,2000,,"307 - 7383 Griffiths Dr, Burnaby, BC",1,1,2,19/05/2024,"$582,500"
306,Apartment/Condominium,"$2,463",1154 sqft,Yes,$775,R2884857,,Residential,2009,,"PH5 - 9222 University Cres, Burnaby, BC",2,2,1,20/05/2024,"$895,000"
307,Apartment/Condominium,"$1,005",436 sqft,Yes,"$1,031",R2885516,,Residential,2012,,"302 - 7738 Edmonds St, Burnaby, BC",1,1,1,19/05/2024,"$449,900"
308,Apartment/Condominium,"$2,728",925 sqft,Yes,"$1,008",R2885258,,Residential,2020,,"1603 - 4465 Juneau St, Burnaby, BC",2,2,1,19/05/2024,"$933,000"
309,Apartment/Condominium,"$2,409",1192 sqft,Yes,$776,R2883472,,Residential,2002,,"1606 - 4388 Buchanan St, Burnaby, BC",2,3,1,19/05/2024,"$925,000"
